StudentID,previous_cgpa,previous_semester_percentage,previous_internal_marks,previous_assignment_score,previous_midterm_score,previous_subject_avg,weak_subject_count,lowest_subject_score,subject_consistency,assignment_completion_rate,practice_questions,next_semester_marks,performance_band
S103983,5.54,52.34,33.44,65.36,44.66,70.72,4,55.63,72.71,99.37,1.0,8.43,At_Risk
S103984,7.32,71.21,24.1,68.77,62.66,90.13,1,55.32,52.79,69.25,20.0,48.74,At_Risk
S103985,4.29,38.17,27.5,76.41,83.85,84.52,0,51.13,46.34,83.2,41.0,40.7,At_Risk
S103986,7.72,73.77,39.73,73.09,44.69,88.97,0,77.31,84.45,100.0,42.0,76.41,Good
S103987,6.29,0.6416,30.89,61.88,81.93,58.84,0,38.39,60.76,79.61,169.0,39.65,At_Risk
S103988,9.5,86.51,40.68,85.5,37.88,75.7,2,43.32,54.27,86.44,361.0,73.62,Good
S103989,5.99,51.62,37.4,81.95,46.81,68.95,2,42.52,61.22,90.49,49.0,25.06,At_Risk
S103990,4.8,40.47,49.81,43.39,66.75,88.09,1,56.89,56.39,56.72,40.0,39.62,At_Risk
S103991,6.39,56.0,39.19,66.55,80.16,85.8,4,56.82,51.58,72.18,11.0,52.87,Average
S103992,4.43,0.4448,43.91,53.8,88.55,89.88,3,66.27,76.46,97.07,21.0,48.07,At_Risk
S103993,7.98,70.15,38.22,50.98,80.87,64.86,0,40.13,53.22,49.29,12.0,58.09,Average
S103994,4.32,39.8,37.49,78.03,89.84,52.03,1,39.29,81.49,96.77,34.0,41.41,At_Risk
S103995,7.04,69.32,44.32,63.71,67.91,56.31,1,45.73,80.13,71.17,110.0,46.36,At_Risk
S103996,4.3,42.51,40.35,67.86,55.05,73.42,0,51.28,71.84,100.0,2.0,40.63,At_Risk
S103997,6.58,61%,36.68,59.95,83.95,52.13,0,44.56,84.98,86.55,164.0,51.64,Average
S103998,9.14,0.8756,36.65,75.55,86.82,70.73,1,58.14,79.32,67.99,103.0,81.31,Good
S103999,7.47,71.4%,39.31,80.18,79.89,65.37,3,42.12,64.6,94.69,37.0,59.22,Average
S104000,5.88,55%,29.63,100.0,74.8,38.34,2,30.51,87.36,100.0,60.0,48.19,At_Risk
S104001,6.96,0.6527,29.29,67.29,87.27,71.36,1,47.49,62.19,89.06,9.0,42.58,At_Risk
S104002,7.02,75.66,46.4,48.27,70.47,76.84,1,55.85,74.53,73.31,121.0,62.27,Average
S104003,7.61,75.57,49.92,62.44,64.67,83.66,0,74.54,80.64,100.0,122.0,78.54,Good
S104004,5.22,59.5%,27.57,82.71,76.61,60.92,2,40.94,74.99,66.07,38.0,35.5,At_Risk
S104005,7.77,71.83,29.65,58.41,72.64,54.33,1,27.93,56.59,96.07,24.0,47.4,At_Risk
S104006,3.5,35%,44.14,47.77,79.16,62.93,2,40.87,57.76,43.88,70.0,26.73,At_Risk
S104007,6.18,53.39,39.27,58.72,62.89,52.32,0,20.77,55.2,81.76,31.0,50.21,Average
S104008,6.37,57.23,40.41,62.0,79.55,75.13,4,41.66,45.63,71.63,97.0,60.4,Average
S104009,7.82,81.93,42.17,53.76,78.72,69.44,3,53.53,70.36,59.41,100.0,60.98,Average
S104010,7.03,64.69,33.07,73.26,68.41,52.43,4,39.63,84.8,99.57,307.0,66.58,Average
S104011,5.17,56.82,37.64,68.81,53.0,62.5,1,45.33,65.83,47.79,35.0,44.63,At_Risk
S104012,5.72,49.36,37.02,81.85,84.85,88.29,2,69.47,68.41,100.0,5.0,44.64,At_Risk
S104013,7.26,64.74,28.13,63.31,45.65,67.2,0,56.61,87.56,57.01,173.0,60.79,Average
S104014,6.9,64.16,37.52,78.37,49.68,58.57,0,31.31,53.63,95.8,1.0,52.77,Average
S104015,6.25,59.09,44.9,62.62,67.69,61.15,2,28.72,44.75,68.31,47.0,51.05,Average
S104016,6.37,64.25,32.33,53.06,24.87,70.27,0,51.0,71.35,50.69,24.0,41.55,At_Risk
S104017,7.91,76.9,36.22,61.85,89.69,91.69,6,85.05,87.1,73.21,42.0,55.19,Average
S104018,6.33,58.44,36.65,45.73,65.24,54.35,3,19.82,48.98,88.46,15.0,36.6,At_Risk
S104019,6.89,65%,32.72,96.82,89.63,86.57,1,71.23,74.7,66.52,90.0,59.66,Average
S104020,9.82,92.02,40.42,72.14,93.86,63.99,3,52.41,77.37,83.9,66.0,71.33,Good
S104021,5.15,45.26,29.56,58.07,62.52,84.73,2,68.38,78.02,90.35,41.0,36.95,At_Risk
S104022,4.59,40.08,45.66,64.34,86.58,52.98,1,34.19,76.1,100.0,87.0,18.76,At_Risk
S104023,8.02,80.29,40.01,33.24,48.04,88.17,3,74.2,75.53,80.95,7.0,55.9,Average
S104024,6.12,50.81,27.51,91.52,71.93,91.15,1,73.03,81.74,97.49,156.0,55.96,Average
S104025,6.59,69.04,48.58,90.05,57.43,92.24,0,59.38,58.56,92.74,48.0,68.07,Average
S104026,5.98,55.48,36.34,71.61,76.14,67.95,2,44.09,76.63,78.61,77.0,44.37,At_Risk
S104027,6.66,60.2,29.22,74.79,79.12,68.04,2,53.36,76.8,97.21,26.0,46.9,At_Risk
S104028,9.08,89.2,43.84,50.98,62.44,58.4,2,53.17,91.66,93.41,286.0,73.7,Good
S104029,8.04,82.35,38.96,52.08,73.72,55.31,0,31.97,63.02,77.51,48.0,56.1,Average
S104030,8.12,82%,20.82,44.54,80.12,79.7,2,62.68,76.73,90.7,16.0,44.01,At_Risk
S104031,5.16,51.02,30.79,67.58,68.01,68.21,2,49.2,65.66,84.08,,25.41,At_Risk
S104032,5.5,56.63,37.23,85.92,100.0,74.24,0,43.07,51.97,88.22,26.0,51.82,Average
S104033,3.5,35.0,17.72,64.25,62.81,73.53,1,55.1,76.42,100.0,119.0,31.24,At_Risk
S104034,5.95,54%,35.68,75.22,91.49,51.19,4,42.0,82.18,67.94,29.0,20.81,At_Risk
S104035,8.24,0.7467,36.26,84.68,83.33,52.18,3,30.94,66.85,83.82,7.0,62.09,Average
S104036,7.67,77.78,25.53,45.64,35.24,78.22,0,52.06,63.35,80.46,47.0,52.14,Average
S104037,6.71,62.23,37.17,,88.89,73.61,0,59.6,78.04,91.82,19.0,64.61,Average
S104038,6.97,69.61,35.06,87.36,82.18,66.45,1,53.98,78.42,73.22,203.0,57.12,Average
S104039,6.1,60.14,25.47,77.71,66.83,73.19,2,56.98,79.07,71.5,37.0,43.71,At_Risk
S104040,7.27,65.58,42.36,83.86,70.9,86.84,2,70.0,74.65,79.03,30.0,70.96,Good
S104041,8.0,0.7361,41.7,84.57,72.88,80.0,0,69.49,85.25,87.13,48.0,72.12,Good
S104042,4.9,0.5172,32.68,74.39,87.0,71.42,0,47.37,60.49,73.14,2.0,37.62,At_Risk
S104043,7.39,67.1,33.41,91.42,58.39,73.82,3,45.65,54.78,40.18,61.0,29.51,At_Risk
S104044,8.21,78.52,40.81,63.21,90.38,87.16,1,63.6,68.22,65.72,346.0,83.67,Good
S104045,6.46,58.24,33.39,76.93,47.66,62.65,0,42.55,77.15,100.0,34.0,51.17,Average
S104046,7.91,73.9,19.55,89.82,36.84,70.99,0,48.8,64.17,100.0,219.0,68.06,Average
S104047,10.0,94.82,38.9,29.63,74.5,67.69,1,47.28,73.0,72.56,10.0,60.8,Average
S104048,6.86,62.08,28.49,76.57,85.14,59.74,4,40.83,74.45,100.0,71.0,55.78,Average
S104049,7.51,67.52,31.88,80.87,62.13,65.39,2,59.55,95.17,75.1,15.0,40.51,At_Risk
S104050,6.04,58.53,46.66,44.37,28.77,54.78,1,33.55,67.73,56.98,169.0,23.95,At_Risk
S104051,7.24,65.4%,33.93,74.23,41.14,81.81,1,74.57,93.91,75.41,103.0,53.84,Average
S104052,7.6,68.94,35.01,58.09,71.98,62.33,1,40.93,70.64,90.88,166.0,69.09,Average
S104053,7.25,65.15,39.08,75.95,64.84,70.75,1,50.86,68.01,71.52,94.0,55.0,Average
S104054,5.67,53.6,39.04,68.58,85.55,81.6,4,50.97,52.1,89.05,89.0,45.11,At_Risk
S104055,7.27,72.82,27.65,55.81,66.17,85.94,1,68.6,85.94,84.0,60.0,51.34,Average
S104056,8.9,90.58,34.52,86.64,53.15,68.77,1,35.18,53.66,75.7,63.0,87.57,Excellent
S104057,7.58,69.1%,35.29,63.72,69.95,66.76,0,48.01,73.16,91.65,122.0,59.58,Average
S104058,8.25,86.98,37.18,74.05,81.25,77.16,0,43.72,48.43,98.44,68.0,55.75,Average
S104059,6.69,60%,37.31,89.71,86.62,73.36,1,63.65,83.71,82.73,45.0,63.79,Average
S104060,7.97,80.1,50.0,56.25,63.22,53.12,2,21.88,54.33,88.85,98.0,48.0,At_Risk
S104061,7.36,67.06,25.59,70.12,66.08,89.41,1,61.04,52.62,58.15,266.0,43.34,At_Risk
S104062,5.76,51.27,42.84,62.57,77.47,71.09,1,58.82,74.04,100.0,192.0,47.23,At_Risk
S104063,7.41,67%,44.47,65.92,53.02,78.62,0,43.74,50.99,72.01,31.0,59.92,Average
S104064,5.71,54.04,38.94,100.0,76.79,72.61,1,59.77,88.4,67.07,39.0,46.91,At_Risk
S104065,6.18,61.0,29.8,76.85,61.29,74.68,3,54.77,77.94,93.3,253.0,52.9,Average
S104066,7.25,71.52,48.32,74.7,63.79,65.86,1,39.12,63.16,74.24,21.0,73.69,Good
S104067,7.39,66.4,17.46,77.86,65.04,77.06,5,71.94,90.32,69.59,11.0,35.77,At_Risk
S104068,5.45,47.85,29.53,76.45,67.07,76.81,2,61.36,83.95,75.6,52.0,46.27,At_Risk
S104069,8.37,75.85,44.37,42.61,95.62,79.09,2,56.98,74.73,61.76,,70.29,Good
S104070,7.74,73.12,32.04,100.0,57.5,50.21,0,27.38,67.21,69.43,63.0,46.01,At_Risk
S104071,6.08,56.96,47.77,48.03,58.32,52.17,4,24.27,64.42,95.33,3.0,35.2,At_Risk
S104072,5.0,43.71,22.91,95.99,88.15,69.6,3,48.32,58.16,97.49,18.0,38.3,At_Risk
S104073,6.81,65.79,26.1,79.27,72.12,62.79,0,28.1,49.96,80.98,130.0,51.69,Average
S104074,6.42,70.04,30.75,72.71,77.28,84.09,0,59.53,65.17,69.81,36.0,34.29,At_Risk
S104075,7.15,65.88,38.34,65.42,48.52,56.62,0,32.16,60.66,86.21,199.0,62.1,Average
S104076,6.53,60.3%,33.22,100.0,68.94,79.6,2,61.32,70.9,51.55,67.0,44.23,At_Risk
S104077,4.39,43.95,31.08,79.07,77.97,46.32,1,27.44,76.93,97.56,2.0,35.24,At_Risk
S104078,6.5,59.47,46.36,70.27,54.21,48.26,4,28.49,72.19,78.96,306.0,44.87,At_Risk
S104079,6.6,65.4,47.11,61.97,75.06,67.7,2,33.9,52.54,64.48,31.0,49.97,At_Risk
S104080,7.82,71.45,31.68,60.17,61.73,72.6,2,50.18,71.74,100.0,37.0,36.73,At_Risk
S104081,6.09,65.21,21.32,70.76,54.67,76.38,1,69.75,92.62,80.64,193.0,58.1,Average
S104082,9.18,88.61,17.74,56.04,81.21,80.69,0,55.89,64.72,73.61,168.0,54.44,Average
S104083,4.51,40%,36.91,80.19,83.21,72.17,0,62.07,87.55,100.0,92.0,55.89,Average
S104084,8.7,80.34,40.25,60.32,67.06,66.9,4,49.35,66.59,72.12,1.0,49.0,At_Risk
S104085,6.71,61.67,35.5,85.07,72.21,57.66,2,49.89,93.23,91.23,0.0,41.68,At_Risk
S104086,8.12,83%,34.43,84.74,86.19,44.98,1,35.31,87.75,90.4,16.0,50.34,Average
S104087,7.1,62.41,28.56,69.17,58.67,76.91,1,49.24,61.94,67.29,115.0,56.49,Average
S104088,8.48,77.9,40.24,78.7,70.58,56.53,2,40.53,75.87,77.9,144.0,65.84,Average
S104089,6.5,59.47,48.43,79.46,58.82,69.88,2,63.44,91.52,76.22,,69.48,Average
S104090,5.57,0.5287,17.26,48.07,48.7,79.28,1,52.56,65.33,53.5,7.0,16.9,At_Risk
S104091,8.85,82.96,34.38,95.98,58.69,100.0,0,94.81,84.27,50.54,45.0,92.46,Excellent
S104092,6.85,59%,27.24,66.16,47.0,67.03,0,37.83,44.41,47.36,211.0,50.13,Average
S104093,7.29,67.64,23.08,80.43,71.81,53.55,0,31.81,72.75,73.25,59.0,60.6,Average
S104094,8.61,81.35,25.96,80.85,52.65,69.99,0,39.35,53.74,65.1,106.0,45.14,At_Risk
S104095,5.66,51.24,38.04,32.66,42.65,44.35,1,30.96,69.97,66.02,99.0,35.82,At_Risk
S104096,7.77,76.6,38.24,60.15,76.88,65.84,4,55.74,81.86,73.69,154.0,61.29,Average
S104097,6.23,63%,46.68,82.61,75.84,68.28,0,61.26,91.52,80.06,332.0,83.44,Good
S104098,6.83,64.55,35.07,70.93,59.72,70.01,0,44.02,60.9,75.31,314.0,63.48,Average
S104099,7.09,68.31,20.93,80.33,76.25,83.71,3,51.42,51.63,69.43,,35.17,At_Risk
S104100,5.05,39.33,33.09,71.39,52.1,77.3,2,51.29,63.18,100.0,32.0,48.33,At_Risk
S104101,5.99,55.2,23.91,88.44,59.04,59.0,0,35.66,61.11,76.98,124.0,44.22,At_Risk
S104102,8.76,87.21,25.35,71.71,71.52,85.5,0,80.33,85.36,94.98,97.0,67.73,Average
S104103,8.15,75.75,39.64,91.36,81.54,84.6,1,68.73,80.3,61.45,122.0,61.58,Average
S104104,6.92,62.78,36.55,55.3,58.88,57.01,2,23.73,56.97,100.0,29.0,41.16,At_Risk
S104105,7.32,78.61,39.7,68.09,55.47,46.62,2,25.24,68.35,71.77,70.0,46.06,At_Risk
S104106,6.62,70.14,32.14,61.1,80.72,39.31,0,26.41,69.17,100.0,16.0,42.29,At_Risk
S104107,8.76,85.12,41.32,75.83,74.8,75.96,0,67.32,86.02,60.32,20.0,58.57,Average
S104108,6.74,68.58,31.69,65.82,67.38,81.27,2,64.49,69.0,63.99,37.0,79.36,Good
S104109,7.3,60.46,43.93,66.56,83.9,62.74,1,53.5,84.08,77.17,99.0,52.51,Average
S104110,8.49,77.5,37.76,59.43,96.15,67.71,2,33.96,48.73,74.68,29.0,64.98,Average
S104111,5.99,55.02,33.34,63.09,70.85,75.14,3,44.93,62.43,62.41,,38.84,At_Risk
S104112,9.03,84.81,36.7,69.85,55.56,71.97,0,52.73,74.6,100.0,128.0,83.04,Good
S104113,5.01,45.64,34.86,39.68,72.96,72.83,0,38.12,35.8,100.0,196.0,63.82,Average
S104114,9.12,76.4%,47.77,35.47,51.88,95.48,1,85.95,78.87,74.89,147.0,72.09,Good
S104115,6.52,63.44,36.96,70.89,84.87,65.93,2,56.06,90.72,95.14,16.0,53.63,Average
S104116,6.68,65.68,34.99,28.46,53.77,70.42,2,60.63,81.72,100.0,49.0,48.41,At_Risk
S104117,4.54,49.57,33.09,67.1,61.91,60.64,0,51.46,88.11,79.86,97.0,35.02,At_Risk
S104118,6.41,57.73,41.75,64.34,51.6,82.27,2,62.48,67.16,69.95,100.0,49.59,At_Risk
S104119,5.65,50.18,40.66,78.13,67.91,87.85,0,59.66,62.08,99.23,40.0,66.77,Average
S104120,6.21,48.28,32.81,59.92,68.48,71.08,2,46.81,65.41,96.89,44.0,34.34,At_Risk
S104121,6.82,63.63,25.75,93.54,76.88,73.06,1,55.44,77.78,61.2,69.0,53.99,Average
S104122,8.25,81.9%,27.78,82.72,66.91,85.95,3,80.07,81.98,100.0,91.0,63.92,Average
S104123,7.27,66.62,33.53,47.32,65.74,62.92,1,47.62,79.55,64.7,6.0,43.63,At_Risk
S104124,7.4,78.87,45.79,,55.82,72.08,0,58.87,73.23,85.69,83.0,52.06,Average
S104125,5.58,51.94,33.0,92.91,60.42,47.05,1,35.1,86.35,67.76,57.0,40.5,At_Risk
S104126,5.86,56.21,30.25,59.54,42.71,69.76,1,52.98,85.35,82.46,,32.24,At_Risk
S104127,9.34,83%,20.91,69.21,87.3,65.33,0,39.68,53.45,81.73,5.0,75.69,Good
S104128,6.04,58.57,47.11,91.06,63.49,83.63,1,56.3,61.94,100.0,18.0,52.14,Average
S104129,9.15,79.04,39.55,61.89,91.25,65.78,1,55.11,77.08,55.67,35.0,81.82,Good
S104130,6.68,66.27,41.37,86.84,63.06,63.91,2,40.44,61.78,68.44,114.0,44.39,At_Risk
S104131,7.0,0.6943,42.69,56.35,34.57,88.89,2,74.2,75.76,73.02,30.0,49.42,At_Risk
S104132,8.39,85.16,33.68,26.69,57.79,65.41,2,53.31,84.96,84.93,115.0,64.63,Average
S104133,8.65,78.13,35.68,88.43,64.96,76.34,1,41.42,52.55,75.32,55.0,70.5,Good
S104134,6.86,65.77,46.91,76.58,66.05,86.48,1,79.59,94.58,47.03,19.0,44.39,At_Risk
S104135,6.5,63.96,36.44,77.57,75.83,60.43,0,29.84,49.54,91.05,120.0,55.4,Average
S104136,6.93,67.58,39.7,53.61,67.78,79.23,1,62.27,77.53,100.0,102.0,58.1,Average
S104137,7.44,67%,41.96,54.8,59.61,58.36,3,25.1,46.15,86.49,3.0,34.0,At_Risk
S104138,8.16,67.94,40.14,87.26,50.36,76.45,2,65.54,83.11,73.15,106.0,63.73,Average
S104139,7.01,67.94,33.97,73.65,58.5,79.27,2,44.39,43.71,83.07,88.0,48.0,At_Risk
S104140,7.8,73.53,34.73,68.24,74.67,60.85,5,33.26,61.4,61.75,38.0,49.62,At_Risk
S104141,9.13,84.47,41.22,73.31,78.73,38.51,0,16.63,63.67,95.92,79.0,72.77,Good
S104142,7.5,74.26,41.21,92.63,54.22,54.26,0,26.49,58.16,87.46,13.0,62.69,Average
S104143,7.41,70.17,44.35,80.86,81.11,70.02,2,42.96,62.15,72.0,71.0,43.17,At_Risk
S104144,5.03,0.4246,39.41,62.88,74.11,54.15,1,38.91,68.6,81.23,15.0,24.53,At_Risk
S104145,3.58,35.0,39.77,48.95,50.81,62.65,0,29.67,55.53,95.47,10.0,29.12,At_Risk
S104146,7.5,66.78,31.43,78.82,68.95,74.65,4,41.52,59.43,97.47,18.0,49.53,At_Risk
S104147,6.88,0.749,30.35,56.14,70.92,64.3,2,51.11,74.23,78.89,10.0,42.98,At_Risk
S104148,6.33,63%,41.25,52.26,47.97,69.05,0,56.34,71.38,100.0,11.0,47.75,At_Risk
S104149,7.32,70.26,30.41,89.74,43.26,59.36,1,28.59,55.71,100.0,172.0,59.38,Average
S104150,6.92,65.03,34.83,83.09,72.58,92.46,1,78.29,81.94,87.92,183.0,51.4,Average
S104151,8.47,79.44,46.03,75.79,57.73,58.62,5,26.09,44.19,74.07,106.0,51.34,Average
S104152,7.11,72.23,44.76,51.42,89.19,67.37,1,42.54,60.06,74.52,122.0,49.22,At_Risk
S104153,6.03,55.31,37.41,96.84,92.54,75.03,0,41.08,50.23,83.01,36.0,58.6,Average
S104154,8.29,81.04,32.63,85.43,72.55,54.41,0,24.91,54.51,78.35,63.0,65.81,Average
S104155,6.72,62.42,34.01,65.44,80.23,68.19,1,37.95,58.9,100.0,135.0,52.99,Average
S104156,7.68,80.76,41.94,62.27,48.62,65.28,1,57.94,91.27,65.94,54.0,61.91,Average
S104157,6.38,63.57,34.71,,43.69,78.04,1,58.08,65.58,87.59,107.0,68.76,Average
S104158,6.16,63.46,30.53,62.82,62.74,68.5,2,51.31,78.45,49.97,44.0,41.3,At_Risk
S104159,7.11,65.2,44.73,100.0,44.42,60.39,3,31.93,56.6,85.66,34.0,42.31,At_Risk
S104160,7.02,70.9%,36.45,64.22,69.92,71.86,3,57.18,72.86,93.08,150.0,42.39,At_Risk
S104161,7.62,71.18,30.38,53.98,52.46,82.62,0,57.31,59.57,100.0,32.0,64.28,Average
S104162,6.65,63.62,38.83,,68.05,64.12,1,38.36,64.32,71.13,52.0,39.07,At_Risk
S104163,4.61,50.4%,42.77,61.46,62.23,68.8,4,54.61,71.87,69.32,9.0,37.37,At_Risk
S104164,6.44,56.98,26.94,81.8,75.2,66.97,1,44.93,61.16,95.35,57.0,48.83,At_Risk
S104165,8.03,77.12,33.4,80.13,70.22,73.16,2,47.07,69.39,97.92,74.0,61.31,Average
S104166,6.61,64.58,33.03,69.12,58.54,58.14,1,34.0,58.91,76.59,40.0,43.52,At_Risk
S104167,6.68,65.54,38.62,55.41,43.11,92.24,1,77.37,84.1,50.61,83.0,45.47,At_Risk
S104168,8.28,76.88,40.06,69.28,67.6,85.76,1,72.55,73.07,64.12,47.0,64.41,Average
S104169,6.07,66.05,30.59,52.45,37.12,63.57,0,49.33,80.08,78.61,44.0,31.45,At_Risk
S104170,4.99,42.27,23.06,69.64,84.94,95.5,1,88.89,95.0,58.73,44.0,52.18,Average
S104171,6.79,0.7035,43.25,81.59,73.46,36.4,2,12.23,58.14,90.93,157.0,52.85,Average
S104172,6.37,65.4%,26.04,95.77,78.48,79.28,2,52.62,55.9,68.41,104.0,41.53,At_Risk
S104173,5.74,62.17,37.17,53.68,49.49,100.0,2,93.63,96.19,78.91,49.0,57.27,Average
S104174,6.77,57.98,33.94,66.24,70.7,64.81,0,30.62,58.48,96.42,81.0,47.22,At_Risk
S104175,7.64,69%,36.3,62.13,54.33,79.54,1,50.93,60.73,85.51,139.0,53.47,Average
S104176,6.99,72.35,48.21,74.11,67.39,79.57,2,53.21,59.88,100.0,49.0,57.43,Average
S104177,7.4,62.8%,50.0,47.17,49.03,65.16,0,35.1,54.94,100.0,149.0,71.26,Good
S104178,9.36,82.47,21.93,56.07,63.66,75.36,3,43.74,46.99,64.42,16.0,58.92,Average
S104179,6.55,60.3%,42.87,44.62,42.94,90.17,1,76.38,69.15,88.89,72.0,48.85,At_Risk
S104180,7.36,70.71,33.75,48.43,62.44,56.87,0,37.39,74.46,82.29,36.0,63.47,Average
S104181,6.34,66.58,43.38,60.09,38.69,74.75,1,50.55,54.54,97.81,8.0,25.74,At_Risk
S104182,5.9,55.31,42.66,95.06,92.95,80.6,2,49.11,50.15,87.85,178.0,51.26,Average
S104183,6.24,56.84,46.28,75.21,67.57,59.3,1,32.71,59.56,72.5,54.0,21.11,At_Risk
S104184,6.38,61.83,37.28,70.97,65.09,69.68,2,45.24,59.2,87.14,62.0,34.87,At_Risk
S104185,7.47,72.82,27.88,90.2,75.82,74.83,2,53.62,71.74,74.46,58.0,62.76,Average
S104186,10.0,96.76,42.42,75.75,44.21,59.21,1,44.66,78.09,70.31,63.0,87.82,Excellent
S104187,6.07,56.94,35.94,77.16,52.51,87.51,3,61.07,58.05,78.33,71.0,47.39,At_Risk
S104188,6.46,53.53,33.13,62.9,73.5,72.0,2,53.43,74.94,83.73,164.0,44.7,At_Risk
S104189,6.92,62.05,31.19,60.44,67.58,59.3,2,51.14,89.43,99.5,236.0,55.81,Average
S104190,7.51,77.07,43.05,50.33,53.49,53.68,0,24.5,60.41,72.55,77.0,55.41,Average
S104191,7.34,70.5,47.83,60.98,75.37,64.96,1,39.72,60.02,51.25,38.0,33.61,At_Risk
S104192,8.67,81.07,25.44,65.79,69.84,64.44,1,44.63,74.43,77.04,58.0,59.44,Average
S104193,3.85,41.01,39.98,75.17,73.09,73.68,4,42.13,54.2,83.85,97.0,24.24,At_Risk
S104194,3.9,35.0,32.02,69.45,71.24,53.03,2,26.23,63.34,82.74,60.0,27.68,At_Risk
S104195,6.36,59.5%,23.26,64.52,54.1,60.2,2,37.63,70.89,76.19,24.0,29.09,At_Risk
S104196,8.43,80.6,36.18,56.32,63.79,88.18,0,60.29,61.96,94.24,75.0,75.02,Good
S104197,4.96,45.4,28.33,75.99,35.29,48.4,0,17.51,53.66,84.68,176.0,29.02,At_Risk
S104198,3.5,35.0%,22.38,62.53,56.83,60.6,1,37.9,67.53,89.05,9.0,31.75,At_Risk
S104199,7.74,72.8,28.75,75.31,61.07,52.63,2,21.34,57.81,52.45,6.0,45.57,At_Risk
S104200,7.32,63.91,26.78,41.3,75.03,71.22,1,46.1,57.41,77.4,295.0,48.22,At_Risk
S104201,5.58,53.76,29.83,75.05,73.19,77.67,2,55.75,68.29,77.91,130.0,25.14,At_Risk
S104202,5.72,49.02,24.39,81.2,52.97,100.0,1,81.56,61.99,100.0,43.0,20.17,At_Risk
S104203,5.74,55.19,31.84,79.29,52.61,81.03,0,71.63,84.96,78.41,2.0,55.89,Average
S104204,7.14,73.36,29.29,67.05,85.91,52.54,1,47.05,79.95,70.1,217.0,59.62,Average
S104205,6.19,58%,38.0,83.73,60.3,75.59,3,64.02,78.98,69.22,126.0,58.83,Average
S104206,7.64,67.92,39.75,50.91,66.83,66.88,1,56.09,74.88,94.69,75.0,61.12,Average
S104207,3.5,35.0,37.08,68.66,77.56,62.17,4,50.4,87.64,71.29,126.0,14.58,At_Risk
S104208,5.89,53%,33.12,,63.73,68.3,2,52.69,73.43,67.21,79.0,42.96,At_Risk
S104209,5.54,54.97,32.9,85.55,62.57,79.63,1,60.77,66.62,93.75,90.0,40.45,At_Risk
S104210,6.67,62.74,28.3,39.69,59.95,78.86,4,48.92,56.21,85.88,188.0,55.71,Average
S104211,6.3,67%,28.5,54.13,56.85,50.46,5,34.37,72.16,76.46,42.0,20.64,At_Risk
S104212,8.04,81.01,40.63,96.21,67.29,68.57,3,56.57,75.59,60.09,60.0,60.37,Average
S104213,4.58,42.92,20.92,33.54,35.84,55.06,1,20.4,46.63,88.31,122.0,8.06,At_Risk
S104214,7.06,69.92,34.35,82.22,59.22,70.11,1,35.17,39.88,92.4,25.0,54.47,Average
S104215,7.73,71.82,32.41,59.5,73.64,62.28,1,34.38,67.93,65.7,74.0,51.89,Average
S104216,9.41,89.57,39.79,73.82,71.78,78.66,2,62.66,76.66,85.47,34.0,87.3,Excellent
S104217,6.37,59.1,23.6,91.21,87.58,64.44,2,47.3,77.59,78.49,4.0,41.14,At_Risk
S104218,7.42,73.57,35.1,74.4,78.4,58.9,2,48.5,90.75,66.74,13.0,33.83,At_Risk
S104219,4.65,50.0%,37.74,91.52,71.53,68.78,3,55.89,87.28,73.34,10.0,36.74,At_Risk
S104220,3.89,40.15,19.76,62.61,65.46,67.75,1,42.5,65.62,79.29,64.0,29.0,At_Risk
S104221,8.1,80.62,26.41,64.6,57.7,65.94,1,43.39,64.37,60.22,10.0,44.98,At_Risk
S104222,6.99,70.12,34.27,81.8,73.05,62.2,3,43.39,73.04,88.56,63.0,59.18,Average
S104223,8.53,83.26,39.11,63.41,70.18,36.0,1,12.4,64.93,69.34,106.0,56.36,Average
S104224,5.21,44.98,36.46,78.96,59.01,93.27,3,73.76,71.21,69.94,80.0,58.84,Average
S104225,7.68,79.72,39.48,87.76,51.13,50.54,3,16.86,52.01,87.58,111.0,48.73,At_Risk
S104226,9.43,96.8,26.37,83.03,64.15,71.13,1,40.46,54.97,73.21,54.0,49.05,At_Risk
S104227,7.55,70.75,22.29,46.32,83.5,72.91,1,45.1,56.26,76.77,107.0,66.12,Average
S104228,7.36,68.43,35.68,64.88,66.76,96.32,3,88.29,100.0,78.42,125.0,41.94,At_Risk
S104229,7.01,69.06,25.17,74.23,65.45,98.07,1,78.87,64.55,68.37,23.0,53.91,Average
S104230,4.96,49.3,28.08,66.34,71.77,73.3,2,49.91,66.53,72.23,155.0,27.28,At_Risk
S104231,8.76,82.43,42.46,71.19,72.7,54.68,1,47.03,91.75,79.73,220.0,100.0,Excellent
S104232,6.21,53.96,36.51,74.43,68.98,55.08,0,22.74,57.77,79.77,105.0,64.1,Average
S104233,7.66,73.95,30.45,62.1,64.33,59.91,1,48.44,82.12,87.91,284.0,58.3,Average
S104234,4.97,49.4,29.42,67.1,56.87,67.62,4,62.47,95.69,88.57,5.0,34.22,At_Risk
S104235,5.47,54.84,39.97,52.28,81.08,61.96,2,44.54,72.29,98.28,13.0,28.29,At_Risk
S104236,8.87,85.62,36.7,62.83,58.17,55.39,2,46.66,91.95,57.4,186.0,57.56,Average
S104237,6.55,61.13,25.28,47.1,90.16,69.16,1,42.33,61.33,93.69,3.0,43.36,At_Risk
