student_id,cgpa,backlog_history,family_income_lpa,at_risk_flag,backlogs,failed_subjects,enrollment_date
S106154,6.28,1,1.1,1,0,0,22/04/2023
S106155,6.53,1,,1,0,0,2023-06-02
S106156,6.53,0,8.1,0,0,0,2022-03-17
S106157,6.84,3,18.1,1,0,1,2023-04-25
S106158,8.64,2,1.1,0,2,1,2021-11-08
S106159,4.6,3,9.4,1,2,0,2022-07-22
S106160,5.46,0,1.1,1,1,2,2023-05-28
S106161,8.8,0,,0,0,0,2023-05-21
S106162,7.47,0,4.3,0,1,0,2022-02-02
S106163,7.87,0,18.2,1,2,1,2023-06-15
S106164,6.61,0,1.4,0,1,0,2022-10-26
S106165,5.63,1,3.6,1,1,1,2022-04-05
S106166,7.54,0,12.2,1,0,0,2022-11-17
S106167,6.89,1,1.0,0,0,0,2023-04-22
S106168,6.31,1,11.9,0,1,0,2023-08-26
S106169,6.22,0,7.0,0,2,0,2022/12/18 03:29:48
S106170,6.69,2,6.9,1,0,0,2022-04-07
S106171,6.82,0,14.1,0,0,0,10-26-2022
S106172,7.16,1,12.8,1,0,0,2023-01-02
S106173,6.78,1,4.8,1,0,0,2021-07-29
S106174,5.69,2,6.5,1,0,0,08/12/2021
S106175,7.67,0,6.8,0,0,1,2023-08-12
S106176,9.37,1,19.5,1,1,0,2023-07-24
S106177,7.79,2,10.5,0,2,0,2022/12/26 23:20:08
S106178,7.0,1,1.2,0,1,0,2022-05-31
S106179,7.5,0,1.0,0,0,0,2022-03-20
S106180,7.31,1,1.0,0,0,0,2023-05-29
S106181,8.64,1,1.0,0,1,2,08-17-2021
S106182,8.17,1,1.0,1,1,1,03-16-2023
S106183,9.3,2,11.1,0,0,0,2022-11-29
S106184,5.53,1,7.1,0,0,0,2021-09-30
S106185,7.68,1,1.0,1,1,0,07/12/2021
S106186,6.55,0,1.0,0,0,2,2021-07-05
S106187,6.88,0,10.4,0,0,0,2022-03-22
S106188,6.26,1,1.0,0,0,0,19/11/2022
S106189,6.72,1,1.4,0,0,0,2021-10-01
S106190,8.88,0,1.0,1,0,0,20/12/2021
S106191,8.74,1,4.4,1,0,0,07-07-2022
S106192,6.16,0,27.2,0,0,0,18/08/2023
S106193,7.12,0,14.6,0,0,1,2023-04-09
S106194,9.03,0,1.0,1,0,0,2023-07-16
S106195,7.51,0,1.0,1,1,0,2021-11-03
S106196,6.7,1,1.0,1,0,0,2022-12-13
S106197,8.59,0,13.1,1,0,0,2023-02-04
S106198,8.33,1,,1,1,1,2023-08-17
S106199,7.31,1,1.0,0,0,0,2022-10-17
S106200,9.31,0,5.4,0,0,2,2021-08-01
S106201,5.36,1,4.0,1,0,1,2023-03-09
S106202,10.0,1,2.9,1,0,0,2022-03-30
S106203,6.24,0,1.1,1,0,0,2023-01-13
S106204,5.39,1,1.5,1,2,1,2023-06-25
S106205,6.82,2,8.8,0,2,0,24/03/2023
S106206,7.89,0,6.4,0,0,1,10/11/2022
S106207,3.5,0,7.9,1,1,0,2022-01-10
S106208,8.28,0,1.0,0,0,0,2022-08-09
S106209,7.47,0,8.3,0,0,0,2021-08-31
S106210,6.48,0,4.6,1,1,0,2022-07-04
S106211,6.34,0,1.0,0,0,1,2023-03-05
S106212,7.27,0,1.8,0,1,0,2022/07/16 23:27:45
S106213,7.61,1,1.5,1,0,0,2022-10-04
S106214,6.43,0,1.8,1,2,1,13/07/2023
S106215,9.37,1,1.7,0,2,0,2021-11-21
S106216,5.76,0,12.8,0,0,0,2023-06-06
S106217,3.98,1,1.3,1,2,0,2022-07-11
S106218,4.4,0,10.1,1,0,0,15/04/2023
S106219,7.23,0,1.7,0,2,0,2021-09-28
S106220,7.95,1,7.3,1,1,0,2022-11-15
S106221,8.69,0,6.6,0,0,0,2023/01/30 07:53:39
S106222,5.99,1,,0,1,1,2023-04-21
S106223,6.58,0,1.0,0,1,0,2021-10-13
S106224,6.38,1,1.0,0,0,0,2022-07-28
S106225,5.95,1,4.2,1,0,0,2023-05-17
S106226,8.17,1,8.2,0,1,0,2022-02-15
S106227,10.0,1,2.3,0,0,1,2023-03-31
S106228,7.94,2,6.4,0,0,0,2023-08-23
S106229,5.73,0,7.3,1,2,0,2022-09-14
S106230,8.84,0,3.5,1,0,0,12/10/2022
S106231,6.98,0,4.5,0,0,0,19/02/2023
S106232,7.14,2,1.0,1,0,0,2022-05-02
S106233,5.33,1,6.0,1,0,1,2021-10-14
S106234,9.66,1,3.9,0,0,0,2022-01-24
S106235,7.67,0,1.0,1,0,1,2022-04-15
S106236,8.2,0,6.0,0,2,0,2023-05-03
S106237,6.63,0,1.0,0,1,0,2023-03-28
S106238,6.94,0,3.0,0,0,0,2023/07/15 12:16:57
S106239,4.45,0,1.0,1,1,0,2022-02-06
S106240,5.56,1,8.1,1,1,2,2022/02/07 08:47:14
S106241,4.89,0,5.8,0,2,0,2023-08-16
S106242,7.56,0,7.2,0,1,0,2021-12-04
S106243,8.02,0,1.6,1,0,0,2021-11-28
S106244,5.48,0,3.1,0,2,0,2022-06-29
S106245,8.72,1,1.0,0,0,1,2022-11-23
S106246,5.99,1,4.7,1,1,0,2023-01-24
S106247,6.41,0,8.7,1,0,0,2021/10/13 06:03:49
S106248,6.63,1,4.8,1,1,0,2023-03-24
S106249,6.42,2,9.4,0,1,0,2022-12-21
S106250,5.13,0,3.1,0,3,0,11/04/2023
S106251,5.57,1,1.0,0,1,1,20/10/2022
S106252,5.4,1,6.1,1,1,0,06/02/2023
S106253,8.04,1,1.0,0,0,0,2023-03-15
S106254,6.16,0,20.2,0,0,2,2023-03-19
S106255,6.31,0,5.2,0,0,0,2023-06-11
S106256,5.46,1,13.3,0,1,0,2022-11-02
S106257,6.2,0,2.0,1,0,0,2022-01-11
S106258,5.84,0,2.3,0,1,0,2021-10-12
S106259,6.34,0,,1,2,0,12-12-2022
S106260,7.34,0,3.5,1,0,0,10-23-2021
S106261,6.3,1,3.3,0,1,0,2023-04-01
S106262,7.69,2,1.4,0,1,1,2022-09-26
S106263,8.48,0,1.5,0,1,1,2023-03-29
S106264,7.48,1,4.8,1,0,0,2022-10-31
S106265,5.57,1,6.4,0,2,0,2021-10-25
S106266,5.06,0,6.2,0,2,0,08-13-2022
S106267,8.46,1,4.4,0,1,1,2022-10-17
S106268,7.93,1,1.1,1,0,0,2023-03-02
S106269,7.75,1,1.0,0,0,0,2023-06-03
S106270,8.08,0,1.0,1,0,0,2022/07/22 21:31:32
S106271,7.4,0,9.4,1,2,0,03-23-2023
S106272,6.08,0,,1,0,1,26/02/2022
S106273,7.11,1,1.0,0,0,0,2022-01-16
S106274,5.7,0,7.2,1,1,0,2021-08-31
S106275,8.57,0,12.6,1,0,1,2022-07-24
S106276,8.57,0,11.9,1,0,0,2022-12-21
S106277,9.62,2,5.9,0,0,1,11/09/2022
S106278,7.71,1,19.8,1,1,0,2022-04-15
S106279,7.63,0,6.3,0,1,0,2022-12-14
S106280,7.73,0,2.3,0,1,0,2022-09-10
S106281,8.16,1,2.4,1,2,0,2022-08-23
S106282,6.47,2,14.1,1,0,1,2022-01-12
S106283,7.39,0,5.7,1,0,2,2022-05-31
S106284,7.12,0,1.0,0,0,0,2021-09-12
S106285,6.49,1,4.0,1,0,0,2021-07-28
S106286,5.51,1,5.6,1,1,2,09-20-2021
S106287,6.03,0,7.0,1,0,0,2023-08-16
S106288,7.45,2,10.4,0,1,0,2022-08-26
S106289,7.9,0,3.2,1,1,0,2022-05-08
S106290,6.19,1,4.5,1,1,0,20/07/2022
S106291,6.82,0,2.9,1,1,0,01/09/2021
S106292,6.46,0,1.0,0,1,0,2022-09-23
S106293,6.88,1,2.4,0,2,1,2021-12-17
S106294,7.66,0,2.9,0,1,0,2023/05/06 19:13:21
S106295,6.91,0,3.2,0,0,0,19/10/2021
S106296,6.53,0,1.0,0,3,0,2022-08-24
S106297,8.37,1,6.9,0,1,0,2023-07-11
S106298,4.58,0,6.9,1,0,0,2021-11-09
S106299,6.88,0,3.8,0,1,0,03/06/2022
S106300,6.97,1,1.0,0,0,1,2023-07-19
S106301,9.43,0,25.1,1,1,2,2022-11-04
S106302,8.69,0,30.1,0,0,0,2023-08-25
S106303,7.44,0,3.5,1,1,1,2023-06-25
S106304,6.18,0,3.0,0,1,1,11/01/2022
S106305,8.0,1,4.4,0,1,1,08-21-2022
S106306,7.45,0,35.6,1,0,0,2022-03-30
S106307,4.2,2,,0,1,0,26/09/2022
S106308,8.21,0,4.9,0,0,0,2022-10-27
S106309,6.5,0,1.4,0,1,0,09-10-2022
S106310,8.12,0,11.2,0,2,2,18/12/2021
S106311,6.07,0,1.8,1,1,2,2022/12/15 16:19:54
S106312,4.21,0,5.9,0,0,0,2021/08/18 06:42:44
S106313,4.35,0,4.2,1,2,1,2023-04-18
S106314,7.8,0,2.3,0,0,0,10/05/2022
S106315,6.22,0,10.6,0,1,0,2022-03-14
S106316,6.2,0,2.6,0,0,0,2022-08-23
S106317,7.01,0,6.4,1,0,0,2022-07-08
S106318,7.46,0,1.5,1,2,0,2023-07-15
S106319,5.75,1,8.7,0,2,0,18/08/2021
S106320,8.51,2,5.4,1,0,0,2022-08-31
S106321,3.53,0,1.0,1,0,1,04-25-2023
S106322,6.74,2,4.2,0,0,0,28/01/2022
S106323,6.18,0,3.7,0,1,0,11/02/2023
S106324,7.51,1,6.1,0,0,0,2023-03-09
S106325,6.97,1,1.4,0,0,0,2022-04-11
S106326,6.63,0,9.5,0,0,0,2021-09-18
S106327,7.43,1,1.3,0,1,0,2021-11-05
S106328,6.85,1,2.0,1,0,0,06/03/2023
S106329,9.13,1,9.0,1,0,0,29/06/2023
S106330,6.24,0,6.9,0,1,0,2021-08-16
S106331,6.19,0,1.0,1,1,0,03/10/2021
S106332,10.0,1,2.1,0,0,0,2022-05-22
S106333,5.69,0,1.0,0,0,1,2023-02-10
S106334,6.73,0,6.4,1,0,0,2021-09-13
S106335,5.46,0,5.6,1,0,0,2023-03-02
S106336,5.78,1,6.1,0,0,0,05/07/2021
S106337,8.3,2,1.0,0,0,0,05/09/2022
S106338,7.04,1,1.0,0,1,0,19/09/2022
S106339,8.01,1,6.9,0,0,1,2022-04-27
S106340,5.34,1,,1,1,0,2021-07-21
S106341,8.74,1,6.9,0,0,0,2022-03-24
S106342,4.52,2,9.1,0,1,0,2021/08/30 16:26:14
S106343,6.37,1,1.0,0,0,0,2023-08-04
S106344,6.37,1,1.5,0,1,0,2022-02-13
S106345,7.81,1,1.0,0,0,0,01-01-2023
S106346,8.69,1,9.0,0,0,0,11/10/2022
S106347,8.17,3,1.8,0,0,2,27/08/2023
S106348,5.5,0,4.5,1,0,0,2023/01/07 10:31:50
S106349,5.53,0,3.6,1,1,1,2023-05-15
S106350,8.34,1,2.5,1,0,1,2022-02-17
S106351,6.83,0,7.9,0,1,1,2023-03-17
S106352,7.07,0,1.9,0,2,0,2021-08-27
S106353,5.75,0,3.5,0,0,1,2022-01-16
S106354,5.89,0,1.8,0,2,0,2021-08-11
S106355,5.38,1,7.0,1,0,0,11/12/2021
S106356,8.69,0,20.9,1,0,0,2023-02-14
S106357,5.22,0,2.1,0,0,0,2022-12-07
S106358,7.78,1,9.4,1,1,1,10/11/2022
S106359,4.82,0,11.9,1,0,0,2022-07-04
S106360,8.43,1,4.5,0,0,0,24/06/2023
S106361,3.98,0,3.5,1,0,0,2022/09/30 06:49:47
S106362,7.66,1,21.6,1,0,0,19/11/2022
S106363,6.18,2,1.0,1,0,0,2022-05-11
S106364,7.45,3,1.0,1,0,1,01-31-2022
S106365,6.93,2,5.5,0,1,0,2022-07-21
S106366,8.61,0,2.3,0,0,1,06/09/2021
S106367,6.95,0,3.5,0,1,0,2023-06-22
S106368,5.92,0,10.8,0,0,0,2023-08-20
S106369,7.06,2,1.9,1,0,0,2022/06/03 06:59:57
S106370,7.57,0,3.6,1,0,0,2022-12-11
S106371,5.58,1,12.3,0,0,1,05/06/2022
S106372,8.08,1,20.4,0,0,0,2022-11-06
S106373,7.0,0,12.7,1,0,0,23/06/2022
S106374,5.04,0,1.7,1,2,0,2023/01/24 05:30:13
S106375,5.74,0,1.2,0,0,0,2021-09-13
S106376,6.24,0,4.2,0,1,1,2021-10-17
S106377,3.5,0,1.0,1,0,0,06/02/2022
S106378,7.61,2,2.9,1,1,0,05-11-2023
S106379,7.25,2,21.8,0,2,0,2023-06-15
S106380,6.33,1,7.0,1,0,0,11/11/2022
S106381,8.88,3,1.0,1,0,0,2023-08-24
S106382,7.23,0,6.5,0,0,0,2021-09-02
S106383,7.71,0,10.0,0,0,0,2023-05-17
S106384,5.69,1,14.2,1,0,0,22/03/2023
S106385,8.82,0,1.0,0,0,0,11-27-2022
S106386,6.5,1,3.2,1,2,0,2022-08-30
S106387,6.9,2,4.5,1,2,0,2023-07-13
S106388,7.19,3,5.5,1,0,0,29/11/2021
S106389,8.39,3,13.5,0,0,0,2022-07-18
S106390,7.68,2,17.3,0,0,0,05-15-2023
S106391,6.4,1,1.0,0,0,0,2022-03-07
S106392,5.65,1,10.3,0,3,0,2022-06-11
S106393,9.95,1,7.9,0,2,0,2023-01-03
S106394,8.16,1,6.9,1,0,2,12-09-2021
S106395,7.79,0,1.0,0,1,0,2023/08/01 02:14:49
S106396,5.93,1,2.9,1,0,1,2021-07-09
S106397,8.72,1,7.4,1,0,0,2021-11-21
S106398,7.03,1,1.0,1,0,0,2022-01-29
S106399,5.37,0,1.1,1,1,0,20/02/2023
S106400,8.06,0,13.8,0,0,0,07/12/2021
S106401,4.7,1,3.1,1,0,0,2022/07/28 23:27:37
S106402,4.42,0,2.6,0,1,2,07/01/2023
S106403,7.11,0,3.0,0,0,0,07-28-2023
S106404,6.58,0,6.0,0,0,1,2021-12-06
S106405,4.96,2,12.3,1,0,1,2022-03-11
S106406,6.44,2,1.0,1,2,0,13/01/2022
S106407,3.87,1,2.3,1,0,0,2021-08-27
S106408,7.7,0,2.4,1,1,0,2022-09-10
S106409,6.68,1,1.0,1,0,2,2022-01-01
S106410,8.8,2,6.2,0,1,3,2021-12-13
S106411,5.91,0,15.7,1,0,0,2021-11-22
S106412,8.7,1,7.4,1,1,0,2022-11-30
S106413,9.21,2,7.0,0,1,0,2023-04-19
S106414,9.81,0,3.1,0,0,2,2023-08-20
S106415,7.42,2,2.1,1,0,0,2022-10-20
S106416,7.71,1,10.0,1,1,0,05/05/2023
S106417,7.07,1,2.9,0,0,1,2021-08-24
S106418,5.61,0,9.2,0,0,1,24/10/2021
S106419,6.87,1,12.2,1,0,0,02/04/2023
S106420,7.22,1,1.9,1,0,0,03/12/2022
S106421,7.29,0,1.2,1,0,0,15/07/2021
S106422,4.98,1,11.2,1,0,0,2022-06-10
S106423,6.89,1,1.0,0,0,0,2022-09-16
S106424,7.59,1,1.0,0,0,0,06/04/2023
S106425,7.12,0,3.3,0,1,0,2023-04-05
S106426,4.11,0,3.0,1,2,0,2022-12-06
S106427,7.8,0,13.6,0,0,0,2021-07-02
S106428,6.22,0,14.8,0,0,0,12-07-2022
S106429,5.83,0,1.0,1,2,0,2021-09-06
S106430,6.21,0,4.1,1,1,0,2022-04-21
S106431,5.05,1,4.5,0,2,0,2023/07/28 22:39:22
S106432,7.3,0,15.5,0,0,0,09/05/2023
S106433,8.42,0,3.0,0,1,0,2022-04-23
S106434,6.51,0,1.0,1,2,0,01-16-2023
S106435,7.29,1,5.0,0,1,0,2022-06-25
S106436,7.83,0,5.2,0,1,0,24/07/2022
S106437,6.4,0,,0,1,0,2022-01-27
S106438,8.79,0,1.8,0,0,0,2022-07-23
S106439,7.51,1,4.0,1,1,0,19/07/2021
S106440,5.07,2,6.9,0,0,1,2021-11-30
S106441,6.37,1,4.6,1,0,0,2022-04-25
S106442,6.87,0,5.3,0,1,1,13/08/2021
S106443,7.12,0,2.8,0,1,0,2023-03-22
S106444,5.56,1,2.3,0,0,0,2021/12/28 06:51:22
S106445,7.16,2,1.0,1,0,0,2023-04-19
S106446,5.39,1,3.1,1,0,0,2021-12-16
S106447,5.35,1,8.6,0,4,0,08/05/2022
S106448,6.59,1,2.1,1,0,1,2023-06-27
S106449,8.81,0,3.2,0,0,0,2022-08-11
S106450,6.95,1,1.2,0,0,0,2021-12-03
S106451,7.08,0,4.2,0,1,0,2023/07/29 07:08:12
S106452,9.18,1,3.5,0,2,1,2022-04-08
S106453,7.17,0,25.8,1,0,0,2023-04-10
S106454,5.98,1,4.3,1,0,1,2022-04-11
S106455,8.54,1,2.4,0,0,0,2022-07-05
S106456,8.45,0,13.2,0,1,0,2022-11-07
S106457,9.89,0,4.8,0,1,0,15/06/2023
S106458,6.57,1,2.3,1,1,1,2021/07/08 17:25:38
S106459,8.09,3,1.4,1,1,0,2022-09-15
S106460,5.59,0,3.9,0,0,0,2023-02-26
S106461,6.63,1,1.9,1,0,0,2022/09/18 18:12:03
S106462,9.02,2,1.0,1,2,0,2022-06-11
S106463,7.47,0,6.3,0,0,2,2022-05-10
S106464,5.05,3,4.8,0,1,0,09-08-2022
S106465,7.67,0,17.9,0,1,0,26/01/2022
S106466,7.18,1,2.1,0,0,0,2023-07-02
S106467,5.93,1,4.2,1,0,0,2023-06-18
S106468,7.28,2,8.8,1,0,0,2023-06-07
S106469,5.24,0,17.0,1,0,0,2022-06-24
S106470,8.42,0,6.0,0,0,1,21/12/2022
S106471,7.29,2,10.1,0,1,0,2022-05-07
S106472,8.44,1,,1,1,0,16/03/2023
S106473,6.34,2,1.5,0,0,0,2022-05-16
S106474,6.86,2,1.4,0,3,1,2023-08-25
S106475,7.04,0,4.3,1,0,0,2023-06-29
S106476,7.06,0,1.9,0,0,1,15/04/2022
S106477,4.28,1,3.5,0,0,0,22/09/2021
S106478,7.76,0,12.3,0,2,0,2023-08-20
S106479,9.27,2,6.0,1,2,0,2022-03-14
S106480,7.62,0,2.5,0,4,0,04/05/2022
S106481,6.29,0,2.8,1,1,0,2022-07-02
S106482,8.73,1,4.3,1,2,0,2022-07-02
S106483,7.11,1,15.6,1,0,0,2021-12-02
S106484,10.0,0,6.3,1,0,0,2022-04-06
S106485,4.93,1,15.9,0,2,0,11/01/2022
S106486,7.36,0,3.3,0,0,1,2021-08-29
S106487,7.04,1,4.2,1,0,1,03/05/2023
S106488,8.01,1,1.3,1,2,0,06-30-2022
S106489,5.02,0,3.1,1,0,0,2022/02/27 10:05:50
S106490,8.8,0,1.8,0,1,0,2023-05-10
S106491,5.66,2,11.7,1,1,0,2023-07-21
S106492,8.71,0,5.3,0,0,0,2023-06-20
S106493,8.15,2,13.8,0,0,0,2022-10-24
S106494,4.84,0,2.7,1,2,0,13/01/2022
S106495,8.22,0,6.8,0,1,1,06-12-2022
S106496,6.69,0,4.6,0,2,0,23/02/2022
S106497,7.05,1,5.0,1,0,0,2023-07-01
S106498,9.54,1,7.0,0,0,0,2021-10-11
S106499,6.6,1,1.0,0,0,0,2022-10-16
S106500,7.46,2,5.0,1,0,0,21/06/2023
S106501,7.3,0,8.2,0,1,0,2023-06-08
S106502,6.7,0,2.2,1,0,0,2023-08-19
S106503,7.99,0,1.0,0,0,0,2022-02-26
S106504,10.0,0,2.4,1,1,0,2022/04/17 06:28:25
S106505,4.91,0,1.9,1,0,0,10/03/2023
S106506,7.49,5,2.2,1,1,0,04-20-2023
S106507,7.41,0,4.7,0,1,2,22/11/2021
S106508,8.44,0,4.5,0,1,0,2021-10-30
S106509,5.0,1,27.1,1,2,0,2022-05-10
S106510,7.53,1,2.8,1,1,0,2022-11-18
S106511,8.21,0,15.8,0,1,1,2023-01-17
S106512,5.41,1,4.2,0,1,1,06-06-2022
S106513,5.44,0,3.0,1,0,3,2022-09-06
S106514,5.12,1,9.7,0,0,0,2023-07-29
S106515,6.45,1,5.2,0,0,0,2021-08-02
S106516,6.61,0,10.9,0,0,0,2021-08-05
S106517,6.83,0,1.4,0,2,0,16/02/2023
S106518,8.03,2,14.6,0,0,0,2022-08-11
S106519,4.57,0,1.0,1,0,0,2021-10-30
S106520,5.69,2,4.0,1,0,0,2023-03-11
S106521,8.28,0,2.2,1,0,1,2022-03-08
S106522,7.23,2,2.1,0,1,0,2022-08-30
S106523,8.21,1,3.4,0,0,0,2023-01-22
S106524,5.08,2,1.0,0,1,0,08-23-2023
S106525,8.92,1,1.1,0,1,0,2022-12-01
S106526,5.7,0,9.8,1,1,1,2023-02-18
S106527,5.74,2,2.5,1,0,0,21/01/2023
S106528,7.71,1,3.0,0,0,0,2023-03-26
S106529,6.92,1,6.8,1,0,0,2022-12-09
S106530,6.72,1,14.7,1,1,0,2022/07/27 19:00:44
S106531,7.18,0,10.3,0,1,0,11/01/2023
S106532,7.59,1,9.7,1,1,0,28/11/2022
S106533,5.12,0,4.7,1,2,0,2021-11-02
S106534,8.71,1,4.1,0,0,0,2022-07-01
S106535,7.25,1,2.8,0,1,0,2022-11-15
S106536,4.9,0,1.7,0,1,0,2022-05-09
S106537,7.77,0,1.0,0,1,0,2022/05/31 13:27:18
S106538,6.97,0,1.0,0,1,1,2023-06-22
S106539,8.37,0,13.4,0,0,0,2022-10-05
S106540,7.39,0,4.5,0,0,0,11-10-2022
S106541,8.27,0,13.0,1,1,0,06/10/2022
S106542,4.77,1,13.0,1,0,0,2023/04/27 08:48:33
S106543,5.5,2,1.0,1,0,1,09/07/2022
S106544,5.64,0,4.3,1,0,0,2021-10-28
S106545,9.16,2,23.0,0,0,0,21/02/2022
S106546,8.04,0,2.1,1,0,0,2022-11-27
S106547,6.38,0,1.3,0,0,1,2021-08-22
S106548,7.67,1,11.7,0,1,0,05/02/2022
S106549,7.41,2,1.0,1,0,0,09/06/2022
S106550,8.92,2,2.7,1,1,0,04-09-2023
S106551,9.68,0,3.9,1,0,0,2022/06/20 01:23:26
S106552,9.93,0,3.0,0,1,0,08-03-2022
S106553,4.23,0,7.8,1,1,0,2021-12-22
S106554,7.23,0,5.8,0,0,0,01/01/2022
S106555,8.23,1,3.2,1,0,1,25/10/2022
S106556,4.58,0,2.2,1,0,0,2022/07/21 20:41:47
S106557,7.3,1,2.7,0,1,1,2022-03-16
S106558,5.19,1,5.7,0,1,1,2023-03-21
S106559,6.76,1,11.8,0,0,0,04-23-2022
S106560,5.15,1,4.2,1,0,0,2022-08-11
S106561,6.52,1,9.9,1,1,0,2023-07-22
S106562,5.3,0,10.6,1,0,0,2022-11-23
S106563,6.67,0,22.7,1,1,1,2023-07-08
S106564,7.25,0,1.4,0,0,0,14/03/2023
S106565,5.96,0,1.4,0,0,0,2022-06-03
S106566,7.08,1,,1,2,1,10/11/2021
S106567,8.2,0,22.2,0,1,0,2023-06-03
S106568,9.09,0,5.7,0,0,0,2021-12-22
S106569,6.03,0,1.0,1,2,2,2022-08-20
S106570,8.55,1,1.0,0,0,0,30/10/2021
S106571,5.46,1,1.0,1,1,2,2022-07-04
S106572,6.67,0,9.6,0,1,1,28/08/2022
S106573,8.07,0,1.0,0,1,0,08/07/2021
S106574,10.0,2,4.9,0,1,0,09/09/2022
S106575,5.83,2,2.1,1,0,0,20/04/2022
S106576,5.36,3,4.5,0,0,0,2023-08-10
S106577,7.36,0,1.9,0,1,0,2022-03-28
S106578,6.4,0,4.4,1,0,1,2022-03-21
S106579,4.62,1,2.2,0,0,0,2022-05-02
S106580,9.53,1,1.0,0,0,0,12-02-2021
S106581,5.72,0,1.0,0,2,0,14/03/2023
S106582,7.52,0,8.8,1,0,0,2023-04-18
S106583,6.0,1,,0,1,1,2021-11-20
S106584,5.98,1,2.6,1,0,0,07-05-2022
S106585,7.31,4,1.3,1,1,0,2023-07-18
S106586,4.93,1,8.6,1,0,1,20/01/2022
S106587,5.22,0,2.7,1,0,0,2023-05-08
S106588,6.74,1,18.5,0,0,1,2021-10-12
S106589,7.1,0,1.0,1,1,0,07-07-2022
S106590,9.54,1,1.3,0,1,1,2023-02-21
S106591,6.78,0,1.0,1,0,0,06/12/2021
S106592,5.73,0,5.8,0,0,1,08-26-2022
S106593,6.11,0,7.9,0,0,1,30/03/2023
S106594,4.52,1,2.3,0,0,0,09/10/2021
S106595,6.11,0,1.9,0,1,1,2021-07-31
S106596,6.59,2,2.8,1,0,0,31/01/2023
S106597,6.38,0,11.4,0,0,0,25/12/2022
S106598,8.35,0,5.2,1,0,0,2022/12/07 13:37:15
S106599,6.52,2,7.1,1,0,0,29/09/2022
S106600,7.75,1,6.0,0,1,1,14/02/2023
S106601,7.4,0,9.9,1,0,0,2022-03-12
S106602,7.37,0,9.0,0,1,1,11/03/2023
S106603,9.11,0,2.8,0,1,2,04/03/2023
S106604,6.58,1,6.9,0,2,0,03/03/2023
S106605,6.93,0,5.0,0,0,0,2022-09-29
S106606,7.14,1,1.0,0,0,0,08-02-2021
S106607,8.73,0,1.7,1,1,0,2023-01-17
S106608,8.28,0,1.0,0,0,0,2022-11-13
S106609,9.49,2,19.6,1,0,0,01/03/2023
S106610,7.07,1,6.2,1,0,0,04/12/2021
S106611,6.71,0,1.0,0,2,0,2021-11-12
S106612,5.91,1,5.1,1,0,1,04/01/2022
S106613,6.15,1,15.0,0,0,0,2021-10-15
S106614,3.5,1,1.0,1,0,1,2022-05-26
S106615,6.31,0,8.7,0,1,0,2023-07-26
S106616,7.1,1,5.9,0,0,0,04-09-2023
S106617,5.78,0,1.4,0,3,0,2022-10-21
S106618,3.83,0,5.4,1,1,1,2021-12-30
S106619,6.55,1,1.2,1,0,0,26/08/2021
S106620,8.26,0,4.4,0,1,0,2021-10-28
S106621,5.22,2,10.6,1,1,1,20/01/2022
S106622,3.5,2,2.1,1,0,0,07-29-2021
S106623,4.95,1,7.5,1,2,0,31/08/2021
S106624,5.07,1,5.6,1,0,0,2022-12-15
S106625,7.49,1,22.2,0,0,0,2021-09-14
S106626,5.76,2,1.0,0,1,0,30/07/2022
S106627,5.2,2,2.4,0,1,0,2021-07-04
S106628,5.71,2,4.8,1,0,0,2023-08-08
S106629,8.11,2,11.1,0,0,1,2021-08-24
S106630,7.24,0,6.8,1,0,0,2022-06-09
S106631,7.38,0,2.3,1,0,1,2022/11/18 13:48:27
S106632,8.19,2,2.5,1,1,0,16/08/2021
S106633,6.41,0,2.1,1,0,0,2021-09-18
S106634,9.18,0,10.4,0,1,0,2022-07-23
S106635,7.67,0,3.9,0,1,0,2021/07/21 01:09:01
S106636,8.38,0,10.7,1,0,0,2022-06-06
S106637,8.48,0,20.4,1,1,0,03/01/2022
S106638,6.38,0,7.0,0,2,0,2021-11-01
S106639,7.2,0,6.4,1,2,0,01-30-2023
S106640,8.46,2,2.5,1,1,0,01/11/2022
S106641,5.76,0,2.0,1,0,0,2021-12-23
S106642,7.36,1,1.0,0,0,0,2023-04-15
S106643,8.4,1,1.5,1,0,0,2023-07-28
S106644,7.12,0,5.1,0,0,0,12-27-2021
S106645,7.45,1,2.3,1,3,0,2022-08-12
S106646,7.14,1,6.8,0,2,0,13/01/2023
S106647,7.06,0,6.6,1,0,0,2022-12-14
S106648,8.37,0,1.0,1,1,0,07-07-2023
S106649,7.41,1,2.9,0,0,1,13/08/2022
S106650,3.5,2,4.3,0,1,0,2022-06-07
S106651,8.86,0,16.3,0,0,0,2023-04-01
S106652,5.28,0,2.0,1,2,0,2022-08-05
S106653,6.86,1,1.0,1,0,0,18/01/2023
S106654,6.65,0,1.6,0,0,1,2022-09-26
S106655,4.6,2,1.0,1,0,1,2022-07-11
S106656,8.92,2,8.1,1,0,0,2021/09/23 12:04:38
S106657,6.78,0,6.9,0,0,1,2021-08-16
S106658,7.83,0,3.0,1,0,1,18/01/2023
S106659,7.05,0,1.0,1,2,0,2023-01-27
S106660,7.08,0,1.0,0,2,2,2023-07-26
S106661,8.44,0,6.6,0,0,1,2021-07-10
S106662,7.6,0,5.5,0,1,0,26/08/2023
S106663,7.17,3,9.5,1,0,0,2022-01-04
