student_id,hackathons_participated,preferred_domain,career_goal,submitted_at
S105971,3,Web Development,Higher Studies,2024-02-28 00:00:00
S105972,0,Data Science,Startup/Entrepreneurship,2024-02-23 00:00:00
S105973,0,Web Development,Higher Studies,2023-12-28 00:00:00
S105974,1,Product/Management,Higher Studies,2023-12-31 00:00:00
S105975,3,AI/ML,Startup/Entrepreneurship,2024-02-27 00:00:00
S105976,1,Data Science,Job,2024-03-29 00:00:00
S105977,0,Core Engineering,Job,2024-04-10 00:00:00
S105978,1,Web Development,Higher Studies,2023-11-02 19:43:26
S105979,1,AI/ML,Job,2024-04-13 00:00:00
S105980,2,Core Engineering,Job,2023-12-11 00:00:00
S105981,1,Web Development,Startup/Entrepreneurship,2024-03-10 00:00:00
S105982,1,Core Engineering,Startup/Entrepreneurship,2024-04-09 00:00:00
S105983,0,Web Development,Startup/Entrepreneurship,2023-11-27 00:00:00
S105984,2,AI/ML,Startup/Entrepreneurship,2024-02-25 00:00:00
S105985,2,Product/Management,Job,2024-03-08 00:00:00
S105986,0,Core Engineering,Higher Studies,2023-12-17 00:00:00
S105987,1,Cybersecurity,Job,2023-11-03 00:00:00
S105988,2,Cybersecurity,Startup/Entrepreneurship,2024-02-27 00:00:00
S105989,1,Web Development,Job,2023-11-29 00:00:00
S105990,1,Core Engineering,Job,2024-01-19 00:00:00
S105991,2,Data Science,Job,2023-12-20 00:00:00
S105992,1,Cybersecurity,Job,2023-12-24 00:00:00
S105993,1,AI/ML,Higher Studies,2024-03-02 00:00:00
S105994,2,Core Engineering,Job,2023-11-28 00:00:00
S105995,1,Data Science,Job,2024-02-01 00:00:00
S105996,1,Cybersecurity,Job,2023-11-29 00:00:00
S105997,2,Cybersecurity,Higher Studies,2023-11-13 00:00:00
S105998,2,Data Science,Job,2024-01-13 00:00:00
S105999,1,Data Science,Job,2024-07-04 00:00:00
S106000,0,Core Engineering,Higher Studies,2023-12-28 00:00:00
S106001,3,Web Development,Higher Studies,2024-02-22 00:00:00
S106002,0,Web Development,Job,2023-11-12 00:00:00
S106003,0,Product/Management,Job,2023-11-30 00:00:00
S106004,0,Data Science,Higher Studies,2024-02-17 00:00:00
S106005,2,Data Science,Job,2023-11-25 00:00:00
S106006,2,Core Engineering,Job,2023-11-20 00:00:00
S106007,0,Product/Management,Job,2023-12-10 00:00:00
S106008,0,Core Engineering,Job,2024-04-08 00:00:00
S106009,0,Data Science,Job,2024-01-24 00:00:00
S106010,2,Data Science,Job,2024-03-31 00:00:00
S106011,4,Product/Management,Startup/Entrepreneurship,2023-12-05 00:00:00
S106012,2,Cybersecurity,Higher Studies,2024-02-09 00:00:00
S106013,1,Web Development,Higher Studies,2023-02-11 00:00:00
S106014,2,Product/Management,Higher Studies,2024-01-20 00:00:00
S106015,2,Web Development,Higher Studies,2023-12-25 00:00:00
S106016,2,Data Science,Higher Studies,2023-12-29 00:00:00
S106017,2,Cybersecurity,Job,2023-11-28 00:00:00
S106018,3,Product/Management,Higher Studies,2023-11-25 00:00:00
S106019,3,Data Science,Job,2023-12-16 00:00:00
S106020,1,AI/ML,Startup/Entrepreneurship,2024-02-18 00:00:00
S106021,2,Product/Management,Startup/Entrepreneurship,2023-12-07 00:00:00
S106022,1,Web Development,Job,2024-03-16 15:00:55
S106023,2,Web Development,Job,2023-12-25 00:00:00
S106024,1,Cybersecurity,Job,2024-02-19 00:00:00
S106025,2,Web Development,Job,2024-02-19 00:00:00
S106026,1,Product/Management,Job,2024-03-07 00:00:00
S106027,3,Core Engineering,Higher Studies,2023-11-23 00:00:00
S106028,0,Cybersecurity,Job,2023-12-29 00:00:00
S106029,4,Core Engineering,Job,2024-01-29 00:00:00
S106030,1,Product/Management,Job,2024-01-18 00:00:00
S106031,0,Product/Management,Job,2023-12-02 00:00:00
S106032,3,AI/ML,Startup/Entrepreneurship,2024-12-03 00:00:00
S106033,1,Cybersecurity,Job,2024-01-30 00:00:00
S106034,1,Data Science,Job,2024-04-07 00:00:00
S106035,1,Data Science,Job,2024-04-01 00:00:00
S106036,1,AI/ML,Job,2023-12-17 00:00:00
S106037,1,AI/ML,Job,2024-01-23 00:00:00
S106038,0,Data Science,Job,2024-01-28 00:00:00
S106039,0,Data Science,Job,2023-11-30 00:00:00
S106040,3,Core Engineering,Higher Studies,2024-02-02 00:00:00
S106041,0,Product/Management,Job,2023-11-11 00:00:00
S106042,1,Data Science,Higher Studies,2024-01-02 00:00:00
S106043,0,Data Science,Higher Studies,2023-11-17 00:00:00
S106044,1,Cybersecurity,Job,2023-12-02 00:00:00
S106045,2,Cybersecurity,Job,2024-02-17 00:00:00
S106046,0,Cybersecurity,Job,2023-11-05 00:00:00
S106047,2,Cybersecurity,Job,2024-01-03 00:00:00
S106048,0,AI/ML,Startup/Entrepreneurship,2024-02-05 00:00:00
S106049,1,Cybersecurity,Job,2024-01-28 00:00:00
S106050,0,AI/ML,Higher Studies,2024-04-14 00:00:00
S106051,3,AI/ML,Job,2024-04-08 00:00:00
S106052,1,Web Development,Job,2023-01-11 00:00:00
S106053,1,AI/ML,Job,2023-11-18 00:00:00
S106054,2,AI/ML,Job,2024-02-03 00:00:00
S106055,0,Product/Management,Startup/Entrepreneurship,2024-04-03 00:00:00
S106056,2,Core Engineering,Higher Studies,2023-03-11 00:00:00
S106057,0,Data Science,Job,2023-12-02 00:00:00
S106058,1,Data Science,Higher Studies,2024-02-20 00:00:00
S106059,0,Cybersecurity,Job,2023-11-07 00:00:00
S106060,0,Core Engineering,Job,2024-02-26 00:00:00
S106061,2,Data Science,Job,2024-02-04 18:13:16
S106062,1,Data Science,Job,2024-02-21 00:00:00
S106063,1,AI/ML,Job,2024-03-04 00:00:00
S106064,1,Core Engineering,Higher Studies,2023-12-31 00:00:00
S106065,0,Cybersecurity,Job,2023-11-05 00:00:00
S106066,0,Product/Management,Higher Studies,2024-02-29 00:00:00
S106067,3,Product/Management,Higher Studies,2024-03-20 00:00:00
S106068,2,Web Development,Job,2024-01-29 00:00:00
S106069,0,Web Development,Higher Studies,2023-07-12 00:00:00
S106070,3,Cybersecurity,Higher Studies,2024-03-24 00:00:00
S106071,3,Cybersecurity,Job,2024-02-20 00:00:00
S106072,1,Data Science,Job,2024-01-03 00:00:00
S106073,0,Core Engineering,Job,2023-12-17 00:00:00
S106074,3,AI/ML,Job,2024-02-24 00:00:00
S106075,3,Cybersecurity,Startup/Entrepreneurship,2024-03-15 09:36:18
S106076,0,AI/ML,Job,2024-01-05 00:00:00
S106077,1,Data Science,Higher Studies,2023-12-02 00:00:00
S106078,1,Data Science,Higher Studies,2024-01-26 22:37:18
S106079,0,Cybersecurity,Higher Studies,2024-08-02 00:00:00
S106080,3,Core Engineering,Job,2024-01-15 00:00:00
S106081,2,Cybersecurity,Job,2023-11-01 00:00:00
S106082,2,Cybersecurity,Job,2024-04-07 00:00:00
S106083,2,Core Engineering,Job,2024-01-26 00:00:00
S106084,1,Data Science,Higher Studies,2023-08-11 00:00:00
S106085,1,Data Science,Job,2024-11-04 00:00:00
S106086,1,AI/ML,Higher Studies,2023-11-21 00:00:00
S106087,1,Product/Management,Higher Studies,2023-12-30 00:00:00
S106088,1,Data Science,Startup/Entrepreneurship,2024-02-05 00:00:00
S106089,2,Data Science,Job,2024-01-16 00:00:00
S106090,1,Cybersecurity,Higher Studies,2023-12-27 00:00:00
S106091,1,Cybersecurity,Job,2023-11-15 14:15:41
S106092,0,Data Science,Startup/Entrepreneurship,2023-11-12 00:00:00
S106093,4,Data Science,Job,2024-01-25 00:00:00
S106094,2,AI/ML,Higher Studies,2023-12-23 00:00:00
S106095,1,Core Engineering,Job,2023-11-15 00:00:00
S106096,5,Data Science,Higher Studies,2023-03-11 00:00:00
S106097,4,Data Science,Higher Studies,2023-12-19 00:00:00
S106098,2,Data Science,Job,2024-02-26 00:00:00
S106099,1,Data Science,Job,2024-01-27 00:00:00
S106100,0,Cybersecurity,Job,2023-11-27 00:00:00
S106101,1,Web Development,Higher Studies,2024-03-06 00:00:00
S106102,1,Web Development,Job,2023-11-05 00:00:00
S106103,2,Web Development,Job,2024-04-05 00:00:00
S106104,2,Web Development,Higher Studies,2024-03-31 00:00:00
S106105,2,Cybersecurity,Job,2023-11-07 00:00:00
S106106,0,Web Development,Startup/Entrepreneurship,2023-12-16 00:00:00
S106107,0,Cybersecurity,Higher Studies,2023-12-09 00:00:00
S106108,1,Product/Management,Job,2023-11-27 00:00:00
S106109,2,AI/ML,Higher Studies,2023-12-12 00:00:00
S106110,1,Cybersecurity,Job,2023-12-17 00:00:00
S106111,1,Core Engineering,Job,2023-12-07 00:00:00
S106112,3,Core Engineering,Job,2023-12-26 00:00:00
S106113,2,Data Science,Startup/Entrepreneurship,2023-11-15 00:00:00
S106114,1,Data Science,Higher Studies,2023-12-18 00:00:00
S106115,1,Data Science,Job,2024-03-24 00:00:00
S106116,0,Data Science,Job,2024-03-31 00:00:00
S106117,0,Product/Management,Job,2023-12-23 00:00:00
S106118,3,Data Science,Higher Studies,2024-03-31 00:00:00
S106119,0,Data Science,Job,2024-03-18 00:00:00
S106120,1,Core Engineering,Startup/Entrepreneurship,2024-01-07 00:00:00
S106121,0,AI/ML,Higher Studies,2024-11-04 00:00:00
S106122,2,Cybersecurity,Job,2024-07-03 00:00:00
S106123,1,Web Development,Higher Studies,2023-11-15 00:00:00
S106124,1,AI/ML,Job,2023-12-25 00:00:00
S106125,1,Core Engineering,Job,2024-03-21 00:00:00
S106126,2,Core Engineering,Job,2023-11-03 00:00:00
S106127,1,AI/ML,Job,2024-09-01 00:00:00
S106128,0,Web Development,Job,2024-01-16 00:00:00
S106129,1,Data Science,Job,2024-02-25 00:00:00
S106130,2,AI/ML,Higher Studies,2023-12-19 00:00:00
S106131,2,Product/Management,Job,2023-12-11 00:00:00
S106132,1,Product/Management,Higher Studies,2023-12-26 00:00:00
S106133,0,Cybersecurity,Job,2024-01-31 00:00:00
S106134,1,Data Science,Startup/Entrepreneurship,2024-02-01 00:00:00
S106135,1,AI/ML,Higher Studies,2024-02-22 00:00:00
S106136,0,Data Science,Startup/Entrepreneurship,2024-04-07 00:00:00
S106137,0,Cybersecurity,Startup/Entrepreneurship,2023-11-12 00:00:00
S106138,1,AI/ML,Job,2023-12-13 00:00:00
S106139,1,Web Development,Higher Studies,2023-12-29 00:00:00
S106140,2,Cybersecurity,Job,2024-01-27 00:00:00
S106141,2,Data Science,Startup/Entrepreneurship,2024-03-24 00:00:00
S106142,0,Product/Management,Higher Studies,2023-11-25 00:00:00
S106143,0,Web Development,Higher Studies,2024-02-04 00:00:00
S106144,0,Cybersecurity,Higher Studies,2023-12-07 00:00:00
S106145,2,AI/ML,Higher Studies,2024-03-28 00:00:00
S106146,4,Core Engineering,Startup/Entrepreneurship,2024-04-12 00:00:00
S106147,1,Web Development,Job,2024-02-10 00:00:00
S106148,0,Data Science,Job,2024-03-24 00:00:00
S106149,1,Web Development,Job,2024-01-29 00:00:00
S106150,1,AI/ML,Higher Studies,2024-01-18 00:00:00
S106151,0,Web Development,Higher Studies,2023-12-23 00:00:00
S106152,1,Cybersecurity,Higher Studies,2024-03-25 00:00:00
S106153,1,Product/Management,Job,2024-01-13 00:00:00
S106154,1,Cybersecurity,Job,2024-01-09 00:00:00
S106155,1,Web Development,Startup/Entrepreneurship,2024-04-14 00:00:00
S106156,0,Product/Management,Startup/Entrepreneurship,2023-12-20 00:00:00
S106157,1,Cybersecurity,Startup/Entrepreneurship,2024-01-03 21:13:43
S106158,5,AI/ML,Job,2023-11-22 00:00:00
S106159,0,Cybersecurity,Job,2024-01-12 00:00:00
S106160,1,Cybersecurity,Higher Studies,2024-02-13 04:26:31
S106161,0,Data Science,Higher Studies,2024-03-07 00:00:00
S106162,1,Cybersecurity,Job,2024-01-18 00:00:00
S106163,2,Web Development,Higher Studies,2023-11-10 00:00:00
S106164,2,Web Development,Job,2024-03-07 00:00:00
S106165,0,Data Science,Higher Studies,2024-04-10 00:00:00
S106166,1,Product/Management,Higher Studies,2024-01-30 17:04:10
S106167,1,Core Engineering,Startup/Entrepreneurship,2024-01-20 00:00:00
S106168,0,AI/ML,Job,2024-02-25 00:00:00
S106169,0,Product/Management,Job,2024-02-15 00:00:00
S106170,1,AI/ML,Higher Studies,2024-01-28 00:00:00
S106171,2,Core Engineering,Job,2023-12-18 00:00:00
S106172,1,Cybersecurity,Job,2024-01-14 00:00:00
S106173,1,Web Development,Job,2024-02-18 00:00:00
S106174,3,Cybersecurity,Job,2024-03-26 00:00:00
S106175,2,Data Science,Higher Studies,2024-01-01 00:00:00
S106176,1,AI/ML,Job,2024-03-07 00:00:00
S106177,2,Core Engineering,Higher Studies,2023-11-03 00:00:00
S106178,2,Web Development,Job,2024-04-07 00:00:00
S106179,2,Cybersecurity,Higher Studies,2023-12-14 00:00:00
S106180,3,Core Engineering,Higher Studies,2024-03-20 00:00:00
S106181,3,Core Engineering,Higher Studies,2024-05-01 00:00:00
S106182,0,Cybersecurity,Job,2024-02-25 00:00:00
S106183,2,Cybersecurity,Higher Studies,2024-03-14 00:00:00
S106184,1,AI/ML,Job,2024-03-05 00:00:00
S106185,2,Web Development,Job,2023-11-27 07:29:41
S106186,0,Product/Management,Job,2024-03-30 00:00:00
S106187,0,Product/Management,Job,2024-03-17 00:00:00
S106188,0,Cybersecurity,Startup/Entrepreneurship,2023-11-07 00:00:00
S106189,2,Web Development,Higher Studies,2024-04-14 00:00:00
S106190,0,Web Development,Job,2024-03-13 22:24:46
S106191,0,AI/ML,Job,2023-11-13 00:00:00
S106192,0,Web Development,Higher Studies,2023-12-09 00:00:00
S106193,0,AI/ML,Higher Studies,2023-11-29 00:00:00
S106194,1,Web Development,Job,2023-12-24 00:00:00
S106195,2,AI/ML,Job,2023-11-22 00:00:00
S106196,1,Cybersecurity,Higher Studies,2024-01-31 00:00:00
S106197,1,AI/ML,Higher Studies,2023-12-13 00:00:00
S106198,3,Cybersecurity,Job,2023-12-12 00:00:00
S106199,1,Data Science,Higher Studies,2023-11-24 00:00:00
S106200,0,Product/Management,Higher Studies,2024-03-15 00:00:00
S106201,1,Core Engineering,Job,2024-01-26 00:00:00
S106202,2,Data Science,Job,2023-11-14 00:00:00
S106203,2,Data Science,Higher Studies,2023-09-11 00:00:00
S106204,2,Product/Management,Job,2024-03-30 00:00:00
S106205,1,Product/Management,Job,2023-11-21 00:00:00
S106206,1,Web Development,Job,2023-12-12 00:00:00
S106207,0,AI/ML,Job,2023-12-26 00:00:00
S106208,2,AI/ML,Job,2024-02-24 00:00:00
S106209,0,AI/ML,Job,2024-01-15 00:00:00
S106210,2,AI/ML,Higher Studies,2023-12-22 00:00:00
S106211,1,Web Development,Job,2023-12-22 00:00:00
S106212,1,AI/ML,Job,2023-11-01 00:00:00
S106213,0,Web Development,Job,2023-11-26 00:00:00
S106214,1,Data Science,Job,2023-12-10 00:00:00
S106215,0,Cybersecurity,Job,2023-11-13 00:00:00
S106216,1,Data Science,Job,2023-12-22 00:00:00
S106217,1,AI/ML,Startup/Entrepreneurship,2023-11-15 00:00:00
S106218,2,Cybersecurity,Higher Studies,2023-11-01 00:00:00
S106219,2,Data Science,Startup/Entrepreneurship,2023-11-28 00:00:00
S106220,0,Data Science,Job,2023-11-09 00:00:00
S106221,2,Web Development,Job,2024-01-21 00:00:00
S106222,2,Web Development,Job,2024-03-25 00:00:00
S106223,4,Data Science,Job,2024-03-11 00:00:00
S106224,2,Cybersecurity,Job,2023-11-05 00:00:00
S106225,1,Cybersecurity,Job,2024-01-09 00:00:00
S106226,0,Cybersecurity,Job,2023-11-08 16:24:31
S106227,1,Web Development,Job,2024-02-13 00:00:00
S106228,0,AI/ML,Job,2023-11-03 00:00:00
S106229,1,AI/ML,Job,2024-03-24 00:00:00
S106230,0,Core Engineering,Startup/Entrepreneurship,2023-12-28 00:00:00
S106231,1,Web Development,Startup/Entrepreneurship,2024-03-16 00:00:00
S106232,3,Data Science,Job,2024-03-21 00:00:00
S106233,3,AI/ML,Job,2024-02-19 00:00:00
S106234,0,Data Science,Job,2024-03-25 00:00:00
S106235,2,Data Science,Job,2023-12-22 00:00:00
S106236,0,Cybersecurity,Higher Studies,2024-03-18 00:00:00
S106237,2,AI/ML,Job,2024-01-03 00:00:00
S106238,1,Core Engineering,Job,2024-01-12 00:00:00
S106239,1,Web Development,Job,2024-01-30 00:00:00
S106240,1,Cybersecurity,Job,2024-02-21 00:00:00
S106241,1,Web Development,Higher Studies,2024-04-08 00:00:00
S106242,2,Data Science,Job,2023-12-29 00:00:00
S106243,0,Data Science,Higher Studies,2024-01-18 00:00:00
S106244,1,Web Development,Job,2024-01-08 00:00:00
S106245,1,Data Science,Higher Studies,2024-03-13 00:00:00
S106246,3,Data Science,Job,2024-01-01 00:00:00
S106247,0,Product/Management,Startup/Entrepreneurship,2023-12-09 00:00:00
S106248,0,Product/Management,Job,2024-04-11 00:00:00
S106249,1,Product/Management,Job,2024-03-08 00:00:00
S106250,3,Cybersecurity,Higher Studies,2024-01-20 22:45:52
S106251,0,Web Development,Startup/Entrepreneurship,2024-03-06 00:00:00
S106252,2,Web Development,Job,2023-11-27 00:00:00
S106253,0,Core Engineering,Higher Studies,2024-02-06 00:00:00
S106254,1,Core Engineering,Job,2023-12-31 00:00:00
S106255,1,Cybersecurity,Higher Studies,2024-02-02 00:00:00
S106256,0,Data Science,Job,2023-12-19 00:00:00
S106257,1,Web Development,Higher Studies,2023-12-21 00:00:00
S106258,0,Web Development,Job,2024-01-30 00:00:00
S106259,2,AI/ML,Job,2024-02-03 00:00:00
S106260,0,Cybersecurity,Job,2024-03-31 00:00:00
S106261,1,AI/ML,Higher Studies,2023-12-25 00:00:00
S106262,1,Core Engineering,Job,2023-11-22 00:00:00
S106263,2,AI/ML,Job,2024-03-30 04:48:51
S106264,0,Cybersecurity,Higher Studies,2024-02-06 00:00:00
S106265,0,Data Science,Job,2024-03-12 00:00:00
S106266,2,Data Science,Higher Studies,2024-01-15 00:00:00
S106267,0,AI/ML,Higher Studies,2024-03-15 00:00:00
S106268,0,AI/ML,Job,2023-11-24 00:00:00
S106269,0,Core Engineering,Job,2023-12-22 00:00:00
S106270,3,AI/ML,Job,2024-03-10 04:21:14
S106271,0,Cybersecurity,Job,2023-11-14 00:00:00
S106272,1,Web Development,Job,2024-01-12 00:00:00
S106273,1,Core Engineering,Job,2023-11-21 00:00:00
S106274,1,AI/ML,Job,2024-01-22 00:00:00
S106275,2,Web Development,Job,2024-01-12 00:00:00
S106276,1,Data Science,Job,2024-02-22 00:00:00
S106277,1,Product/Management,Job,2023-11-11 00:00:00
S106278,0,Product/Management,Job,2024-01-25 00:00:00
S106279,1,Cybersecurity,Higher Studies,2023-12-21 00:00:00
S106280,1,Web Development,Job,2023-12-14 00:00:00
S106281,3,Web Development,Job,2024-02-09 00:00:00
S106282,1,Product/Management,Startup/Entrepreneurship,2024-01-23 00:00:00
S106283,1,Data Science,Job,2024-12-02 00:00:00
S106284,1,Core Engineering,Higher Studies,2024-01-11 00:00:00
S106285,1,Core Engineering,Job,2023-12-27 00:00:00
S106286,2,Web Development,Job,2024-09-01 00:00:00
S106287,0,Core Engineering,Higher Studies,2024-01-31 00:00:00
S106288,1,Product/Management,Job,2024-02-18 00:00:00
S106289,0,Core Engineering,Higher Studies,2023-12-11 00:00:00
S106290,0,AI/ML,Job,2024-12-03 00:00:00
S106291,0,Core Engineering,Job,2024-10-04 00:00:00
S106292,2,Web Development,Job,2024-03-15 07:04:43
S106293,0,Data Science,Higher Studies,2024-02-24 16:08:18
S106294,0,Product/Management,Job,2024-02-08 00:00:00
S106295,1,Product/Management,Job,2024-01-18 00:00:00
S106296,0,Cybersecurity,Startup/Entrepreneurship,2024-08-04 00:00:00
S106297,0,AI/ML,Startup/Entrepreneurship,2024-02-27 00:00:00
S106298,0,Data Science,Job,2023-11-21 00:00:00
S106299,0,AI/ML,Higher Studies,2024-01-22 00:00:00
S106300,1,Product/Management,Higher Studies,2023-11-12 00:00:00
S106301,0,AI/ML,Job,2023-11-30 00:00:00
S106302,3,Product/Management,Job,2024-03-29 00:00:00
S106303,3,Product/Management,Job,2024-02-05 00:00:00
S106304,1,Product/Management,Job,2024-04-01 00:00:00
S106305,0,Data Science,Higher Studies,2024-04-01 00:00:00
S106306,0,Cybersecurity,Job,2024-04-06 00:00:00
S106307,0,AI/ML,Job,2024-01-21 00:00:00
S106308,1,Core Engineering,Startup/Entrepreneurship,2024-02-10 00:00:00
S106309,1,AI/ML,Job,2023-12-16 00:00:00
S106310,2,AI/ML,Higher Studies,2023-11-30 00:00:00
S106311,0,Product/Management,Higher Studies,2024-04-06 00:00:00
S106312,1,Product/Management,Job,2024-01-05 00:00:00
S106313,0,AI/ML,Higher Studies,2024-03-13 00:00:00
S106314,3,Cybersecurity,Job,2024-03-26 00:00:00
S106315,0,AI/ML,Job,2023-11-16 21:29:34
S106316,1,AI/ML,Higher Studies,2023-06-12 00:00:00
S106317,3,Product/Management,Higher Studies,2024-03-22 00:00:00
S106318,0,Data Science,Higher Studies,2024-02-25 00:00:00
S106319,0,Data Science,Higher Studies,2024-01-19 00:00:00
S106320,1,Data Science,Startup/Entrepreneurship,2024-03-13 00:00:00
S106321,1,Data Science,Startup/Entrepreneurship,2024-04-01 00:00:00
S106322,1,Cybersecurity,Job,2024-01-31 00:00:00
S106323,1,Core Engineering,Job,2024-03-18 00:00:00
S106324,1,Data Science,Job,2024-01-01 00:00:00
S106325,1,Core Engineering,Job,2023-12-12 00:00:00
S106326,0,Data Science,Higher Studies,2023-12-07 12:10:40
S106327,1,Core Engineering,Higher Studies,2024-03-19 00:00:00
S106328,1,Core Engineering,Job,2023-12-30 00:00:00
S106329,1,AI/ML,Higher Studies,2023-06-12 00:00:00
S106330,1,Web Development,Job,2023-11-22 00:00:00
S106331,2,Cybersecurity,Higher Studies,2024-05-02 00:00:00
S106332,1,AI/ML,Startup/Entrepreneurship,2023-12-30 00:00:00
S106333,0,Web Development,Higher Studies,2024-01-18 00:00:00
S106334,2,Cybersecurity,Higher Studies,2023-12-04 00:00:00
S106335,2,Web Development,Job,2024-08-01 00:00:00
S106336,0,Data Science,Job,2024-01-10 00:00:00
S106337,4,AI/ML,Startup/Entrepreneurship,2023-12-10 00:00:00
S106338,2,Cybersecurity,Job,2023-11-18 00:00:00
S106339,1,Cybersecurity,Startup/Entrepreneurship,2024-02-10 00:00:00
S106340,3,Product/Management,Higher Studies,2024-02-26 00:00:00
S106341,4,AI/ML,Higher Studies,2024-01-27 00:00:00
S106342,1,Product/Management,Job,2023-11-03 00:00:00
S106343,2,Web Development,Job,2023-12-04 00:00:00
S106344,1,Data Science,Higher Studies,2023-11-10 00:00:00
S106345,1,Web Development,Job,2024-02-26 00:00:00
S106346,0,AI/ML,Higher Studies,2024-01-01 00:00:00
S106347,0,Web Development,Job,2024-03-03 00:00:00
S106348,1,Cybersecurity,Higher Studies,2024-02-23 00:00:00
S106349,1,Web Development,Job,2024-04-06 00:00:00
S106350,2,Product/Management,Job,2023-11-03 00:00:00
S106351,2,Core Engineering,Job,2024-02-22 00:00:00
S106352,0,Data Science,Higher Studies,2024-03-20 12:47:15
