student_id,age,gender,major,study_hours_per_day,social_media_hours,part_time_job,attendance_percentage,sleep_hours,extracurricular_participation,previous_gpa,semester,stress_level,screen_time,study_environment,access_to_tutoring,parental_support_level,exam_anxiety_score,learning_style,time_management_score,exam_score,subject_marks_student_id,g1_mat,g2_mat,g3_mat,g1_por,g2_por,g3_por,career_field,career_target,career_gpa,internships,projects,leadership_positions,Previous_GPA_10
STU03097,18,Female,Arts,1.3,2.8,Yes,64.7,5.6,No,3.34,1,4.3,7.5,Quiet Room,No,7,10,Kinesthetic,6.5,87,UCI_0151,10,11,11,13,12,13,Arts,Market Research Analyst,4.491055850306398,1,4,0,8.35
STU03098,19,Male,Engineering,6.1,4.1,No,75.3,5.9,Yes,4.0,5,5.3,11.1,Co-Learning Group,No,10,7,Auditory,3.9,100,UCI_0151,9,11,12,12,12,14,Engineering,Digital Marketing Specialist,3.0060755591880213,1,3,0,10.0
STU03099,25,Male,Business,3.1,0.9,Yes,64.7,6.7,Yes,4.0,6,5.9,8.6,Co-Learning Group,Yes,4,10,Reading,9.6,100,UCI_0151,10,10,10,14,11,12,Business,Fluid Mechanics Engineer,4.800636159137738,0,1,0,10.0
STU03100,17,Other,Psychology,6.3,1.3,No,77.8,9.6,Yes,4.0,8,3.3,11.4,Cafe,Yes,3,6,Auditory,5.7,91,UCI_0151,9,12,11,14,12,12,Psychology,Market Research Analyst,4.332794574229434,0,2,0,10.0
STU03101,18,Male,Engineering,4.5,2.3,No,59.0,8.1,No,4.0,6,3.2,11.4,Quiet Room,Yes,1,5,Kinesthetic,8.8,94,UCI_0151,9,10,10,13,11,12,Engineering,Credit Analyst,3.530985913899686,2,0,1,10.0
STU03102,25,Female,Psychology,6.2,3.8,No,69.5,7.6,No,3.51,2,6.9,12.3,Cafe,No,7,7,Visual,3.8,88,UCI_0151,10,11,12,13,12,13,Psychology,Financial Advisor,2.846188998266876,2,1,0,8.77
STU03103,17,Other,Biology,2.7,3.9,No,60.9,6.7,No,3.13,5,6.6,12.0,Dorm,No,2,10,Kinesthetic,2.3,83,UCI_0151,9,11,11,12,13,13,Biology,Graphic Designer,4.217476699938678,1,0,1,7.82
STU03104,25,Male,Arts,3.4,0.8,No,82.3,9.6,No,3.47,7,1.0,5.2,Dorm,Yes,6,10,Auditory,7.8,90,UCI_0151,11,10,12,13,13,13,Arts,Chemical Engineer,3.632071167040824,1,4,1,8.68
STU03105,27,Male,Computer Science,3.2179179460243708,1.4,Yes,45.5,5.9,Yes,4.0,5,3.3,8.3,Quiet Room,No,1,9,Visual,9.7,100,UCI_0151,10,10,12,12,11,13,Computer Science,Nurse,4.304304795653708,0,4,0,10.0
STU03106,27,Female,Arts,2.7,1.3,No,97.4,4.0,Yes,3.34,4,3.8,7.5,Cafe,Yes,4,8,Kinesthetic,9.3,88,UCI_0151,11,12,12,13,13,13,Arts,Organic Chemist,2.7071429785487666,2,2,1,8.35
STU03107,27,Male,Biology,2.2,0.4,No,63.2,6.8,Yes,2.64,5,7.1,4.6,Quiet Room,No,7,10,Visual,7.1,70,UCI_0145,9,11,11,13,13,13,Biology,School Psychologist,4.7996351817968685,2,0,0,6.6
STU03108,18,Other,Psychology,3.6,0.5,No,52.2,5.3,Yes,3.04,3,4.3,7.6,Library,Yes,10,9,Reading,7.1,76,UCI_0151,9,12,10,12,12,13,Psychology,Game Developer,3.763820578,1,4,1,7.6
STU03109,23,Female,Computer Science,6.702756549818737,0.4,Yes,61.4,7.4,Yes,3.04,6,3.5,9.7,Co-Learning Group,No,5,10,Visual,1.4,75,UCI_0151,9,11,10,13,13,14,Computer Science,Acoustics Specialist,3.773876583171529,1,2,1,7.6
STU03110,24,Male,Biology,0.0,1.7,Yes,72.7,6.1,No,2.27,7,6.1,6.0,Cafe,No,6,10,Reading,4.8,58,UCI_0026,6,9,8,10,11,12,Biology,Acoustics Specialist,4.944567652342556,1,2,1,5.67
STU03111,22,Female,Business,8.4,0.4,Yes,62.9,7.3,No,3.86,5,4.6,11.1,Library,No,1,8,Kinesthetic,6.1,94,UCI_0151,10,11,10,12,11,14,Business,Microbiologist,2.8398976561356992,0,3,1,9.65
STU03112,26,Other,Biology,2.1,0.4,Yes,82.4,6.0,Yes,2.3,7,8.6,6.3,Cafe,No,3,10,Visual,9.4,56,UCI_0031,8,12,11,11,11,10,Biology,Graphic Designer,2.784161090546929,1,0,0,5.75
STU03113,23,Other,Engineering,2.9,4.4,No,42.1,4.6,Yes,4.0,1,3.6,10.6,Cafe,No,9,5,Reading,9.2,100,UCI_0151,10,12,11,14,13,12,Engineering,Teacher,3.6000148996974484,1,1,0,10.0
STU03114,17,Female,Biology,1.7,2.1,No,57.3,7.4,No,2.78,5,5.1,8.8,Cafe,No,2,10,Kinesthetic,5.6,70,UCI_0151,11,11,12,13,12,13,Biology,Principal,4.839637965734379,1,1,1,6.95
STU03115,28,Female,Biology,5.8,2.9,No,95.6,6.9,No,3.5,4,2.9,10.8,Quiet Room,Yes,9,10,Kinesthetic,7.5,82,UCI_0151,11,10,12,12,13,12,Biology,Architect,4.360984750580078,2,4,0,8.75
STU03116,21,Female,Psychology,3.9,5.0,No,73.0,7.5,Yes,3.74,6,10.0,12.3,Library,No,8,10,Visual,2.3,93,UCI_0151,9,10,11,12,12,14,Psychology,Biologist,4.8419642332465225,2,1,1,9.35
STU03117,19,Male,Business,3.6,1.7,No,90.2,8.0,No,3.45,8,5.3,6.5,Quiet Room,Yes,6,10,Visual,5.3,82,UCI_0151,9,11,12,13,13,13,Business,Physical Chemist,2.6254710421609784,1,2,0,8.62
STU03118,20,Female,Business,0.1,4.7,No,41.4,9.5,Yes,2.81,5,5.8,9.8,Co-Learning Group,Yes,1,9,Auditory,2.0,72,UCI_0180,10,10,11,11,11,13,Business,Brand Manager,4.997616473497516,0,4,0,7.03
STU03119,25,Other,Computer Science,0.7907314424630237,3.6,No,55.9,4.3,No,2.44,4,5.4,5.8,Quiet Room,No,9,10,Visual,5.7,60,UCI_0266,10,9,9,15,12,13,Computer Science,Counselor,3.680461611508558,0,1,1,6.1
STU03120,23,Male,Business,1.7,3.4,No,70.3,6.8,No,4.0,6,4.4,7.8,Quiet Room,Yes,4,9,Auditory,9.6,100,UCI_0180,10,10,10,12,10,12,Business,Data Scientist,2.991369929,2,0,1,10.0
STU03121,19,Female,Computer Science,7.857709463309584,2.9,No,56.7,8.3,No,3.59,7,4.1,14.6,Cafe,Yes,5,10,Auditory,1.9,94,UCI_0180,9,11,11,12,11,12,Computer Science,Illustrator,3.3486554509805693,1,2,0,8.97
STU03122,17,Other,Biology,6.5,3.3,Yes,47.4,8.2,Yes,4.0,8,5.6,10.3,Co-Learning Group,No,8,5,Visual,1.6,100,UCI_0180,10,9,11,10,12,13,Biology,Financial Controller,4.846850309491192,1,4,1,10.0
STU03123,20,Female,Arts,2.8,4.5,No,95.1,5.6,No,2.87,4,4.3,9.6,Cafe,No,10,10,Kinesthetic,9.1,79,UCI_0180,9,11,11,10,11,12,Arts,Inorganic Chemist,3.8785331765160014,1,2,0,7.18
STU03124,17,Other,Business,4.8,2.9,No,41.8,6.6,No,4.0,3,3.4,10.2,Co-Learning Group,Yes,10,9,Kinesthetic,7.4,100,UCI_0180,11,10,12,12,12,13,Business,Construction Manager,4.349606666339303,2,0,1,10.0
STU03125,19,Female,Biology,4.0,3.0,No,81.0,5.2,Yes,4.0,6,6.7,11.5,Co-Learning Group,Yes,7,8,Auditory,1.7,100,UCI_0180,9,10,11,10,12,14,Biology,Entrepreneur,3.557105168403134,0,4,1,10.0
STU03126,24,Male,Business,7.2,4.0,No,53.6,4.0,Yes,3.25,3,7.8,15.5,Library,Yes,4,8,Reading,3.5,82,UCI_0180,10,11,12,10,11,14,Business,Legal Consultant,4.485336386279494,2,0,0,8.12
STU03127,16,Female,Psychology,7.9,2.1,No,77.7,4.6,Yes,4.0,2,3.6,11.3,Library,No,6,10,Visual,2.4,100,UCI_0180,10,11,11,10,11,13,Psychology,Music Therapist,4.487256615,0,0,1,10.0
STU03128,17,Other,Arts,0.9,4.6,Yes,98.7,6.8,Yes,2.15,7,5.5,8.1,Dorm,Yes,3,10,Visual,9.4,43,UCI_0287,7,8,9,12,14,13,Arts,Art Therapist,4.823042839233025,1,4,0,5.38
STU03129,28,Female,Psychology,3.2,1.3,No,45.3,6.9,Yes,3.09,4,5.8,7.9,Cafe,Yes,6,10,Auditory,4.3,81,UCI_0180,11,11,11,11,10,14,Psychology,Illustrator,4.827988192702378,1,3,0,7.72
STU03130,23,Male,Psychology,5.6,3.9,Yes,96.6,5.1,No,3.38,7,1.3,11.5,Dorm,Yes,4,10,Visual,7.3,79,UCI_0180,11,11,12,11,10,14,Psychology,Risk Analyst,4.089478266716293,0,2,0,8.45
STU03131,17,Other,Computer Science,7.859541371383367,2.5,No,88.3,8.2,Yes,4.0,2,3.3,12.7,Library,Yes,9,10,Visual,1.3,95,UCI_0180,10,11,12,10,11,13,Computer Science,Paralegal,2.7312210785490447,1,1,1,10.0
STU03132,21,Male,Arts,8.0,4.0,Yes,50.1,4.0,Yes,3.01,5,7.3,15.8,Library,No,7,10,Reading,3.4,80,UCI_0180,10,9,10,11,10,12,Arts,Astronomer,2.927836408543276,1,0,1,7.52
STU03133,21,Female,Engineering,7.2,4.5,Yes,91.8,8.7,No,4.0,2,7.8,13.1,Dorm,No,3,6,Visual,2.4,97,UCI_0180,9,11,10,11,10,13,Engineering,Advertising Manager,4.340551654431531,1,2,0,10.0
STU03134,24,Male,Engineering,7.6,1.0,Yes,92.6,7.8,No,4.0,1,5.5,10.8,Cafe,Yes,10,10,Visual,5.5,100,UCI_0180,9,9,11,12,10,13,Engineering,AI Researcher,2.592904965719541,1,0,0,10.0
STU03135,27,Other,Arts,3.8,1.0,No,52.4,8.6,No,4.0,1,1.0,7.0,Cafe,Yes,4,10,Reading,4.6,100,UCI_0180,11,10,12,10,12,12,Arts,Credit Analyst,3.937773889,0,1,1,10.0
STU03136,28,Other,Arts,4.9,1.6,No,94.0,6.3,No,3.41,7,5.4,10.1,Library,Yes,3,7,Reading,2.5,89,UCI_0180,10,10,10,12,12,12,Arts,Software Developer,2.704534255,1,0,0,8.53
STU03137,19,Male,Computer Science,2.855693216290532,3.8,Yes,84.7,6.3,No,4.0,4,4.4,11.4,Dorm,Yes,7,10,Visual,9.1,100,UCI_0180,9,11,11,10,12,14,Computer Science,Cybersecurity Analyst,2.9880213618265152,1,1,1,10.0
STU03138,21,Female,Computer Science,3.340056426296217,3.0,Yes,88.6,7.1,No,3.06,3,2.6,10.2,Cafe,No,9,10,Reading,9.5,76,UCI_0067,13,12,11,11,11,12,Computer Science,Advertising Manager,2.5095781092905565,2,3,1,7.65
STU03139,25,Other,Biology,4.6,0.4,No,76.1,6.5,No,3.89,4,4.6,9.1,Library,Yes,6,8,Kinesthetic,7.0,100,UCI_0067,12,12,11,11,12,12,Biology,Construction Manager,3.962834714504104,1,2,1,9.72
STU03140,25,Other,Psychology,1.1,2.2,No,96.8,7.5,No,3.51,8,1.5,6.9,Dorm,No,5,9,Reading,8.8,87,UCI_0067,14,13,11,12,13,12,Psychology,Civil Engineer,3.621770494687966,1,3,1,8.77
STU03141,23,Female,Engineering,5.2,4.7,No,87.7,5.8,Yes,4.0,2,4.9,11.9,Co-Learning Group,No,3,10,Visual,2.4,100,UCI_0067,12,14,13,11,11,11,Engineering,Psychologist,4.991004060214154,0,4,1,10.0
STU03142,18,Male,Computer Science,4.692191197775899,4.1,Yes,83.5,6.9,No,3.41,2,4.2,11.6,Cafe,Yes,1,10,Kinesthetic,7.0,88,UCI_0067,12,12,11,11,11,11,Computer Science,Pharmacist,3.790845918101419,0,2,1,8.53
STU03143,18,Female,Business,6.0,0.7,Yes,74.3,7.2,Yes,3.24,8,3.9,11.1,Co-Learning Group,No,6,10,Kinesthetic,4.4,81,UCI_0067,14,14,11,12,13,12,Business,Social Media Manager,4.518703483902227,1,2,0,8.1
STU03144,27,Male,Biology,3.6,4.3,No,62.0,7.3,No,4.0,4,2.9,11.5,Library,Yes,5,5,Visual,1.7,98,UCI_0067,13,13,11,11,13,12,Biology,Ecologist,2.655746344975994,2,4,1,10.0
STU03145,25,Female,Biology,3.3,3.9,No,96.0,7.7,Yes,2.72,6,4.7,10.0,Cafe,Yes,8,10,Reading,8.1,68,UCI_0067,13,12,13,10,13,11,Biology,Accountant,3.079459469292483,0,2,1,6.8
STU03146,23,Male,Engineering,7.3,4.2,No,84.4,7.3,Yes,4.0,1,2.8,13.7,Dorm,No,1,10,Kinesthetic,8.5,100,UCI_0067,12,12,12,12,12,11,Engineering,Software Developer,3.853322991316309,2,1,1,10.0
STU03147,19,Other,Psychology,4.7,2.1,Yes,65.8,9.7,No,4.0,2,6.0,8.2,Library,No,6,10,Visual,2.8,95,UCI_0067,12,12,12,12,13,13,Psychology,Industrial-Organizational Psychologist,2.688200153147674,0,2,0,10.0
STU03148,23,Female,Psychology,4.3,5.0,Yes,98.6,8.8,Yes,3.44,5,7.6,11.2,Dorm,No,6,9,Reading,2.4,90,UCI_0067,12,13,11,11,12,13,Psychology,Surgeon,2.8296370081547915,0,3,0,8.6
STU03149,26,Female,Engineering,2.3,4.1,No,94.3,8.6,Yes,4.0,1,5.5,6.8,Dorm,No,9,5,Auditory,3.9,98,UCI_0067,13,12,12,11,12,11,Engineering,Cybersecurity Analyst,2.7211839782494067,0,3,1,10.0
STU03150,17,Female,Psychology,2.3,0.9,Yes,43.1,5.8,Yes,2.23,2,7.3,4.7,Cafe,No,10,10,Reading,4.7,52,UCI_0099,8,10,11,12,13,11,Psychology,Biochemist,2.7839448775378632,1,0,0,5.58
STU03151,22,Other,Arts,3.3,4.9,Yes,89.5,6.4,Yes,2.92,6,5.1,9.8,Dorm,No,9,8,Kinesthetic,1.8,70,UCI_0067,14,13,13,12,12,12,Arts,Architect,4.242594005,1,4,0,7.3
STU03152,19,Male,Biology,3.1,1.4,No,52.1,6.9,No,3.59,2,2.4,8.5,Quiet Room,Yes,7,6,Auditory,3.3,98,UCI_0067,14,13,12,11,12,11,Biology,Ecologist,2.700140973624852,1,3,1,8.97
STU03153,24,Male,Computer Science,5.150483546828099,2.4,Yes,77.9,10.0,No,3.94,6,5.3,8.9,Co-Learning Group,No,2,10,Reading,5.1,100,UCI_0067,12,14,12,11,11,13,Computer Science,Chemist,2.8182649639240984,2,3,1,9.85
STU03154,16,Male,Arts,3.5,1.5,No,47.5,8.5,Yes,4.0,1,3.7,8.0,Co-Learning Group,No,6,5,Visual,4.5,100,UCI_0067,13,12,11,11,12,11,Arts,Music Therapist,3.1082325417763066,1,3,0,10.0
STU03155,28,Other,Engineering,4.0,3.3,Yes,84.9,9.6,No,3.23,4,5.5,11.1,Dorm,Yes,10,5,Reading,1.1,72,UCI_0047,10,11,10,14,12,13,Engineering,Physician Assistant,3.128428314,2,0,0,8.07
STU03156,26,Male,Engineering,6.3,2.4,No,80.0,7.9,Yes,2.84,5,3.2,13.0,Library,No,3,10,Visual,6.9,69,UCI_0047,10,12,12,14,12,12,Engineering,Data Scientist,3.881602952793253,0,2,0,7.1
STU03157,16,Female,Engineering,2.4,0.1,Yes,53.7,7.6,Yes,4.0,3,5.0,7.3,Co-Learning Group,Yes,6,5,Reading,9.2,100,UCI_0047,11,11,10,14,13,14,Engineering,Nuclear Physicist,3.723386812561656,0,0,1,10.0
STU03158,27,Female,Arts,5.3,4.9,No,88.4,7.4,Yes,4.0,8,3.1,14.4,Co-Learning Group,No,2,5,Kinesthetic,4.6,95,UCI_0047,11,13,11,12,11,12,Arts,Forensic Psychologist,3.359704047652337,2,4,0,10.0
STU03159,17,Male,Engineering,3.5,0.8,Yes,67.8,7.7,No,4.0,8,6.1,7.1,Library,No,8,6,Auditory,4.7,97,UCI_0047,12,11,12,14,12,14,Engineering,Digital Marketing Specialist,4.937708152027163,0,3,1,10.0
STU03160,19,Other,Biology,5.0,4.4,Yes,61.9,9.3,No,3.59,1,3.8,10.7,Quiet Room,No,10,6,Visual,9.6,86,UCI_0047,10,12,10,12,11,14,Biology,Inorganic Chemist,4.108679582,2,2,0,8.97
STU03161,18,Other,Psychology,5.6,1.2,No,94.9,6.2,Yes,3.74,5,5.8,8.0,Cafe,No,10,7,Kinesthetic,4.2,92,UCI_0047,12,13,12,14,13,12,Psychology,Music Teacher,3.622034050260332,0,0,0,9.35
STU03162,17,Other,Arts,4.6,2.9,Yes,56.1,7.1,No,4.0,8,6.5,9.3,Library,Yes,4,10,Kinesthetic,3.0,100,UCI_0047,12,13,10,12,13,14,Arts,Acoustics Specialist,2.850100871049182,0,2,0,10.0
STU03163,28,Other,Business,4.2,1.5,No,57.9,6.1,Yes,4.0,3,4.7,7.5,Cafe,No,3,7,Kinesthetic,1.6,97,UCI_0047,10,11,11,12,13,13,Business,Mechanical Engineer,2.866556365821346,0,4,0,10.0
STU03164,16,Male,Engineering,3.9,0.4,Yes,98.1,7.3,Yes,4.0,5,5.3,8.6,Quiet Room,No,4,10,Visual,6.3,93,UCI_0047,10,13,12,14,13,12,Engineering,Acoustics Specialist,3.172316279547319,1,4,1,10.0
STU03165,19,Male,Business,1.6,4.8,No,49.4,6.0,Yes,4.0,8,3.9,11.2,Library,Yes,8,10,Kinesthetic,4.5,100,UCI_0047,12,13,12,12,12,14,Business,Graphic Designer,4.561071082669169,0,0,0,10.0
STU03166,21,Other,Arts,1.0,4.7,Yes,83.3,6.9,No,3.31,6,2.3,10.5,Co-Learning Group,No,10,10,Auditory,1.7,83,UCI_0047,10,12,12,14,12,14,Arts,Construction Manager,4.505885407183003,2,0,0,8.28
STU03167,22,Other,Arts,3.6,3.9,No,70.6,5.8,No,3.71,7,2.4,10.1,Cafe,No,6,10,Kinesthetic,4.1,97,UCI_0047,12,13,10,12,11,13,Arts,Animator,4.777232700461173,0,3,1,9.28
STU03168,19,Other,Arts,0.7,2.7,Yes,98.5,6.2,No,2.28,8,7.3,7.1,Cafe,No,2,8,Visual,4.7,61,UCI_0129,13,13,12,9,9,9,Arts,Industrial-Organizational Psychologist,2.881888780269991,0,4,1,5.7
STU03169,26,Other,Biology,3.5,3.8,Yes,40.7,8.7,No,4.0,8,5.6,10.0,Co-Learning Group,No,1,5,Auditory,8.5,95,UCI_0047,10,13,10,14,12,14,Biology,Nurse,4.719535198003263,1,4,1,10.0
STU03170,17,Male,Arts,4.9,0.1,Yes,75.1,7.5,No,3.19,4,6.9,7.1,Dorm,Yes,4,9,Visual,7.4,74,UCI_0047,10,11,12,13,12,12,Arts,Software Developer,2.704534255,1,0,0,7.97
STU03171,26,Female,Biology,5.3,4.3,Yes,98.9,6.1,Yes,4.0,7,4.2,12.6,Library,Yes,1,7,Visual,9.2,98,UCI_0119,16,14,17,9,8,8,Biology,Entrepreneur,3.557105168403134,0,4,1,10.0
STU03172,16,Female,Computer Science,5.729126211986465,2.2,No,42.1,6.8,Yes,4.0,3,6.1,11.5,Co-Learning Group,Yes,2,10,Kinesthetic,6.0,95,UCI_0119,15,15,17,9,9,8,Computer Science,Illustrator,3.724694227361851,1,2,0,10.0
STU03173,28,Other,Arts,8.4,2.2,No,93.2,7.3,Yes,3.85,2,6.9,13.3,Library,No,9,7,Visual,5.2,96,UCI_0119,14,16,15,8,8,8,Arts,Landscape Architect,4.474534296871223,1,2,1,9.62
STU03174,25,Male,Computer Science,4.410117048866667,4.1,No,97.9,7.3,Yes,3.72,5,6.3,11.3,Quiet Room,No,3,9,Visual,8.4,90,UCI_0119,15,16,17,10,8,9,Computer Science,Entrepreneur,3.601971535905164,1,2,1,9.3
STU03175,19,Other,Computer Science,3.5903871930616766,3.4,Yes,77.6,6.5,No,3.84,8,7.0,9.0,Library,No,6,8,Visual,6.0,100,UCI_0119,14,14,16,9,8,9,Computer Science,Digital Marketing Specialist,3.894623600133464,2,2,0,9.6
STU03176,22,Male,Arts,4.6,1.6,No,78.7,8.5,Yes,4.0,6,1.6,9.7,Cafe,Yes,4,10,Kinesthetic,3.4,100,UCI_0119,14,15,16,9,9,9,Arts,Biologist,4.150735824408959,2,2,1,10.0
STU03177,24,Other,Engineering,4.7,1.3,No,49.6,8.5,No,3.53,7,4.1,8.2,Dorm,Yes,1,10,Visual,5.9,90,UCI_0119,15,14,17,10,8,9,Engineering,Physical Chemist,4.704557682812567,0,2,0,8.82
STU03178,26,Male,Computer Science,4.054860247916979,1.9,Yes,61.0,9.4,Yes,2.96,2,4.4,8.5,Dorm,Yes,6,10,Visual,8.7,75,UCI_0119,15,14,15,10,8,8,Computer Science,Special Education Teacher,4.378898512867637,1,0,0,7.4
STU03179,27,Female,Computer Science,6.299911288,1.9,No,56.2,9.6,No,3.57,3,3.2,10.9,Dorm,Yes,6,8,Kinesthetic,2.1,82,UCI_0119,16,16,16,10,8,9,Computer Science,School Counselor,4.344768245042317,0,2,1,8.92
STU03180,21,Male,Psychology,2.9,3.3,No,90.8,4.1,No,2.95,3,8.4,10.1,Quiet Room,No,5,7,Kinesthetic,3.5,75,UCI_0119,14,14,17,10,10,9,Psychology,Data Scientist,3.2123929781758944,0,0,1,7.38
STU03181,18,Male,Arts,3.9,4.6,No,94.3,7.3,No,4.0,7,2.8,12.1,Library,No,10,10,Kinesthetic,1.4,100,UCI_0119,14,16,16,9,9,9,Arts,Electrical Engineer,3.7185864805063007,0,3,0,10.0
STU03182,20,Male,Computer Science,7.863191954546152,2.4,No,79.0,7.2,Yes,3.5,4,5.0,11.2,Quiet Room,No,9,10,Auditory,2.4,82,UCI_0119,16,16,15,8,9,7,Computer Science,Urban Planner,3.340118267595602,1,3,1,8.75
STU03183,21,Female,Biology,5.6,2.9,Yes,51.2,6.8,No,3.73,1,3.2,12.2,Cafe,Yes,6,8,Visual,8.3,100,UCI_0119,16,16,16,10,8,9,Biology,Urban Planner,4.673782699641756,1,1,0,9.32
STU03184,17,Male,Psychology,2.5,4.8,No,49.6,8.2,No,4.0,7,3.9,9.4,Library,No,5,10,Kinesthetic,2.2,100,UCI_0119,15,15,15,8,8,8,Psychology,Manager,2.835205305884371,2,1,0,10.0
STU03185,28,Other,Biology,3.5,4.3,Yes,44.6,8.4,Yes,3.56,2,5.1,10.1,Cafe,Yes,9,7,Auditory,9.5,97,UCI_0119,14,14,16,10,8,8,Biology,Advertising Manager,3.873943772910578,1,0,0,8.9
STU03186,18,Male,Psychology,1.8,4.0,No,83.9,5.2,No,3.58,7,8.9,8.4,Co-Learning Group,Yes,4,9,Reading,2.1,90,UCI_0119,16,15,15,8,10,8,Psychology,Clinical Psychologist,4.9793641760897565,0,0,0,8.95
STU03187,19,Female,Arts,2.0,4.0,Yes,99.8,5.0,No,4.0,2,3.2,7.8,Co-Learning Group,Yes,9,8,Reading,9.1,98,UCI_0119,14,16,15,8,9,9,Arts,Special Education Teacher,4.222769439,0,0,0,10.0
STU03188,20,Other,Business,3.0,4.0,Yes,44.8,6.3,No,2.75,8,7.4,11.6,Dorm,Yes,5,8,Auditory,7.2,68,UCI_0146,13,13,13,10,12,10,Business,Social Media Manager,2.7823628771512587,1,3,1,6.88
STU03189,28,Other,Business,5.1,1.1,Yes,64.7,8.8,No,3.89,7,6.3,9.3,Quiet Room,Yes,6,9,Visual,5.7,100,UCI_0146,15,15,12,10,11,10,Business,Clinical Psychologist,4.109692361805275,1,4,1,9.72
STU03190,17,Other,Engineering,3.0,3.8,Yes,90.1,4.1,Yes,3.13,8,5.1,8.0,Library,Yes,6,9,Reading,6.5,86,UCI_0146,13,15,14,10,10,10,Engineering,Nuclear Physicist,4.471728148764962,0,1,1,7.82
STU03191,16,Female,Computer Science,5.732789855,1.8,Yes,80.7,5.6,Yes,4.0,5,3.3,9.5,Dorm,No,5,9,Visual,6.3,92,UCI_0146,15,14,13,9,12,11,Computer Science,Architectural Technologist,4.421195925059066,0,3,0,10.0
STU03192,28,Male,Computer Science,4.189064633,3.5,No,42.7,5.2,Yes,3.72,8,2.5,10.6,Cafe,No,6,10,Visual,3.4,99,UCI_0146,14,15,13,11,11,11,Computer Science,Industrial-Organizational Psychologist,4.239865123909302,1,4,0,9.3
STU03193,17,Male,Computer Science,4.795923440995431,1.3,Yes,66.9,8.4,Yes,3.08,5,4.0,10.0,Quiet Room,Yes,7,10,Auditory,4.4,90,UCI_0146,15,14,14,9,12,11,Computer Science,Marketing Manager,4.836326524620969,2,2,0,7.7
STU03194,20,Female,Engineering,2.2,2.3,Yes,87.4,7.2,No,4.0,5,5.9,8.1,Dorm,No,9,10,Visual,3.9,100,UCI_0146,13,13,14,10,12,10,Engineering,Interior Designer,3.051281363601992,0,0,1,10.0
STU03195,24,Male,Biology,7.1,3.4,No,75.1,5.9,Yes,4.0,2,4.4,15.9,Cafe,Yes,3,9,Kinesthetic,2.3,100,UCI_0146,13,15,13,11,12,11,Biology,School Psychologist,4.420675706748641,0,0,0,10.0
STU03196,19,Female,Biology,2.5,2.8,No,63.7,5.7,No,4.0,7,5.1,6.7,Co-Learning Group,No,3,7,Reading,8.2,97,UCI_0146,15,15,12,9,10,12,Biology,Urban Planner,4.89606329,0,3,0,10.0
STU03197,21,Other,Computer Science,7.1650542453326205,0.7,Yes,87.9,6.4,No,3.99,3,7.1,10.9,Dorm,No,6,5,Auditory,5.4,100,UCI_0146,13,13,13,9,10,12,Computer Science,Marketing Manager,3.814795698854884,1,1,1,9.98
STU03198,18,Female,Arts,5.1,1.2,No,57.0,9.2,No,2.8,2,4.8,9.3,Co-Learning Group,No,3,10,Auditory,5.3,66,UCI_0146,15,14,14,10,11,11,Arts,Industrial-Organizational Psychologist,3.045013588257845,2,4,0,7.0
STU03199,21,Female,Arts,1.8,4.6,No,41.7,7.8,Yes,4.0,2,2.8,9.9,Dorm,No,5,8,Auditory,8.1,100,UCI_0146,15,13,13,9,12,11,Arts,Sound Engineer,3.1962988647635147,0,4,0,10.0
STU03200,23,Male,Business,4.6,2.7,Yes,48.5,8.7,No,4.0,6,5.5,10.5,Cafe,Yes,9,6,Visual,10.0,96,UCI_0146,13,14,13,9,12,11,Business,Industrial-Organizational Psychologist,3.278870860203908,1,4,1,10.0
STU03201,26,Male,Engineering,4.0,1.0,No,56.5,7.4,Yes,3.64,3,2.4,7.7,Dorm,Yes,4,6,Kinesthetic,5.4,88,UCI_0146,13,14,13,10,10,12,Engineering,Entrepreneur,3.667634965031095,2,1,1,9.1
STU03202,18,Female,Computer Science,6.220474408802668,3.6,Yes,75.4,4.0,Yes,2.89,2,10.0,10.5,Co-Learning Group,No,2,8,Kinesthetic,2.5,67,UCI_0029,11,11,12,12,11,13,Computer Science,Urban Planner,3.340118267595602,1,3,1,7.23
STU03203,21,Female,Arts,10.9,1.7,Yes,49.0,7.5,Yes,4.0,2,3.1,14.3,Cafe,No,10,7,Visual,6.7,100,UCI_0029,11,10,10,11,13,12,Arts,Marketing Manager,4.371014254681816,1,3,0,10.0
STU03204,20,Female,Engineering,7.5,3.6,No,77.5,6.0,Yes,3.72,7,1.7,15.4,Cafe,Yes,5,6,Auditory,4.4,90,UCI_0029,11,12,11,11,13,13,Engineering,Animator,4.0955425846804365,2,1,1,9.3
STU03205,20,Female,Computer Science,3.3683185222852403,1.6,No,73.2,5.5,No,4.0,2,5.6,8.6,Quiet Room,No,2,8,Reading,4.1,100,UCI_0029,10,11,10,12,11,14,Computer Science,Investment Banker,3.9348414103394274,0,1,1,10.0
STU03206,22,Male,Engineering,7.3,3.3,Yes,89.6,7.5,No,3.01,3,2.8,11.9,Dorm,Yes,3,10,Reading,3.2,81,UCI_0029,12,12,12,11,11,14,Engineering,Financial Analyst,3.0822836015984056,2,2,0,7.52
