student_id,enrollment_date,family_income_lpa,cgpa,backlogs,failed_subjects,at_risk_flag
S105128,2022-05-28,12.2,6.17,1,0,0
S105129,2023-02-19,7.3,8.75,1,1,1
S105130,2023-01-01,4.7,8.89,0,0,1
S105131,2023-08-19,2.7,8.52,1,0,0
S105132,2022-04-22,8.2,8.9,1,1,1
S105133,2023-06-17,9.6,7.99,1,0,0
S105134,2023-02-08,1.5,8.03,1,1,1
S105135,2021-09-12,4.1,5.97,0,0,1
S105136,2021-12-25,3.4,7.6,0,0,0
S105137,2023-04-24,2.7,4.8,3,0,1
S105138,2022-01-27,5.8,9.17,1,0,0
S105139,2022-02-18,3.1,5.83,0,0,1
S105140,2022-12-19,2.0,6.47,0,0,0
S105141,2022-07-16,3.4,5.21,1,0,0
S105142,2023-03-06,15.0,5.19,1,0,0
S105143,2022-05-01,7.0,5.78,0,1,1
S105144,2023-07-25,1.9,8.83,0,0,1
S105145,2022-10-03,1.9,6.84,1,0,0
S105146,2022-07-22,7.1,3.97,2,0,0
S105147,2022-01-20,4.6,9.12,1,0,0
S105148,2022-11-26,1.0,7.43,1,0,0
S105149,2023-12-08,12.2,8.01,1,0,1
S105150,2022-09-20,2.3,10.0,1,1,0
S105151,2022-03-17,1.0,6.15,0,0,1
S105152,2022-11-22,1.5,7.6,1,0,1
S105153,2022-10-19,1.0,9.11,1,0,1
S105154,2023-06-06,5.1,3.54,0,1,1
S105155,2022-12-13,11.2,5.39,0,1,1
S105156,2023-08-16,9.9,5.61,0,0,1
S105157,2023-07-20,6.2,7.41,0,1,1
S105158,2021-07-25,3.7,6.78,1,0,1
S105159,2022-09-06,5.1,7.13,1,3,0
S105160,2022-03-24,7.7,6.58,0,1,0
S105161,2022-09-16,16.6,6.82,1,0,0
S105162,2021-08-18,1.8,7.37,0,0,0
S105163,2022-09-28,1.0,6.56,0,0,0
S105164,2022-06-30,5.1,6.99,0,1,1
S105165,2022-07-15,9.3,5.23,0,0,0
S105166,2022-12-11,7.2,4.29,0,0,1
S105167,2021-08-30,4.0,8.48,2,0,0
S105168,2023-05-04,1.0,6.01,1,0,1
S105169,2021-10-04,1.0,5.13,1,1,1
S105170,2022-06-05,9.9,4.07,0,0,1
S105171,2022-11-10,3.2,7.18,1,0,1
S105172,2022-02-21,1.0,4.62,3,0,1
S105173,2021-08-23,6.3,8.07,1,0,0
S105174,2022-09-15,21.9,7.66,1,0,0
S105175,2023-02-28,10.1,7.93,1,0,1
S105176,2021-10-27,1.5,5.98,1,0,0
S105177,2022-02-10,1.4,7.78,1,0,1
S105178,2023-08-29,1.5,5.69,0,0,1
S105179,2022-12-01,11.7,6.22,1,0,1
S105180,2022-07-09,1.0,6.96,0,0,0
S105181,2021-09-20,1.5,8.32,0,1,1
S105182,2023-01-17,4.8,6.76,0,1,0
S105183,2022-10-04,7.0,6.86,0,1,1
S105184,2022-11-12,1.0,7.03,1,0,0
S105185,2021-08-02,1.0,7.68,0,1,0
S105186,2022-07-07,9.4,7.06,0,1,0
S105187,2022-07-12,3.4,8.15,0,1,0
S105188,2022-05-29,1.8,8.21,1,0,1
S105189,2021-10-11,4.5,6.44,1,1,1
S105190,2023-02-03,1.0,6.24,0,0,0
S105191,2021-07-11,2.3,6.84,0,0,1
S105192,2023-02-09,4.1,3.5,2,1,1
S105193,2021-12-09,1.8,7.28,0,0,1
S105194,2022-06-24,1.7,6.74,0,1,1
S105195,2023-03-30,1.0,6.4,0,2,0
S105196,2021-10-26,13.1,7.06,1,1,1
S105197,2022-05-26,14.2,8.14,1,0,0
S105198,2023-08-04,9.8,10.0,1,0,1
S105199,2022-04-22,1.0,8.67,1,0,1
S105200,2022-03-29,1.0,7.23,1,0,0
S105201,2022-04-26,1.0,7.26,0,0,1
S105202,2021-12-21,5.0,9.34,1,2,1
S105203,2022-08-25,3.1,7.46,1,0,1
S105204,2023-06-11,2.3,7.41,1,0,1
S105205,2022-10-25,6.9,8.61,0,1,1
S105206,2023-02-17,5.8,6.1,0,0,1
S105207,2021-07-31,15.3,8.62,0,0,1
S105208,2023-02-22,1.3,3.5,1,0,1
S105209,2022-01-01,9.8,6.96,2,0,1
S105210,2021-07-06,1.6,6.62,1,1,1
S105211,2023-07-04,4.2,7.43,1,1,0
S105212,2022-05-26,3.7,7.69,1,0,1
S105213,2021-09-26,7.1,7.14,1,0,0
S105214,2023-03-09,4.1,5.49,1,0,0
S105215,2021-08-07,4.3,7.32,3,0,0
S105216,2023-03-09,3.6,5.52,1,0,0
S105217,2021-10-04,1.0,7.6,0,0,0
S105218,2022-07-06,3.9,6.6,0,0,1
S105219,2022-03-24,1.0,7.75,0,0,1
S105220,2022-03-02,6.3,7.04,0,0,0
S105221,2023-08-09,18.4,7.36,1,1,0
S105222,2021-11-26,10.8,6.59,0,1,0
S105223,2023-03-10,1.0,9.7,1,0,0
S105224,2023-06-12,2.7,8.81,1,0,1
S105225,2022-12-14,3.6,4.48,0,0,0
S105226,2022-03-17,1.0,5.62,2,0,0
S105227,2022-07-27,8.7,6.52,1,1,1
S105228,2021-07-17,18.4,5.94,0,0,0
S105229,2023-05-23,11.6,10.0,1,1,0
S105230,2021-07-20,1.8,7.28,0,0,0
S105231,2022-09-05,6.6,5.25,0,2,0
S105232,2021-07-13,1.8,7.13,0,0,1
S105233,2021-08-14,3.1,7.99,0,0,0
S105234,2023-03-09,2.5,7.59,0,0,0
S105235,2022-06-04,3.3,6.12,0,0,1
S105236,2023-08-08,1.0,6.46,0,0,1
S105237,2022-09-05,13.5,5.05,0,0,0
S105238,2023-01-27,1.0,8.1,0,0,0
S105239,2023-07-22,2.6,5.62,2,0,1
S105240,2021-10-30,6.1,6.67,2,0,0
S105241,2022-08-22,1.0,9.87,2,0,0
S105242,2022-05-17,6.9,4.63,1,0,0
S105243,2021-11-28,7.7,5.23,1,1,0
S105244,2023-04-01,7.9,10.0,1,0,0
S105245,2022-10-31,9.4,5.29,0,0,1
S105246,2023-03-19,4.1,7.67,0,0,1
S105247,2022-04-12,6.3,6.8,0,0,0
S105248,2021-04-09,2.5,6.31,1,0,0
S105249,2021-10-15,8.7,7.57,0,0,0
S105250,2022-06-16,1.4,6.66,0,0,1
S105251,2021-12-14,21.6,8.19,0,0,1
S105252,2023-04-26,1.0,7.48,0,2,1
S105253,2022-01-13,1.0,4.55,1,0,1
S105254,2022-02-06,1.0,6.13,0,0,1
S105255,2022-04-13,2.4,6.31,1,0,0
S105256,2022-09-11,3.3,5.69,0,0,0
S105257,2023-04-21,9.0,5.78,0,0,0
S105258,2023-05-26,1.4,8.83,0,0,1
S105259,2022-07-22,2.8,7.41,1,0,0
S105260,2023-07-27,2.4,6.58,0,0,1
S105261,2021-08-03,2.1,7.03,2,0,0
S105262,2023-05-03,3.3,7.84,2,0,0
S105263,2022-04-02,4.1,6.91,0,0,0
S105264,2021-02-10,6.3,5.55,0,0,0
S105265,2023-04-02,3.6,7.76,2,0,0
S105266,2023-08-18,18.6,6.97,1,0,1
S105267,2022-05-22,1.0,7.73,0,0,0
S105268,2022-08-20,3.9,6.99,0,0,1
S105269,2023-07-24,5.8,4.58,0,1,0
S105270,2021-07-09,1.0,4.8,2,0,0
S105271,2022-03-01,14.6,6.06,0,1,1
S105272,2021-09-17,6.9,8.3,2,0,0
S105273,2022-08-17,9.1,8.46,1,0,1
S105274,2023-07-31,11.4,7.21,0,0,0
S105275,2022-02-09,2.5,8.47,2,0,0
S105276,2023-07-03,1.0,5.59,0,0,1
S105277,2021-09-27,5.9,6.44,1,0,1
S105278,2022-04-16,3.9,8.46,1,0,1
S105279,2021-09-17,5.1,5.77,1,1,0
S105280,2021-07-10,1.9,8.53,1,1,0
S105281,2022-10-14,11.2,7.07,1,0,0
S105282,2022-07-04,1.0,6.38,1,1,1
S105283,2022-07-12,6.0,7.08,0,0,1
S105284,2022-06-24,4.0,5.02,0,0,1
S105285,2023-04-16,4.1,3.5,0,0,1
S105286,2021-10-13,1.2,6.68,0,0,1
S105287,2021-08-25,1.0,6.38,0,0,0
S105288,2022-01-14,2.7,6.49,0,1,1
S105289,2021-07-09,16.4,6.63,1,0,1
S105290,2022-02-01,6.4,7.21,1,0,0
S105291,2022-02-26,3.3,5.67,0,0,1
S105292,2022-04-29,10.1,8.33,2,0,0
S105293,2022-02-07,15.6,9.49,0,0,0
S105294,2021-07-25,1.1,6.32,0,0,1
S105295,2022-05-09,9.7,9.03,0,0,0
S105296,2022-01-01,11.6,5.84,0,0,0
S105297,2021-08-30,4.3,8.15,0,1,0
S105298,2023-06-11,4.1,5.78,0,1,1
S105299,2022-07-12,6.6,6.48,0,0,0
S105300,2021-11-06,3.0,7.83,0,0,1
S105301,2023-05-03,1.0,5.23,0,0,1
S105302,2022-11-29,3.6,8.25,2,1,0
S105303,2021-07-24,4.1,5.74,0,1,0
S105304,2022-05-17,4.1,5.81,0,0,1
S105305,2022-03-26,1.0,5.57,0,1,0
S105306,2022-06-15,13.5,5.95,1,0,1
S105307,2022-08-17,9.4,6.9,0,0,0
S105308,2022-05-30,7.4,7.95,0,1,0
S105309,2022-09-25,11.9,7.31,1,1,1
S105310,2023-05-11,8.5,7.97,1,0,0
S105311,2023-03-28,1.0,5.53,1,0,1
S105312,2021-11-03,1.0,6.53,1,0,0
S105313,2022-03-22,3.5,5.15,0,0,1
S105314,2021-12-22,2.3,6.8,0,0,0
S105315,2022-03-24,2.6,8.27,3,0,0
S105316,2023-06-26,1.3,7.93,2,1,1
S105317,2021-11-22,1.0,6.92,0,0,1
S105318,2022-03-26,5.3,8.59,2,1,0
S105319,2021-06-12,5.7,9.41,0,1,1
S105320,2022-09-10,7.9,7.02,1,0,1
S105321,2022-08-18,1.3,8.63,0,0,0
S105322,2022-06-20,13.1,6.16,0,0,0
S105323,2022-01-23,4.9,10.0,1,1,0
S105324,2022-11-21,1.0,7.27,1,1,0
S105325,2022-05-02,4.2,6.17,0,2,1
S105326,2022-03-24,5.0,5.27,2,0,0
S105327,2022-06-19,6.3,5.66,0,0,0
S105328,2022-12-06,8.7,6.66,0,1,1
S105329,2022-10-19,1.6,8.35,1,0,0
S105330,2023-04-06,10.3,6.77,2,0,0
S105331,2022-06-09,1.0,8.96,0,0,0
S105332,2022-08-13,3.8,6.08,0,0,0
S105333,2021-09-09,5.5,7.57,0,1,0
S105334,2022-07-22,1.7,8.13,0,0,1
S105335,2022-01-07,2.6,5.63,0,0,0
S105336,2021-07-28,1.6,7.19,1,0,1
S105337,2022-03-30,3.0,5.58,2,0,0
S105338,2021-08-03,4.1,7.47,2,1,1
S105339,2021-12-22,3.0,5.04,0,0,0
S105340,2023-04-23,11.9,7.87,1,0,0
S105341,2021-10-31,5.8,8.65,0,1,0
S105342,2023-08-01,1.1,8.34,1,2,0
S105343,2021-08-29,12.6,8.37,0,0,1
S105344,2021-03-09,4.4,5.44,1,0,1
S105345,2023-02-28,4.8,6.93,0,1,0
S105346,2021-09-14,3.1,7.55,0,0,0
S105347,2023-06-06,7.5,8.58,1,0,0
S105348,2023-03-03,3.8,8.83,1,0,0
S105349,2023-08-22,23.3,6.98,1,0,0
S105350,2022-07-27,1.9,8.83,1,0,0
S105351,2021-10-18,1.7,6.99,1,0,1
S105352,2022-01-09,1.6,7.49,0,1,0
S105353,2023-04-08,1.0,6.82,1,0,1
S105354,2022-06-01,14.0,5.26,0,1,1
S105355,2022-11-19,1.0,5.24,1,0,1
S105356,2023-01-14,4.9,7.47,1,0,1
S105357,2021-07-02,1.0,7.35,1,0,0
S105358,2023-05-14,2.1,5.81,0,0,1
S105359,2022-04-05,1.0,8.01,0,0,0
S105360,2023-06-19,1.0,7.48,0,0,1
S105361,2022-08-19,2.5,4.35,2,0,1
S105362,2022-06-17,6.5,6.2,1,0,1
S105363,2022-12-02,17.0,6.75,1,0,0
S105364,2022-10-20,3.7,6.16,3,0,0
S105365,2023-01-30,9.0,6.14,1,0,0
S105366,2022-08-02,2.4,9.7,0,0,0
S105367,2022-04-03,5.2,6.42,0,0,1
S105368,2023-02-06,17.1,7.02,0,0,0
S105369,2022-07-08,6.7,5.89,0,0,0
S105370,2023-01-01,20.5,4.03,1,0,0
S105371,2023-07-02,23.1,7.09,0,0,0
S105372,2022-10-08,3.2,8.02,0,0,0
S105373,2022-01-18,1.0,8.6,2,1,0
S105374,2022-08-27,12.0,7.38,0,0,0
S105375,2023-06-17,11.7,6.15,0,1,0
S105376,2023-12-04,38.9,6.17,1,1,0
S105377,2023-07-15,4.1,7.22,0,0,1
S105378,2023-07-05,5.7,5.61,0,0,1
S105379,2021-08-22,9.5,5.0,0,0,0
S105380,2022-02-08,13.7,4.52,1,1,0
S105381,2022-02-16,5.5,9.33,1,0,0
S105382,2022-05-15,1.8,6.26,0,0,0
S105383,2022-07-01,3.1,6.27,1,0,0
S105384,2022-01-26,4.5,8.14,0,0,1
S105385,2022-04-28,1.2,7.81,2,0,1
S105386,2022-03-11,8.4,8.07,0,0,0
S105387,2022-06-21,1.0,7.2,0,2,1
S105388,2022-07-31,1.6,7.41,0,0,0
S105389,2021-07-17,1.2,7.64,0,0,1
S105390,2022-11-24,6.4,4.58,0,0,1
S105391,2023-06-21,5.0,7.45,0,0,1
S105392,2023-06-21,6.6,8.07,0,0,0
S105393,2021-10-05,18.3,7.33,2,0,0
S105394,2023-04-12,2.3,4.39,2,0,1
S105395,2021-12-30,1.0,6.91,0,0,1
S105396,2022-03-01,4.1,10.0,2,0,0
S105397,2022-04-28,9.0,7.72,0,1,1
S105398,2021-09-07,3.5,5.58,2,1,1
S105399,2022-05-13,25.5,7.19,1,1,0
S105400,2023-05-12,6.2,7.18,0,0,0
S105401,2023-01-01,6.4,5.86,0,0,1
S105402,2022-05-30,14.6,9.28,0,0,1
S105403,2022-06-10,10.5,5.48,2,0,0
S105404,2022-10-24,1.0,7.8,1,1,1
S105405,2021-09-19,1.2,8.16,0,0,1
S105406,2023-02-08,3.6,7.92,0,0,0
S105407,2022-05-07,8.9,9.57,0,0,0
S105408,2022-12-25,3.2,7.66,0,0,0
S105409,2022-08-08,11.1,8.21,0,0,0
S105410,2021-11-14,1.0,5.8,0,2,1
S105411,2021-10-06,2.3,7.01,0,0,1
S105412,2023-05-26,15.6,4.97,0,0,0
S105413,2021-10-18,3.7,5.15,0,1,0
S105414,2022-11-20,1.3,10.0,2,0,0
S105415,2021-01-12,10.3,5.2,1,1,1
S105416,2023-03-20,9.9,4.56,0,0,0
S105417,2022-10-22,5.1,7.99,0,0,1
S105418,2021-11-14,1.3,6.3,0,0,0
S105419,2021-08-02,15.9,5.3,0,1,0
S105420,2023-06-02,8.2,7.71,0,0,0
S105421,2022-03-15,4.7,5.56,2,0,1
S105422,2022-01-19,4.0,5.97,1,0,0
S105423,2023-04-17,1.0,4.8,0,0,1
S105424,2022-02-10,3.5,5.11,2,0,1
S105425,2021-11-20,18.7,6.92,0,0,1
S105426,2023-05-23,2.0,5.37,0,0,0
S105427,2022-09-08,3.3,8.14,1,0,0
S105428,2022-10-18,3.1,8.12,0,0,1
S105429,2022-11-06,2.1,7.5,0,1,1
S105430,2023-03-29,1.5,6.52,0,0,0
S105431,2021-08-12,13.2,5.95,2,0,0
S105432,2021-10-29,3.0,5.31,0,0,0
S105433,2022-08-04,7.3,7.62,1,0,0
S105434,2022-06-21,4.9,6.24,0,1,1
S105435,2023-03-26,7.2,6.56,1,0,1
S105436,2022-02-22,10.8,7.68,0,0,1
S105437,2022-09-08,1.0,9.04,0,0,0
S105438,2023-07-14,4.0,7.97,2,0,1
S105439,2021-11-24,1.0,7.02,1,0,0
S105440,2021-09-23,5.4,9.21,1,0,1
S105441,2021-07-29,1.7,7.73,0,0,1
S105442,2022-12-25,1.0,8.15,0,0,1
S105443,2023-08-28,4.8,4.28,0,0,1
S105444,2022-08-08,2.0,5.75,1,1,0
S105445,2023-08-25,1.0,3.76,0,0,0
S105446,2022-12-10,12.6,5.08,0,0,0
S105447,2021-03-09,6.7,5.67,0,0,0
S105448,2022-08-10,2.6,7.36,0,0,0
S105449,2023-02-24,3.2,6.75,3,0,1
S105450,2022-09-21,1.0,8.11,1,0,1
S105451,2021-10-20,1.0,7.5,0,0,0
S105452,2022-12-05,1.5,6.5,1,0,0
S105453,2023-02-12,16.4,9.05,0,1,1
S105454,2023-08-23,3.1,8.16,1,0,0
S105455,2022-04-21,5.9,8.12,0,0,1
S105456,2022-12-17,6.8,7.18,0,0,1
S105457,2022-01-30,1.0,7.7,1,0,0
S105458,2022-08-14,1.0,7.98,0,0,0
S105459,2021-08-13,1.0,7.3,0,0,0
S105460,2023-06-07,5.2,8.12,0,1,0
S105461,2022-10-24,2.5,7.38,0,1,0
S105462,2023-03-10,3.3,6.42,0,0,0
S105463,2021-08-11,2.8,4.3,0,0,0
S105464,2022-01-12,4.8,5.34,0,0,1
S105465,2022-07-27,8.8,6.91,0,0,0
S105466,2022-09-19,1.3,5.98,0,1,1
S105467,2023-08-01,1.0,5.54,0,0,1
S105468,2023-08-07,3.9,5.9,0,0,0
S105469,2023-03-25,6.6,3.56,2,0,1
S105470,2021-12-21,1.0,7.91,0,2,0
S105471,2023-09-02,8.9,7.91,1,3,1
S105472,2021-09-03,3.2,6.82,0,0,0
S105473,2023-06-28,2.4,7.52,1,0,1
S105474,2023-01-06,5.3,8.45,1,0,1
S105475,2022-08-07,11.4,7.43,1,0,0
S105476,2022-11-12,13.6,8.05,0,0,1
S105477,2023-11-01,1.9,8.68,1,0,1
S105478,2021-10-11,1.3,5.94,0,1,0
S105479,2023-05-28,4.5,5.91,0,1,1
S105480,2022-12-02,5.0,4.07,1,0,1
S105481,2021-09-08,5.0,6.84,0,0,0
S105482,2022-09-11,7.5,5.79,1,1,1
S105483,2023-02-09,2.5,6.57,1,0,1
S105484,2022-01-13,1.6,7.62,0,0,1
S105485,2021-12-20,3.2,8.09,1,0,1
S105486,2022-06-24,9.8,6.43,1,0,0
S105487,2022-09-07,3.8,5.71,0,0,1
S105488,2022-08-20,1.4,7.27,0,0,0
S105489,2021-12-19,1.0,6.67,0,0,0
S105490,2021-12-14,7.2,7.8,2,1,1
S105491,2023-04-04,5.9,6.24,1,0,1
S105492,2022-05-04,7.7,8.9,0,0,1
S105493,2021-07-11,5.1,5.91,2,1,1
S105494,2021-07-07,9.5,10.0,1,0,1
S105495,2022-12-23,7.4,7.61,0,0,1
S105496,2022-07-17,14.6,9.41,0,0,0
S105497,2022-03-16,14.9,7.4,2,0,1
S105498,2022-02-28,6.1,8.05,0,0,0
S105499,2022-09-05,7.0,6.81,0,0,1
S105500,2022-11-06,26.3,6.26,1,1,0
S105501,2023-06-06,14.1,7.49,1,0,1
S105502,2022-07-15,3.3,7.27,0,1,1
S105503,2021-11-21,4.1,7.37,1,0,1
S105504,2023-03-11,9.2,5.5,0,0,1
S105505,2021-11-08,8.6,5.83,1,0,1
S105506,2022-03-26,5.4,7.13,1,0,0
S105507,2023-06-17,9.7,6.79,0,0,0
S105508,2022-05-08,11.0,5.78,2,0,0
S105509,2022-06-12,5.2,6.62,1,2,0
S105510,2021-12-10,1.0,7.64,0,0,1
S105511,2022-07-14,11.8,5.68,2,2,0
S105512,2021-12-08,1.0,7.69,2,0,1
S105513,2023-04-03,5.7,7.97,0,0,0
S105514,2022-09-06,2.4,6.04,1,0,1
S105515,2022-01-26,4.9,6.16,0,0,0
S105516,2022-10-19,1.0,9.48,0,0,0
S105517,2021-01-09,6.5,8.05,3,0,0
S105518,2022-10-16,6.0,6.55,0,0,0
S105519,2022-08-28,9.4,8.25,1,0,1
S105520,2023-03-16,8.9,6.76,1,0,0
S105521,2022-11-10,3.2,5.29,1,0,1
S105522,2022-07-07,1.7,9.99,1,0,1
S105523,2023-06-05,11.2,5.49,1,0,0
S105524,2023-07-24,5.8,7.7,0,0,0
S105525,2023-02-05,1.3,9.6,1,0,0
S105526,2022-08-18,1.0,5.78,0,2,1
S105527,2022-08-07,19.4,5.19,0,1,0
S105528,2022-02-19,2.4,6.48,0,0,0
S105529,2023-06-07,10.8,4.2,0,0,1
S105530,2023-05-11,6.8,6.91,1,1,0
S105531,2022-10-17,2.8,5.74,1,0,1
S105532,2021-07-12,1.4,7.86,1,0,0
S105533,2021-07-27,1.1,8.02,2,0,0
S105534,2021-08-26,4.1,6.67,0,0,1
S105535,2023-08-06,16.2,8.39,1,0,0
S105536,2023-03-27,8.2,5.82,1,0,1
S105537,2023-05-21,7.2,7.72,0,0,0
S105538,2023-05-27,1.0,5.31,1,0,1
S105539,2023-08-05,5.0,5.66,0,0,0
S105540,2021-07-01,1.9,7.94,3,0,0
S105541,2022-04-07,29.4,6.77,0,0,0
S105542,2021-07-30,4.1,6.11,1,0,1
S105543,2022-02-09,13.3,7.51,0,1,1
S105544,2022-12-22,5.3,6.59,1,0,0
S105545,2022-09-25,7.5,7.23,1,0,0
S105546,2023-01-03,4.1,5.97,0,0,1
S105547,2023-04-01,1.8,3.68,2,1,1
S105548,2022-08-03,19.4,6.95,1,0,1
S105549,2021-08-22,4.1,6.5,0,0,0
S105550,2022-09-06,2.4,8.64,0,0,1
S105551,2023-06-19,1.7,7.24,2,1,1
S105552,2022-05-30,19.0,3.93,1,1,1
S105553,2023-03-19,2.0,6.21,0,2,0
S105554,2022-01-03,18.9,7.08,2,1,0
S105555,2023-05-16,2.4,4.26,1,1,1
S105556,2022-05-15,2.5,6.78,0,0,1
S105557,2023-03-13,1.0,9.45,0,0,1
S105558,2022-04-17,4.1,5.76,0,0,0
S105559,2023-05-25,1.7,8.02,1,0,1
S105560,2022-01-30,3.3,9.01,0,0,1
S105561,2021-11-08,1.1,8.88,1,0,0
S105562,2022-12-04,9.4,7.65,0,0,1
S105563,2022-04-22,1.0,6.69,0,0,1
S105564,2023-05-28,4.8,6.19,4,0,0
S105565,2022-08-27,1.0,5.02,0,1,0
S105566,2022-02-03,12.1,5.27,0,1,0
S105567,2021-07-14,1.5,3.58,0,0,0
S105568,2023-01-27,8.5,8.77,1,2,1
S105569,2023-03-22,10.1,7.1,2,1,0
S105570,2022-10-03,2.7,8.36,0,0,0
S105571,2023-01-13,8.2,5.72,1,0,0
S105572,2023-05-26,10.6,6.07,0,0,1
S105573,2022-10-27,5.4,7.78,0,0,0
S105574,2021-03-12,6.1,5.8,1,0,1
S105575,2022-12-30,1.0,7.83,0,0,0
S105576,2022-08-14,27.8,6.43,0,0,0
S105577,2022-02-22,11.5,3.5,0,0,1
S105578,2022-06-03,1.0,5.38,1,3,1
S105579,2023-05-20,27.1,7.5,1,0,1
S105580,2022-02-05,6.5,7.64,0,0,0
S105581,2023-06-01,3.8,7.71,0,1,1
S105582,2022-02-27,5.5,6.86,0,1,0
S105583,2022-06-24,11.5,3.84,0,2,1
S105584,2023-05-30,2.8,6.72,0,0,0
S105585,2023-06-26,2.9,5.97,0,1,0
S105586,2022-10-03,9.8,8.5,1,0,0
S105587,2021-12-11,1.0,9.32,1,0,0
S105588,2022-05-05,10.4,7.94,0,0,0
S105589,2023-05-06,5.5,8.74,1,0,0
S105590,2022-04-19,3.1,8.36,0,0,1
S105591,2022-07-22,5.5,5.9,1,0,1
S105592,2021-09-18,4.5,6.92,0,0,1
S105593,2021-10-27,8.1,6.99,0,0,1
S105594,2021-10-23,1.2,7.52,0,0,0
S105595,2021-07-04,11.3,5.71,1,0,1
S105596,2023-01-05,10.5,7.51,0,1,0
S105597,2021-07-17,8.7,7.76,0,0,0
S105598,2022-09-10,2.5,8.44,0,1,1
S105599,2023-08-25,15.2,7.67,0,1,0
S105600,2022-11-18,5.0,7.26,1,1,0
S105601,2022-05-16,3.4,5.3,2,0,1
S105602,2023-01-28,1.2,3.63,0,0,0
S105603,2023-07-06,7.5,4.82,0,0,1
S105604,2022-01-19,6.6,6.19,0,1,1
S105605,2021-05-09,2.7,6.71,0,0,1
S105606,2022-01-15,2.5,8.25,1,0,0
S105607,2023-05-05,1.0,6.4,0,1,1
S105608,2021-11-11,4.4,6.82,1,0,1
S105609,2021-08-01,21.5,6.66,1,0,1
S105610,2022-08-26,4.1,9.46,0,0,0
S105611,2022-11-26,6.5,4.41,1,1,1
S105612,2022-03-01,5.1,8.31,2,0,0
S105613,2021-12-30,2.4,5.99,1,1,0
S105614,2022-07-03,1.2,4.4,3,0,0
S105615,2022-09-28,4.5,6.06,0,1,0
S105616,2023-06-12,5.2,7.45,0,0,0
S105617,2022-07-19,3.6,7.74,0,0,1
S105618,2023-02-22,1.4,8.12,0,0,1
S105619,2022-06-08,4.1,9.12,1,1,0
S105620,2022-04-02,5.2,9.57,0,0,0
S105621,2022-02-04,5.7,9.24,1,0,0
S105622,2023-07-12,1.1,5.33,1,1,1
S105623,2022-04-21,3.8,5.85,0,1,0
S105624,2023-06-25,1.2,5.64,2,0,1
S105625,2021-08-25,12.8,6.48,0,0,0
S105626,2023-03-19,1.5,5.85,0,1,0
S105627,2021-07-17,5.8,6.81,1,1,1
S105628,2023-05-10,2.8,6.44,0,0,1
S105629,2022-12-11,1.0,5.29,0,0,0
S105630,2023-05-31,5.7,8.31,2,1,0
S105631,2022-11-01,26.4,6.27,1,0,1
S105632,2021-11-23,2.4,7.85,1,0,0
S105633,2022-06-18,3.0,4.64,2,1,0
S105634,2022-04-19,4.9,10.0,0,0,1
S105635,2022-05-29,1.0,8.01,2,0,0
S105636,2023-02-20,1.6,8.46,1,1,1
S105637,2023-03-22,3.0,7.78,0,0,0
S105638,2021-12-26,7.3,7.86,0,0,1
S105639,2022-09-12,18.1,8.61,0,0,0
S105640,2023-07-24,1.0,6.42,0,0,0
S105641,2022-08-16,10.1,7.31,0,1,1
S105642,2021-12-21,1.2,5.55,2,1,1
S105643,2022-03-27,3.0,6.96,1,1,0
S105644,2022-08-04,1.0,6.5,0,2,1
S105645,2022-05-15,1.4,6.4,1,0,0
S105646,2022-12-13,2.9,5.44,0,0,1
S105647,2022-04-28,7.3,3.5,0,0,1
S105648,2022-05-19,8.2,7.57,0,0,1
S105649,2021-07-12,3.8,7.05,2,1,0
S105650,2022-09-13,4.1,7.69,0,0,1
S105651,2021-07-06,1.4,6.61,3,0,0
S105652,2021-09-28,2.8,10.0,0,0,1
S105653,2022-04-13,1.6,6.19,2,0,1
S105654,2022-06-03,3.3,5.45,0,0,1
S105655,2021-10-12,10.2,7.65,0,2,0
S105656,2022-04-09,2.2,6.33,0,0,1
S105657,2022-12-15,1.0,6.08,1,0,0
S105658,2021-12-20,13.1,8.45,0,0,0
S105659,2023-05-27,8.3,4.64,0,1,0
S105660,2022-04-06,3.9,7.42,0,1,0
S105661,2023-08-17,2.4,7.73,0,0,1
S105662,2022-05-31,10.0,9.45,1,0,1
S105663,2022-06-20,9.2,8.91,1,0,1
S105664,2023-06-02,1.7,6.78,0,0,1
S105665,2023-05-02,5.7,5.4,0,0,1
S105666,2023-07-26,2.9,4.07,0,0,0
S105667,2022-01-22,6.7,5.84,1,0,1
S105668,2022-11-25,2.4,7.35,0,0,1
S105669,2022-08-08,6.2,7.02,1,1,0
S105670,2022-09-05,4.7,6.12,1,1,1
S105671,2022-08-16,2.1,6.59,1,1,1
S105672,2022-06-29,4.6,5.34,1,0,1
S105673,2023-12-03,3.0,7.74,0,1,0
S105674,2021-12-17,11.8,5.05,3,1,0
S105675,2021-08-27,5.5,9.41,0,0,1
S105676,2022-09-07,9.9,7.23,0,0,1
S105677,2023-07-09,5.4,5.76,2,0,1
S105678,2023-05-07,3.7,8.62,0,1,0
S105679,2023-08-13,1.0,5.94,1,0,1
S105680,2021-09-28,4.7,9.45,1,0,0
S105681,2021-12-03,2.1,6.52,0,1,1
S105682,2023-01-11,14.8,3.65,2,0,1
S105683,2023-05-26,6.7,9.04,0,0,1
S105684,2023-01-18,10.2,9.62,1,0,0
S105685,2023-07-30,20.4,8.35,1,0,0
