sleep_hours,screen_time,gaming_hours,stress_level,burnout_score,study_hours_daily,self_learning_hours,motivation_level,adaptability_score,gym_frequency,family_income_lpa,resume_score,communication_skills,aptitude_score,mock_interview_score,hackathons_participated,development_projects_count,ai_ml_projects,git_hub_repos,ai_tool_usage_frequency,prompt_engineering_skill,wellness_score,screen_to_study_ratio,backlog_history,attendance_percentage,cgpa,at_risk_flag
3.0,7.38,1.56,6.01,46.87,2.05,0.94,3.42,60.71,1,4.2,39.43,31.8,91.71,58.66,3,3,1,9,7.36,35.98,45.6,3.61,0,86.14,7.67,1
5.03,7.41,1.98,6.46,15.07,3.19,0.4,5.73,51.4,1,3.1,50.55,79.35,69.15,61.64,2,7,2,8,4.73,25.54,58.74,2.32,1,59.91,8.62,0
6.24,9.0,1.76,5.59,60.82,2.46,0.11,1.0,43.33,2,3.6,48.1,65.3,47.79,73.89,0,1,1,3,4.17,20.89,48.43,3.66,1,100.0,5.9,1
5.75,5.49,0.18,10.0,40.2,3.24,1.3,5.73,45.68,0,7.7,34.78,48.15,52.43,43.48,2,2,4,4,0.88,68.94,45.33,1.69,1,49.86,3.84,1
5.88,6.505,3.98,4.75,8.87,1.98,0.09,6.45,88.66,3,1.0,75.78,77.14,71.15,43.12,1,2,1,2,3.19,33.45,67.37,2.84,1,81.9,5.46,0
6.16,6.1,0.59,5.73,38.22,0.71,1.22,2.23,66.75,1,1.0,50.51,72.98,51.01,34.99,0,1,0,4,3.94,44.15,62.22,8.56,2,70.6,6.58,1
5.88,11.06,3.24,3.37,53.15,1.41,0.28,4.47,67.73,1,2.5,60.17,47.87,66.98,43.56,1,2,2,6,2.93,100.0,60.63,7.86,0,63.31,6.78,1
4.89,9.24,1.62,6.35,56.89,1.24,1.31,10.0,50.07,2,8.2,40.1,81.47,62.65,34.62,1,5,0,4,6.2,35.79,40.72,7.45,1,74.02,5.49,1
3.97,5.92,0.23,9.67,58.83,3.53,0.79,3.59,41.69,1,1.0,56.17,53.95,69.05,43.92,0,1,0,3,6.2,54.79,27.72,1.68,0,76.7,5.55,1
5.52,4.05,0.44,5.63,61.05,3.79,2.89,3.12,69.2,2,4.1,54.87,51.62,70.63,73.13,1,2,1,7,9.75,46.23,42.59,1.07,0,92.99,8.35,1
5.71,4.04,5.33,1.0,47.4,0.69,0.05,4.96,56.97,2,7.8,54.73,59.05,39.64,47.28,3,3,1,5,1.46,44.06,61.25,5.82,1,56.35,6.11,1
5.78,5.95,2.01,3.89,26.78,3.49,0.55,7.94,82.57,1,1.4,67.46,41.46,64.23,59.43,0,3,0,7,6.93,68.59,61.94,1.71,3,92.49,5.78,0
7.07,5.38,0.02,1.46,35.5,2.82,1.41,5.4,62.88,4,1.0,48.46,40.06,35.07,59.45,0,4,0,2,7.86,69.6,62.87,1.91,2,55.6,8.08,0
5.59,9.47,0.64,6.09,61.75,2.31,0.97,2.38,56.83,0,18.1,52.73,96.94,26.59,100.0,1,1,0,3,4.32,45.79,44.04,4.09,1,86.4,6.55,1
6.67,2.15,0.14,6.14,37.31,1.47,0.31,5.55,45.27,2,18.8,58.09,57.23,42.68,94.89,1,2,1,5,6.87,85.63,56.1,1.46,1,81.02,8.4,1
6.14,3.82,1.54,7.03,48.2,2.56,0.36,4.3,54.02,1,2.4,57.68,67.59,66.15,60.67,1,3,1,2,5.83,63.15,43.69,1.49,1,70.42,7.7,1
7.64,8.72,1.09,5.22,46.88,4.98,0.04,5.61,78.44,3,15.9,27.71,39.67,41.57,95.19,1,3,0,3,5.0,45.86,54.69,1.75,0,55.39,5.96,0
4.14,6.41,1.68,4.55,65.11,0.22,2.14,6.8,51.89,1,1.0,67.69,40.66,45.15,30.28,0,1,0,0,7.73,47.77,43.63,25.66,1,54.65,6.11,1
6.59,8.19,5.48,7.1,71.02,4.35,0.6,7.13,53.88,1,6.1,38.29,67.5,58.23,89.68,1,5,0,3,9.6,44.37,46.38,1.89,0,89.88,7.02,0
6.89,5.95,1.87,4.31,30.28,3.89,0.56,8.44,82.45,2,27.5,61.22,62.0,66.89,38.58,2,0,1,5,3.79,49.53,67.58,1.53,2,83.28,7.3,0
3.46,7.53,4.01,7.05,28.72,1.48,0.43,4.82,36.88,0,1.5,36.8,51.52,50.51,66.34,1,3,0,2,6.0,75.0,43.28,5.09,1,30.34,7.51,1
6.8,3.3,2.99,6.95,26.87,2.61,1.74,9.12,78.43,1,2.9,42.28,88.06,23.63,43.42,1,0,5,2,3.44,55.84,60.16,1.27,0,59.0,7.9,0
7.51,0.86,8.0,9.36,67.72,2.76,1.53,4.7,54.12,4,5.1,49.47,61.09,48.45,47.34,0,8,0,5,4.62,47.81,34.83,0.31,0,76.18,8.44,1
3.13,9.9,0.86,5.81,58.66,3.39,1.06,2.96,61.58,3,1.5,37.39,83.19,69.83,67.28,1,4,2,2,7.81,76.64,45.43,2.92,0,71.51,4.9,1
8.66,10.6,0.65,6.12,68.57,4.63,0.33,3.47,42.14,0,6.9,73.76,60.81,43.2,45.98,2,4,1,7,7.52,37.16,58.68,2.29,0,92.0,8.52,1
4.1,10.5,0.07,3.38,47.45,2.87,1.36,7.41,36.42,3,2.9,58.75,40.02,83.82,94.38,0,4,2,2,4.5,55.59,47.94,3.66,0,87.94,5.95,1
10.0,4.93,1.01,6.65,44.29,3.32,8.0,1.33,100.0,3,1.6,56.39,28.01,61.37,64.65,2,0,0,3,2.72,68.67,63.46,1.48,0,75.48,6.98,0
5.85,1.91,0.65,4.97,20.92,0.34,0.02,2.8,97.57,1,2.7,54.69,44.75,37.6,72.48,0,3,1,2,7.59,34.53,65.23,5.64,0,78.62,6.62,0
8.43,7.91,0.96,6.18,38.91,3.06,2.21,4.22,70.78,2,6.4,1.49,75.82,39.04,57.12,0,1,2,3,6.28,41.76,62.85,2.59,0,100.0,8.62,0
5.25,7.53,2.53,5.89,24.38,1.92,0.15,4.81,81.29,3,1.0,37.57,62.37,58.12,29.03,0,1,0,1,4.07,79.97,53.11,3.93,0,70.57,7.78,1
6.67,4.67,1.97,3.05,67.54,5.14,3.77,7.08,58.7,3,13.5,41.08,89.76,62.37,84.38,1,1,0,4,5.72,45.08,52.33,0.91,1,56.77,6.47,0
5.97,2.52,3.25,10.0,46.59,1.87,0.21,3.15,63.7,1,16.4,80.93,73.48,48.19,29.11,1,1,0,4,6.52,44.57,36.9,1.35,1,38.41,8.51,1
5.47,4.31,0.71,6.4,41.63,3.82,4.2,5.3,58.84,2,2.0,60.36,22.61,82.98,55.68,3,3,0,4,5.22,47.11,44.75,1.13,2,75.2,6.52,0
5.29,4.17,3.08,2.57,38.92,3.28,2.45,5.56,41.04,0,1.0,55.64,29.73,32.48,39.25,0,3,0,5,3.43,58.18,56.87,1.27,1,100.0,9.34,0
8.62,6.505,0.64,8.98,43.97,3.56,0.62,5.6,58.96,2,1.2,95.78,82.03,36.14,68.13,0,7,1,3,6.01,5.98,52.52,1.63,2,96.32,5.93,1
8.36,5.44,1.01,6.69,33.03,1.61,1.08,2.45,30.84,2,4.1,50.18,56.38,50.63,64.01,0,2,0,4,5.95,100.0,63.03,3.38,0,79.27,6.75,1
5.74,5.24,0.08,1.0,56.32,1.76,1.22,6.41,45.4,5,1.0,47.2,65.92,57.84,40.59,2,1,1,5,5.75,27.71,61.08,2.98,0,69.22,7.6,0
5.97,6.68,0.19,5.88,79.87,2.81,0.26,6.54,78.54,1,3.9,49.74,67.14,74.27,64.27,1,3,0,4,2.1,56.86,40.42,2.37,0,97.0,7.35,1
6.32,6.36,0.22,4.98,36.38,2.94,0.42,8.81,58.06,2,6.3,58.87,40.64,62.05,47.89,1,2,0,2,4.82,14.41,59.47,2.16,1,81.86,8.07,0
5.09,6.67,1.87,4.69,34.63,3.08,3.86,3.26,85.0,0,4.9,51.73,76.54,70.25,68.86,0,3,0,3,3.34,51.82,61.4,2.16,0,100.0,6.16,0
5.91,7.79,0.09,4.91,3.75,2.39,2.99,6.3,63.24,4,3.7,49.63,60.52,54.55,9.35,0,1,1,7,6.5,49.85,76.65,3.27,0,96.0,7.84,0
3.58,9.29,0.25,6.16,30.09,2.0,6.09,4.62,62.91,1,6.6,44.95,64.07,46.05,56.89,1,0,1,6,4.07,35.27,53.91,4.65,0,74.06,4.74,1
6.36,10.31,4.16,6.84,87.55,2.22,2.54,4.19,31.9,0,1.8,60.62,79.89,17.9,57.39,2,1,2,7,5.47,27.14,35.82,4.65,1,83.2,6.8,1
6.02,7.62,2.42,3.13,33.93,2.2,0.33,1.31,72.82,2,1.9,36.17,61.12,64.77,60.04,0,3,0,4,1.87,62.4,69.22,3.47,4,60.85,5.91,1
6.07,4.51,2.13,1.12,27.89,0.33,0.42,6.67,63.85,1,2.4,46.0,41.78,67.94,92.52,3,5,1,3,8.34,44.17,75.76,13.63,0,75.0,6.97,0
6.77,9.17,2.57,3.6,42.74,2.47,0.2,3.44,18.4,2,4.7,80.31,87.86,38.38,79.28,0,2,4,1,5.11,57.13,56.7,3.71,0,80.43,5.33,0
6.55,2.96,0.34,5.83,32.11,1.24,0.34,6.33,53.36,3,1.0,40.27,50.21,64.83,42.98,2,2,0,6,9.79,43.83,61.81,2.39,2,52.06,6.22,1
5.03,4.43,2.89,4.3,12.04,1.12,1.9,3.71,59.54,2,13.3,50.73,52.58,56.09,9.99,4,3,3,3,3.33,47.68,67.19,3.95,0,44.66,6.53,1
5.13,1.53,0.76,3.18,56.85,4.24,2.08,3.42,41.75,0,1.7,56.24,49.09,65.91,46.42,0,2,0,9,4.84,52.59,52.93,0.36,0,72.08,5.92,0
7.54,7.0,3.68,7.06,7.51,3.1,2.45,4.31,43.68,1,2.1,72.49,56.93,61.75,44.77,1,0,2,5,4.46,63.65,73.11,2.26,0,67.1,7.5,1
4.82,3.38,0.28,8.17,83.43,5.19,1.51,6.42,62.47,1,6.9,74.68,56.37,19.23,10.9,0,1,2,4,4.32,47.17,20.97,0.65,2,71.56,8.3,0
4.77,6.505,0.7,1.77,47.99,4.71,1.48,4.51,59.8,1,2.0,46.97,50.79,79.61,52.58,3,2,0,5,9.62,38.57,60.07,0.77,1,69.74,6.71,0
4.23,10.36,0.03,4.04,61.71,0.0,1.06,7.95,58.61,0,4.0,67.04,26.45,66.08,47.58,3,3,1,3,3.43,64.99,42.7,41.44,0,65.2,7.01,1
6.83,6.28,1.16,6.85,38.38,5.14,0.59,7.47,64.17,4,1.0,40.49,76.84,55.76,70.97,2,1,0,7,9.31,46.7,53.59,1.22,0,84.73,8.25,0
8.97,6.505,1.88,1.81,41.49,4.57,1.1,9.07,90.82,1,6.6,92.37,77.69,73.08,62.63,3,2,0,6,5.44,18.75,71.97,1.36,1,74.92,5.77,0
8.39,4.29,4.94,6.43,48.39,2.96,4.13,8.95,58.41,5,13.1,68.44,48.45,31.29,61.91,0,0,1,5,6.11,60.57,50.43,1.45,1,83.0,4.45,0
7.77,6.14,0.17,5.72,55.5,1.58,3.37,4.29,69.13,4,1.7,33.2,61.15,66.3,56.24,2,2,0,7,5.46,57.14,52.42,3.88,0,73.7,6.91,1
5.53,11.08,0.02,4.94,30.88,1.67,0.37,6.12,51.2,1,19.0,53.48,47.15,14.41,50.32,3,3,0,1,6.02,23.44,51.05,6.64,0,68.25,5.3,1
6.18,6.97,2.64,5.99,42.84,4.58,2.76,5.2,56.78,1,1.3,65.49,64.5,69.8,42.89,0,2,0,1,3.35,50.5,56.49,1.52,0,65.0,6.58,1
7.12,7.92,2.96,1.28,55.52,5.14,1.06,4.18,56.15,1,1.7,50.63,43.52,26.71,68.21,2,2,2,1,7.29,81.28,64.79,1.54,0,86.97,7.33,0
4.94,3.74,2.32,8.26,35.38,4.56,0.32,8.49,63.55,1,29.8,59.9,57.22,18.83,54.99,0,2,1,0,7.05,48.58,40.96,0.82,0,61.4,8.99,0
5.93,9.12,2.23,4.85,32.34,4.67,7.29,6.72,36.12,2,11.9,23.63,44.36,25.57,46.31,1,1,0,5,5.91,61.83,49.44,1.95,1,74.75,4.51,0
6.31,3.76,4.61,8.37,46.74,5.67,0.59,10.0,95.23,1,1.7,74.3,33.62,82.19,81.85,2,2,0,1,5.6,22.84,43.75,0.66,0,93.23,5.13,0
5.73,4.71,1.39,2.56,32.4,4.14,2.26,5.11,42.55,1,1.0,70.96,44.74,43.14,56.92,3,3,0,4,6.83,42.74,68.27,1.14,0,81.1,6.56,0
5.92,13.69,4.14,7.02,28.46,2.77,0.88,4.88,49.73,1,7.5,51.06,45.44,67.2,22.97,2,6,0,2,2.91,65.68,54.77,4.94,2,75.6,6.33,1
5.89,5.45,0.72,2.98,56.89,5.31,1.71,4.63,52.13,2,10.1,62.12,15.7,44.47,87.45,2,0,0,5,4.1,49.24,56.0,1.03,0,65.03,4.4,1
4.98,4.83,0.3,4.06,19.66,3.04,0.31,5.58,45.16,1,1.2,54.99,59.98,53.97,25.0,3,2,1,1,0.0,24.51,65.15,1.59,2,73.07,6.28,1
4.48,7.42,1.22,8.3,31.45,3.95,1.54,1.51,73.52,2,11.6,25.1,75.78,81.43,41.31,0,2,0,4,3.97,21.09,47.71,1.88,0,83.24,7.62,1
4.76,12.96,0.57,6.82,37.74,1.94,0.21,5.76,56.52,3,4.0,62.6,60.63,70.68,48.72,1,3,0,2,4.6,36.84,48.05,6.69,0,81.72,6.27,1
3.0,7.49,0.32,4.78,31.86,7.66,0.64,6.33,57.59,1,21.5,49.88,73.09,51.5,26.03,1,0,2,7,6.67,30.91,47.52,0.98,1,68.09,5.26,1
7.39,7.47,1.87,9.02,0.0,2.1,2.83,8.39,76.69,1,2.3,69.73,82.1,95.01,81.93,0,3,0,5,8.57,57.27,62.5,3.57,1,78.23,5.84,0
7.25,4.99,0.81,8.53,31.04,3.78,1.62,4.26,69.69,1,3.5,29.14,82.38,47.42,50.29,1,4,1,6,5.92,28.29,52.57,1.32,0,92.9,6.7,0
5.22,3.96,1.28,8.38,68.98,0.12,0.85,9.92,84.13,0,12.1,67.91,48.77,55.1,35.56,0,3,2,2,0.6,62.16,28.15,15.84,0,83.0,8.56,1
6.79,4.26,4.05,6.18,46.53,2.56,0.26,4.56,62.28,2,1.7,27.64,83.76,66.8,46.38,0,2,4,7,5.45,51.42,57.38,1.66,0,66.99,8.13,1
3.94,4.03,0.73,6.66,44.4,2.64,0.82,1.65,53.15,3,15.7,50.67,51.5,77.25,50.85,1,5,0,3,7.38,85.03,50.11,1.53,0,93.0,7.44,1
4.73,2.42,2.07,8.81,35.86,2.09,0.89,7.37,44.21,2,7.7,58.85,59.66,47.92,53.67,0,1,2,3,6.37,39.23,48.52,1.16,1,88.0,6.72,1
9.24,9.86,4.75,10.0,26.69,4.2,4.4,5.32,74.56,1,3.2,30.95,44.54,61.8,67.02,3,2,1,1,4.35,57.75,65.21,2.35,0,85.3,6.08,1
6.59,4.72,0.46,4.93,21.17,1.81,2.64,3.37,35.22,1,21.4,76.15,83.2,80.24,40.8,1,0,1,7,6.95,67.57,68.91,2.61,1,86.06,5.7,0
6.79,6.8,0.61,4.14,40.1,4.11,0.23,8.26,29.77,3,1.0,80.02,36.64,63.26,42.38,2,7,1,4,2.4,49.24,57.96,1.65,2,69.46,8.07,0
7.05,9.34,0.75,5.89,69.08,1.94,3.45,5.22,48.64,2,1.0,91.4,68.92,57.2,39.67,2,1,0,4,3.29,79.01,34.52,4.83,2,80.42,6.53,1
6.34,3.23,1.95,5.76,52.23,3.56,0.58,5.23,48.93,3,14.6,58.4,74.92,61.42,56.12,1,1,1,4,1.7,29.26,54.03,0.91,0,100.0,8.03,0
9.36,3.06,1.23,6.5,59.86,2.9,1.22,6.59,55.48,1,6.1,54.39,47.76,68.06,48.01,0,3,1,4,1.81,60.78,50.68,1.05,0,61.0,3.5,0
6.62,3.89,1.1,9.81,34.34,3.66,0.26,7.09,51.22,3,1.3,39.51,57.51,55.99,23.63,0,4,1,4,8.08,30.68,43.57,1.06,2,89.7,5.07,1
7.4,8.74,2.04,2.74,93.71,1.67,3.0,7.06,67.62,0,4.4,64.93,62.14,61.11,61.46,3,9,0,1,3.42,82.3,53.26,5.23,1,64.88,5.45,1
3.19,6.58,0.47,8.64,82.12,4.09,0.58,2.58,32.98,2,10.6,67.62,50.73,38.76,33.36,0,3,0,4,7.75,29.69,21.63,1.61,1,55.0,6.98,1
7.21,5.35,0.44,7.5,52.27,1.93,0.15,9.22,100.0,3,5.4,28.26,74.55,60.72,71.07,0,4,1,5,2.89,56.27,47.95,2.78,1,76.07,6.03,1
5.51,9.72,0.86,6.65,34.6,3.15,1.89,4.33,76.61,2,7.2,53.92,74.37,66.65,36.24,1,2,0,3,6.16,41.32,54.76,3.09,2,77.83,7.85,1
7.96,5.55,0.66,3.16,42.32,3.17,1.14,5.41,87.38,1,10.4,90.77,38.14,53.96,54.99,0,2,2,0,3.05,54.22,64.31,1.75,0,97.34,7.77,0
6.77,4.74,4.28,8.66,19.92,4.02,0.47,6.16,35.51,1,4.3,77.23,51.47,69.2,48.63,1,2,0,4,3.24,76.47,51.94,1.18,1,83.86,6.93,0
7.01,4.96,0.83,3.52,16.16,4.27,0.78,2.37,34.4,3,10.3,57.88,64.68,41.13,80.74,0,2,1,4,5.84,42.16,74.39,1.16,0,60.95,8.9,0
8.5,12.2,0.53,4.76,43.75,3.26,0.67,1.0,96.09,3,14.3,35.55,71.18,59.65,72.85,0,0,1,6,2.86,45.29,63.3,3.74,1,84.57,4.0,0
6.71,4.77,0.89,5.75,54.55,6.32,3.96,5.8,83.7,0,5.0,29.99,57.59,35.86,29.9,0,6,2,5,7.32,23.98,51.47,0.75,1,69.0,6.45,1
6.93,5.26,2.31,3.11,35.0,5.14,3.91,3.54,52.68,3,12.1,67.3,86.63,51.52,71.88,0,1,0,2,7.02,31.83,72.4,1.02,0,74.57,8.84,1
6.26,6.26,0.16,6.08,59.8,3.68,3.62,4.41,77.77,0,6.6,34.43,56.96,42.1,69.59,1,4,0,4,6.64,29.53,41.36,1.7,0,92.0,6.48,0
6.93,7.59,0.12,10.0,36.2,2.84,0.82,4.88,49.46,0,7.3,56.55,46.03,77.38,74.93,0,3,0,2,4.85,47.02,50.45,2.67,1,86.4,4.33,1
7.2,2.31,2.34,5.66,66.37,6.41,0.1,5.04,77.11,0,5.5,85.43,66.78,70.18,38.24,4,5,1,5,2.1,40.14,56.03,0.36,0,65.16,7.32,1
5.07,7.87,2.84,6.88,31.18,1.03,0.36,9.2,74.33,0,1.0,62.91,50.61,41.09,37.91,2,3,2,2,4.4,73.81,47.33,7.68,0,69.92,6.8,0
3.55,7.49,1.82,6.54,73.14,4.69,3.24,3.18,71.29,2,5.5,40.08,92.93,54.33,97.3,1,8,1,9,8.4,61.93,26.81,1.6,3,77.67,9.25,1
4.94,8.51,1.38,8.29,40.85,3.01,1.86,5.65,82.28,0,3.3,42.6,61.48,68.93,31.52,3,2,1,11,8.68,16.23,44.87,2.82,0,71.89,7.72,1
3.0,3.66,6.48,7.88,49.28,1.37,3.82,6.69,76.94,3,3.6,60.82,78.13,33.11,100.0,1,1,1,3,2.44,54.75,30.8,2.68,0,76.0,6.57,1
4.67,8.57,0.48,3.62,44.52,3.92,0.68,3.51,64.03,3,4.3,64.69,52.52,75.38,93.52,1,0,0,2,5.07,35.88,58.89,2.18,0,68.29,8.11,1
5.59,3.45,0.9,4.57,53.28,1.42,0.87,4.18,57.79,1,2.0,51.11,38.5,53.12,58.72,1,2,0,5,2.22,81.07,53.3,2.42,0,88.57,4.79,1
6.7,5.93,0.3,5.39,53.16,3.61,0.5,5.29,55.34,4,1.4,44.6,32.07,59.76,60.56,1,2,0,1,5.03,30.7,56.03,1.64,0,60.49,7.85,0
6.99,5.64,1.77,6.17,49.89,1.47,0.06,6.17,57.2,0,1.0,50.24,33.36,55.0,68.33,1,2,2,5,1.79,71.54,56.58,3.83,0,98.04,7.08,0
7.92,3.26,0.8,2.83,5.99,1.98,3.74,4.31,70.48,1,6.5,18.15,72.8,28.21,64.06,0,0,1,5,8.15,31.13,84.83,1.65,2,96.49,6.22,0
5.73,7.1,2.05,1.65,70.43,1.46,0.14,3.78,68.9,0,1.9,82.71,70.86,61.89,57.22,1,3,0,3,5.41,33.98,55.04,4.87,1,69.96,7.7,1
5.33,5.6,3.69,4.42,52.25,3.94,0.12,7.35,78.58,3,3.6,60.15,89.03,55.98,39.32,3,6,0,5,6.21,17.98,56.2,1.42,2,84.54,5.05,0
8.4,6.79,0.12,3.25,61.6,2.33,1.65,4.61,43.91,1,2.9,74.53,51.34,59.08,53.29,2,3,1,3,6.84,58.74,63.28,2.91,1,66.88,10.0,0
6.55,4.06,0.15,5.86,39.78,3.47,1.2,3.77,45.32,4,1.0,54.0,76.0,50.66,58.67,1,2,0,3,8.82,55.84,55.35,1.17,0,85.4,5.14,0
6.31,7.89,3.99,4.41,17.81,3.38,0.47,7.66,51.33,1,1.3,73.64,71.01,73.12,63.9,1,1,1,2,4.09,41.88,66.6,2.33,2,56.0,6.51,1
3.71,13.44,0.15,6.28,34.21,0.9,0.12,8.7,70.03,1,8.3,44.42,100.0,41.34,57.65,2,4,1,3,0.49,51.85,52.05,14.89,0,69.22,7.76,1
6.91,9.16,0.16,1.0,66.88,3.12,0.21,6.5,33.51,2,11.8,94.75,74.32,41.63,67.7,2,2,0,3,8.03,35.93,60.38,2.94,1,54.12,6.44,0
5.39,6.62,0.18,4.43,74.39,3.08,0.18,4.12,56.31,4,4.9,75.81,78.4,65.56,47.47,2,2,0,6,6.33,65.84,48.87,2.15,1,67.12,6.43,1
6.3,7.91,2.85,6.11,16.99,3.92,2.67,4.26,58.24,0,11.6,60.46,71.54,78.61,66.47,0,2,0,4,6.94,94.59,58.84,2.02,0,42.2,6.16,0
6.44,7.26,2.4,7.66,10.24,3.48,1.69,4.94,78.15,2,1.0,45.15,92.57,54.96,48.9,2,0,0,3,7.11,69.49,61.89,2.08,0,91.24,4.51,0
6.12,4.86,0.29,4.24,61.55,1.57,0.26,5.52,72.41,2,4.1,49.32,42.57,31.96,72.83,4,2,1,2,6.58,84.87,54.84,3.09,0,72.4,4.98,0
5.43,4.71,0.57,4.76,59.37,5.41,0.46,5.97,41.93,0,2.1,40.69,52.13,36.59,48.32,1,3,1,2,6.14,39.49,52.13,0.87,2,73.4,8.49,0
5.47,5.61,1.18,2.92,55.55,5.25,1.09,6.01,67.9,3,9.6,65.44,69.29,53.07,74.9,3,4,0,3,1.99,38.16,49.99,1.07,1,65.0,7.99,0
9.56,4.91,0.85,5.28,35.07,3.52,2.91,3.54,63.85,3,5.3,59.46,64.78,39.76,68.36,1,2,3,4,2.36,34.25,68.42,1.39,3,100.0,4.69,0
6.77,7.52,0.63,10.0,8.0,2.42,2.36,7.68,79.3,1,2.8,66.79,21.32,67.55,63.68,1,1,0,6,1.76,48.44,58.76,3.11,2,66.4,4.34,1
4.81,4.23,2.43,5.96,48.25,2.98,4.84,4.66,76.62,1,2.5,58.43,72.07,28.5,63.17,0,4,1,5,3.77,31.59,51.37,1.42,1,84.12,6.38,1
6.55,9.04,4.09,8.38,45.94,1.13,2.33,3.72,54.69,0,11.9,73.0,49.24,63.44,61.02,1,1,2,2,6.91,94.43,38.78,8.01,1,100.0,9.71,1
4.53,7.12,0.38,4.28,51.18,5.03,7.49,6.68,80.01,2,8.6,60.42,88.15,53.88,55.88,1,0,1,2,2.82,59.21,48.26,1.42,2,67.28,7.57,0
4.74,8.54,2.28,5.93,57.52,2.67,0.95,4.26,83.86,4,1.2,48.35,92.77,58.51,24.67,1,3,0,3,5.26,58.02,47.74,3.2,1,65.83,7.15,0
5.78,4.94,3.04,5.43,28.93,3.25,0.45,5.56,73.43,2,6.3,56.4,89.87,56.09,45.74,1,1,0,7,5.33,49.39,54.8,1.52,1,51.29,9.66,0
6.2,7.8,0.74,8.28,60.0,1.48,0.46,4.74,69.3,2,2.3,42.31,58.29,41.03,44.42,1,3,0,2,7.27,73.99,36.45,5.26,0,61.0,7.4,1
5.71,5.58,0.56,6.33,59.5,2.32,1.32,4.63,69.52,1,7.9,34.2,80.27,63.94,79.86,0,3,2,7,6.72,60.46,45.69,2.41,1,54.05,3.5,1
8.39,2.88,0.61,4.9,64.38,3.78,0.41,7.15,79.74,1,3.0,37.34,91.48,49.17,73.01,2,2,1,4,5.92,63.18,56.31,0.76,0,93.48,8.27,0
9.61,7.2,0.85,5.18,42.8,4.34,5.09,3.08,77.56,3,5.3,44.44,30.58,69.03,24.84,1,1,0,3,4.8,72.15,61.88,1.66,0,71.01,7.02,0
6.1,6.62,6.8,7.8,33.51,3.49,0.45,6.65,69.44,2,7.5,91.81,63.17,42.31,8.32,0,1,0,4,4.69,10.81,58.33,1.9,0,85.86,5.4,1
8.14,7.47,0.48,2.12,23.2,3.83,0.45,2.11,83.16,2,2.0,57.72,75.68,62.24,72.66,1,3,0,5,3.04,22.47,77.48,1.95,0,70.57,8.45,0
6.86,9.06,5.57,6.5,41.25,5.08,0.11,2.61,38.22,2,2.1,58.25,45.3,61.99,54.27,2,4,1,7,4.81,6.79,55.93,1.78,0,69.46,7.71,1
6.27,13.2,3.67,3.11,31.1,2.93,1.35,6.49,46.6,1,13.5,41.52,44.39,45.33,72.05,1,3,1,4,6.82,6.8,73.76,4.5,0,88.9,4.12,0
4.28,5.02,1.76,7.13,54.67,4.13,3.87,7.04,39.07,0,1.0,35.32,45.0,46.25,67.69,0,1,1,4,6.61,50.95,41.08,1.22,0,56.94,4.59,1
4.57,6.95,2.01,1.69,72.25,5.5,1.69,5.58,16.74,3,11.5,37.85,69.07,52.69,51.8,0,5,2,2,5.65,87.19,51.82,1.26,1,78.98,4.76,0
7.37,5.39,1.23,8.33,36.77,2.93,4.91,4.28,56.68,3,3.2,46.97,44.16,43.47,57.82,1,1,0,4,1.55,71.08,58.6,1.84,1,83.2,7.81,1
6.77,7.63,0.12,7.94,8.03,1.8,1.22,5.25,56.08,1,3.3,58.48,60.07,70.64,52.64,2,0,2,3,10.0,45.19,61.24,4.23,1,82.83,7.4,1
5.35,8.28,4.4,5.71,64.03,2.19,2.29,6.31,63.99,2,1.4,60.83,66.13,40.33,73.48,2,1,2,3,10.0,61.9,41.33,3.78,0,57.23,6.15,1
6.38,5.21,3.48,6.92,34.38,4.61,1.31,5.23,59.57,4,1.3,73.2,18.43,62.65,43.14,1,2,2,1,9.95,54.87,54.03,1.13,0,68.58,6.17,1
9.76,5.05,3.34,5.77,16.64,3.71,0.12,6.87,80.77,3,22.4,67.12,77.86,39.93,56.46,0,3,1,9,8.11,58.51,72.3,1.36,1,68.0,6.17,0
7.12,2.96,1.74,1.09,61.14,4.45,0.79,4.19,77.81,1,1.6,38.82,50.2,45.24,57.69,0,6,1,2,7.48,52.67,63.02,0.66,0,87.65,7.51,0
5.41,4.9,2.33,4.84,42.28,4.87,1.07,6.62,61.78,4,5.8,41.9,52.53,81.78,45.5,1,3,0,4,9.52,62.34,53.22,1.01,0,77.82,6.35,0
7.96,6.52,0.72,5.48,50.74,6.25,0.09,8.1,55.4,4,3.4,74.87,46.33,45.79,72.1,1,3,2,2,5.41,76.19,57.66,1.04,1,75.14,6.58,0
7.32,4.33,0.74,4.66,29.98,5.22,1.25,2.96,75.0,0,8.6,59.11,64.55,89.6,65.64,0,3,0,6,4.67,69.58,71.11,0.83,1,79.73,7.38,0
7.16,6.81,1.58,5.87,33.62,5.94,0.72,7.36,62.6,1,5.5,53.58,38.01,57.28,83.03,2,2,0,3,0.67,59.32,60.03,1.15,0,67.87,7.62,0
5.11,7.34,4.14,6.16,36.88,1.55,4.68,9.13,24.23,1,2.1,30.93,24.05,41.6,55.85,3,1,1,1,9.12,25.26,57.35,4.73,1,72.6,7.74,0
