student_id,sleep_hours,screen_time,gaming_hours,stress_level,burnout_score,motivation_level,adaptability_score,gym_frequency,wellness_score,screen_to_study_ratio,extracurricular_hours,survey_date
S105705,3.0,6.505,4.01,2.9,27.22,6.27,70.24,0,63.47,3.52,2.8,2024-12-02
S105706,7.34,12.59,2.91,5.91,73.33,5.9,49.27,2,41.8,3.41,3.07,2024-04-27
S105707,7.91,3.42,0.47,4.34,34.09,1.0,44.84,1,67.4,2.04,15.36,2024-02-07
S105708,5.64,7.13,0.91,7.17,17.76,4.14,74.17,3,61.39,2.13,0.72,2024-02-24
S105709,8.01,5.89,0.12,5.1,62.72,6.49,55.21,2,46.64,1.08,1.89,2024-08-04
S105710,5.36,8.04,0.29,6.8,62.86,1.5,76.16,0,39.61,2.58,0.29,2024-02-18
S105711,6.07,6.91,1.44,6.75,0.0,7.28,41.9,2,66.6,2.87,1.16,2024-02-23
S105712,5.61,7.76,1.48,6.1,37.56,5.81,37.99,2,56.95,1.5,0.0,2024-02-17
S105713,8.5,4.69,0.03,7.86,37.47,8.06,63.14,4,57.65,13.38,5.13,2024-03-04
S105714,7.88,7.55,0.5,7.02,58.09,1.0,72.27,1,50.07,2.51,1.0,2024-02-23
S105715,7.81,8.39,4.17,8.4,46.71,5.48,85.44,3,49.38,1.89,0.11,2024-02-02
S105716,4.73,6.2,0.52,2.53,53.63,6.9,76.86,4,54.53,1.52,1.92,2024-04-19
S105717,6.44,2.36,3.46,8.16,39.72,5.4,48.01,3,51.03,0.49,1.39,2024-04-20
S105718,4.73,2.42,2.07,8.81,35.86,7.37,44.21,2,48.52,1.16,9.05,2024-03-23
S105719,6.52,3.83,1.48,2.33,67.69,7.3,10.07,3,56.54,1.36,8.61,2024-02-02
S105720,7.08,6.46,2.17,4.13,16.13,7.78,55.18,2,74.61,2.05,1.32,2024-02-22
S105721,8.2,2.91,0.34,3.2,39.58,6.21,74.78,0,78.68,1.2,4.5,2024-04-08
S105722,6.1,6.15,1.79,6.19,48.97,4.83,49.13,3,51.18,1.44,10.83,2024-04-05
S105723,6.62,6.5,0.63,6.68,37.81,8.39,100.0,2,54.93,1.96,1.54,2024-04-09
S105724,6.11,3.69,1.5,4.73,42.34,2.77,47.89,1,59.89,1.77,5.38,2024-03-02
S105725,4.83,8.11,0.73,7.76,51.28,6.33,64.0,2,40.84,1.83,3.46,2024-03-22
S105726,8.6,3.62,0.61,2.8,0.0,8.26,61.74,2,85.28,0.69,3.0,2024-07-03
S105727,6.84,7.15,1.52,4.85,64.8,7.68,72.03,0,49.26,2.51,0.05,2024-02-13
S105728,8.31,11.01,1.59,5.07,69.21,4.7,43.79,1,55.52,3.73,2.22,2024-03-21
S105729,7.47,2.74,4.2,5.63,54.51,7.23,61.77,3,47.8,1.0,4.82,2024-03-31
S105730,4.55,6.09,0.29,10.0,62.8,1.9,51.46,2,28.28,1.46,17.67,2024-03-03
S105731,5.45,9.6,3.22,4.04,57.19,7.62,77.65,0,53.09,4.74,2.04,2024-03-04
S105732,7.26,6.47,0.1,4.27,37.21,4.29,54.48,2,58.18,2.3,8.65,2024-04-16
S105733,7.5,4.22,2.9,5.08,38.5,7.61,28.35,1,63.27,16.89,2.36,2024-02-18
S105734,7.26,6.0,1.92,10.0,33.16,7.73,20.38,2,49.95,1.53,2.6,2024-02-19
S105735,6.31,2.72,0.36,8.24,37.84,5.35,55.77,2,53.3,0.86,1.97,2024-03-30
S105736,7.51,5.51,0.7,5.79,36.76,4.3,61.7,1,67.04,2.45,0.99,2024-02-29
S105737,4.94,6.7,0.48,3.75,29.53,3.94,43.77,2,63.19,1.33,5.13,2024-08-02
S105738,5.96,4.87,0.17,8.11,7.49,6.3,92.98,3,62.42,1.05,1.55,2024-04-06
S105739,4.7,5.86,0.37,9.76,13.48,2.78,81.58,1,53.91,1.88,0.57,2024-04-13
S105740,7.69,1.81,2.33,7.9,16.15,8.99,54.81,1,63.58,0.54,11.26,2024-03-07
S105741,6.83,9.54,1.0,5.66,18.31,5.08,50.1,2,63.06,3.49,0.34,2024-03-19
S105742,7.29,5.07,2.8,8.88,63.05,4.44,76.93,1,39.53,4.73,3.13,2024-04-02
S105743,5.94,6.7,2.11,5.56,53.91,6.0,55.79,0,45.87,1.6,6.13,2024-03-05
S105744,3.0,5.94,0.49,5.92,18.21,3.2,82.86,1,52.0,1.95,0.64,2024-04-26
S105745,5.2,5.97,0.13,7.14,43.88,6.18,72.8,0,52.81,2.5,2.44,2024-03-02
S105746,6.52,7.25,0.14,5.01,69.23,8.16,66.65,2,41.97,1.7,0.89,2024-03-06
S105747,6.38,7.52,0.57,2.35,59.32,1.87,64.39,2,57.5,2.24,3.15,2024-03-30
S105748,7.58,5.69,1.7,7.88,18.16,5.05,64.51,0,55.62,1.31,2.55,2024-03-22
S105749,7.86,4.32,0.55,5.1,52.87,7.94,47.92,0,52.62,2.06,1.73,2024-02-06
S105750,5.52,9.37,3.57,7.3,13.09,2.12,93.85,2,63.8,1.88,11.5,2024-08-03
S105751,7.4,2.35,2.93,6.98,44.14,9.02,87.0,1,47.77,1.03,13.26,2024-02-27
S105752,3.89,8.3,0.93,6.51,36.78,7.81,48.19,2,51.8,2.58,7.89,2024-04-12
S105753,7.23,3.64,3.23,5.61,33.1,4.69,28.8,1,62.24,14.55,13.57,2024-03-27
S105754,3.35,5.35,0.23,5.07,41.13,4.91,67.38,0,48.62,1.14,2.65,2024-04-01
S105755,7.0,7.6,3.75,4.24,33.64,2.11,45.65,5,65.37,6.84,1.9,2024-11-04
S105756,3.12,6.505,1.96,2.64,69.62,4.99,46.85,2,41.67,1.29,4.34,2024-02-24
S105757,6.99,5.64,1.77,6.17,49.89,6.17,57.2,0,56.58,3.83,3.82,2024-07-03
S105758,8.53,7.98,0.15,4.15,39.22,7.51,65.37,0,70.42,1.78,5.45,2024-03-18
S105759,6.07,6.94,5.69,3.36,59.68,5.63,55.99,1,55.7,5.56,4.97,2024-04-19
S105760,7.28,4.99,2.8,5.23,72.13,8.44,58.49,2,49.94,2.06,0.47,2024-03-04
S105761,7.86,6.505,0.45,5.01,54.55,3.21,64.95,0,53.53,1.72,1.62,2024-03-25
S105762,3.0,3.49,0.8,3.5,55.31,3.3,58.71,1,46.04,3.2,0.28,2024-04-19
S105763,3.6,6.42,0.75,3.5,79.9,8.38,63.59,5,42.17,1.18,8.91,2024-08-03
S105764,6.32,11.52,4.47,6.12,33.27,5.75,84.06,2,61.36,3.02,7.34,2024-03-17
S105765,4.77,7.44,0.54,3.62,8.99,9.57,51.73,1,74.17,3.47,4.98,2024-03-12
S105766,5.73,7.94,0.49,7.77,28.4,3.68,79.24,3,53.94,2.53,2.74,2024-04-08
S105767,10.0,5.48,3.04,5.66,57.42,1.45,66.08,0,59.33,1.05,15.67,2024-03-23
S105768,8.92,2.35,6.34,7.53,74.52,7.55,55.16,2,45.1,0.61,2.04,2024-02-11
S105769,7.22,5.39,0.58,3.88,17.77,1.0,75.33,2,71.63,6.88,2.29,2024-04-05
S105770,5.36,7.18,0.89,5.37,49.42,4.65,34.61,1,53.28,2.75,7.41,2024-02-21
S105771,7.09,4.3,3.71,3.2,61.41,7.17,13.97,2,59.95,0.75,2.83,2024-02-10
S105772,6.82,3.57,3.02,6.86,63.58,7.32,64.3,1,36.21,1.77,3.75,2024-02-23
S105773,6.1,6.34,3.46,9.01,35.86,3.77,66.14,1,43.46,1.79,0.72,2024-03-13
S105774,8.66,8.04,2.26,2.23,13.68,8.26,20.76,3,87.25,4.93,6.05,2024-07-04
S105775,3.63,6.505,0.14,6.09,46.0,3.24,46.61,2,44.22,1.64,7.63,2024-02-17
S105776,8.56,10.86,3.51,5.47,28.3,4.68,94.3,1,70.35,3.12,1.63,2024-04-11
S105777,5.73,5.06,2.15,9.45,80.4,4.5,44.44,1,30.63,2.15,2.1,2024-04-09
S105778,8.18,5.98,1.14,2.05,34.62,1.46,31.38,3,66.4,2.21,3.15,2024-03-09
S105779,6.14,3.4,4.16,5.79,28.71,7.37,64.11,2,61.0,0.75,0.44,2024-02-04
S105780,5.52,8.58,3.29,7.13,44.8,6.27,71.4,0,48.9,2.08,1.94,2024-03-27
S105781,5.39,1.88,3.68,7.81,14.97,4.71,66.5,0,61.59,0.71,0.35,2024-03-12
S105782,6.7,5.93,0.3,5.39,53.16,5.29,55.34,4,56.03,1.64,0.49,2024-04-24
S105783,6.84,7.05,2.71,3.48,25.46,4.92,85.41,0,74.64,2.13,0.98,2024-02-08
S105784,10.0,7.92,0.04,5.73,26.9,7.66,82.65,1,71.43,2.8,0.5,2024-07-04
S105785,8.6,7.88,2.17,4.33,30.69,3.67,64.79,2,65.71,4.05,3.29,2024-02-18
S105786,6.28,3.82,4.41,7.0,47.89,8.48,72.05,5,48.14,1.32,0.83,2024-02-11
S105787,4.61,7.83,0.08,5.95,47.91,4.77,97.34,1,51.28,1.54,4.55,2024-02-07
S105788,6.48,5.49,2.5,6.53,45.99,6.59,56.87,1,56.82,21.96,0.29,2024-03-11
S105789,7.16,1.19,2.71,5.79,6.15,1.0,100.0,3,71.59,0.56,4.18,2024-04-19
S105790,3.93,11.51,0.04,7.56,4.46,3.72,69.16,1,54.5,2.96,2.44,2024-04-26
S105791,6.35,7.4,0.16,8.13,38.9,6.86,36.19,3,50.5,5.98,0.22,2024-03-22
S105792,8.18,8.02,0.55,4.41,55.94,6.05,63.53,3,56.26,2.38,6.81,2024-03-20
S105793,5.69,8.94,3.13,6.56,45.39,6.76,68.12,2,55.86,3.36,0.55,2024-02-27
S105794,4.06,6.27,1.15,2.46,6.55,6.04,58.29,2,66.7,1.33,13.83,2024-02-15
S105795,7.42,4.92,0.08,5.59,63.55,4.86,52.94,2,53.86,2.18,11.32,2024-03-28
S105796,8.64,7.68,0.05,6.55,6.34,6.75,46.68,4,79.63,2.19,1.54,2024-07-02
S105797,6.06,8.89,1.4,4.77,29.62,5.08,70.95,2,71.72,2.74,3.01,2024-03-18
S105798,6.59,9.73,3.33,6.83,33.97,5.0,11.64,1,54.83,3.89,17.72,2024-04-15
S105799,8.02,3.43,0.85,4.75,47.87,9.34,72.1,2,61.86,1.38,6.8,2024-04-04
S105800,7.13,8.92,1.46,5.19,12.09,7.39,71.66,3,69.15,2.55,7.13,2024-04-12
S105801,5.38,2.39,0.22,2.65,54.93,7.92,41.25,1,54.92,0.99,7.04,2024-04-05
S105802,5.87,7.92,1.36,9.79,32.17,3.85,47.29,2,51.33,4.75,10.75,2024-03-02
S105803,6.25,5.01,0.41,8.53,19.33,10.0,68.23,1,58.1,2.03,2.83,2024-03-09
S105804,6.37,8.24,0.06,5.9,32.29,6.34,67.76,1,56.4,4.44,0.81,2024-03-31
S105805,8.04,8.58,0.57,8.21,77.91,1.0,64.26,4,47.36,2.3,3.5,2024-03-04
S105806,4.9,7.8,4.96,5.84,49.75,6.32,42.15,1,50.69,2.33,3.39,2024-03-23
S105807,6.93,8.76,3.27,6.29,38.68,4.77,49.95,2,59.83,3.44,5.55,2024-03-27
S105808,6.15,8.48,2.27,8.03,53.51,7.03,44.92,2,46.62,3.1,1.88,2024-04-29
S105809,3.41,6.98,0.13,7.51,47.68,7.8,89.85,2,41.0,1.98,1.0,2024-03-15
S105810,7.41,10.06,2.15,4.39,40.04,5.44,30.77,3,57.03,3.66,6.36,2024-04-26
S105811,6.57,6.44,0.17,5.97,73.36,5.28,83.21,4,48.0,2.02,0.7,2024-02-20
S105812,4.52,5.07,0.98,5.44,60.67,1.0,47.27,3,40.24,1.43,3.44,2024-03-30
S105813,3.83,7.11,0.06,4.37,49.48,7.0,54.96,1,54.75,1.95,10.04,2024-06-02
S105814,7.71,4.71,1.22,6.47,42.63,8.81,80.29,3,54.39,1.79,6.09,2024-03-28
S105815,8.77,6.56,0.19,3.54,39.04,7.07,43.3,0,70.94,2.02,7.68,2024-02-06
S105816,6.5,6.56,3.32,8.15,55.5,3.14,46.27,1,41.88,9.62,2.44,2024-11-04
S105817,6.05,10.84,1.03,5.41,59.42,1.04,50.2,2,41.67,3.9,2.02,2024-02-01
S105818,7.4,11.24,0.11,3.76,52.4,6.84,57.8,3,58.14,2.15,2.53,2024-03-25
S105819,5.43,3.18,1.24,5.19,57.94,5.19,46.61,1,50.09,1.33,2.08,2024-03-11
S105820,5.62,4.41,2.89,7.37,25.51,4.2,57.17,1,57.98,2.37,0.8,2024-04-02
S105821,7.73,8.66,1.83,7.25,82.22,8.51,92.19,3,37.18,6.32,2.34,2024-04-17
S105822,4.73,7.41,0.05,6.54,34.59,4.99,50.24,2,54.12,1.89,7.04,2024-02-24
S105823,8.01,11.13,0.45,7.15,54.02,8.63,62.24,0,49.29,4.39,0.75,2024-04-16
S105824,6.79,9.03,0.4,5.26,13.29,5.84,49.49,1,78.44,1.99,0.23,2024-02-19
S105825,8.24,6.29,8.0,6.6,57.39,5.44,62.89,2,52.85,0.95,5.29,2024-03-09
S105826,3.71,13.44,0.15,6.28,34.21,8.7,70.03,1,52.05,14.89,0.27,2024-04-21
S105827,8.22,2.95,8.0,5.41,73.21,3.11,66.24,2,50.62,0.62,4.4,2024-04-20
S105828,6.23,7.91,1.56,4.4,42.53,7.68,68.76,1,58.05,4.91,4.48,2024-04-23
S105829,7.27,9.75,0.15,7.07,66.05,4.02,97.73,1,48.09,2.73,0.95,2024-03-12
S105830,5.2,8.46,0.8,2.78,32.11,7.39,61.27,2,63.44,16.92,0.29,2024-04-09
S105831,4.9,4.88,0.91,5.67,50.86,2.76,68.52,2,43.19,1.78,0.11,2024-02-03
S105832,8.02,3.6,2.2,3.0,73.84,6.94,69.66,2,54.11,1.51,5.76,2024-06-03
S105833,7.05,8.76,1.17,5.69,61.02,2.15,81.21,2,46.47,8.72,4.13,2024-03-02
S105834,7.16,5.99,5.38,3.72,53.81,5.43,55.83,2,62.35,2.51,1.6,2024-02-11
S105835,7.35,6.37,1.4,5.59,36.19,10.0,48.58,2,61.3,1.22,2.25,2024-02-03
S105836,7.24,7.56,1.27,5.51,59.56,6.35,61.61,0,52.61,2.0,1.49,2024-04-03
S105837,4.11,6.31,0.59,5.96,67.78,2.73,55.34,2,35.05,2.15,3.11,2024-02-17
S105838,5.93,10.52,3.08,7.89,49.17,7.02,55.67,0,51.33,3.29,0.6,2024-01-04
S105839,5.88,10.08,4.3,9.95,30.34,3.75,54.3,2,46.41,3.53,2.65,2024-03-13
S105840,9.26,2.87,1.54,3.3,63.78,5.41,47.84,0,60.81,0.87,0.91,2024-02-28
S105841,8.29,8.01,1.11,5.7,44.63,5.99,76.36,4,58.97,3.97,2.52,2024-04-12
S105842,5.11,6.36,1.95,8.05,29.05,7.83,76.46,2,43.85,2.03,7.66,2024-08-04
S105843,4.24,2.98,0.23,2.96,23.33,4.94,56.37,1,59.99,1.82,11.64,2024-02-18
S105844,7.41,7.13,1.31,4.94,45.84,3.7,83.34,1,54.17,1.53,0.9,2024-02-08
S105845,7.2,6.86,0.45,7.82,57.1,7.33,55.74,3,48.55,1.78,1.15,2024-09-03
S105846,8.36,4.6,0.48,7.54,69.08,7.08,63.26,0,45.67,1.15,6.91,2024-05-04
S105847,4.72,7.49,0.16,5.8,61.3,5.41,72.22,2,44.62,3.39,3.06,2024-03-23
S105848,8.78,10.09,0.16,6.35,58.87,7.43,55.51,2,50.34,4.27,0.56,2024-03-14
S105849,6.67,4.67,1.97,3.05,67.54,7.08,58.7,3,52.33,0.91,6.08,2024-04-19
S105850,8.24,3.74,6.11,4.53,13.71,8.23,40.33,3,71.97,2.47,3.77,2024-04-16
S105851,6.79,4.91,0.53,10.0,49.7,8.43,68.12,2,40.23,1.19,7.4,2024-02-26
S105852,5.79,7.61,0.26,4.99,45.93,2.32,91.42,1,51.94,1.28,2.57,2024-03-03
S105853,5.25,10.47,3.35,4.94,47.53,3.92,55.68,2,50.65,7.2,2.02,2024-02-24
S105854,8.35,4.82,5.36,4.25,57.69,5.38,42.6,0,54.57,5.43,1.1,2024-03-24
S105855,3.0,4.32,1.28,7.99,95.75,3.95,41.63,4,21.61,0.7,0.6,2024-02-21
S105856,7.95,4.45,0.85,5.89,38.94,1.82,59.33,0,63.66,0.94,5.54,2024-01-03
S105857,7.38,4.97,1.24,5.43,27.03,6.67,83.12,3,67.45,1.26,0.07,2024-03-02
S105858,5.39,11.03,0.39,3.82,24.72,8.14,93.64,0,68.87,3.66,0.73,2024-03-27
S105859,7.5,8.75,0.62,5.35,46.19,4.55,77.74,2,58.71,5.07,0.69,2024-02-22
S105860,6.2,0.35,2.19,6.52,36.97,3.78,57.89,3,47.26,0.24,19.14,2024-04-18
S105861,4.52,6.505,0.08,3.62,65.82,6.89,87.41,1,45.32,1.71,0.79,2024-02-28
S105862,5.97,6.61,0.11,4.31,17.06,9.25,84.07,0,61.4,2.32,4.5,2024-03-12
S105863,7.22,4.42,0.54,6.81,57.51,4.68,49.47,1,43.21,1.06,3.66,2024-02-29
S105864,6.44,5.33,0.15,8.3,45.7,4.94,82.08,1,39.94,1.77,0.12,2024-02-14
S105865,5.27,5.36,2.49,2.85,58.68,4.9,64.81,5,45.4,16.31,4.74,2024-03-13
S105866,7.35,7.21,1.23,9.61,34.2,8.47,65.48,4,56.19,2.37,6.44,2024-02-27
S105867,7.43,10.33,0.79,8.34,47.97,6.09,28.53,2,45.73,3.05,0.29,2024-02-13
S105868,8.12,0.0,1.92,6.21,71.11,5.63,46.61,0,56.54,0.0,4.19,2024-08-02
S105869,6.68,7.15,0.65,4.97,27.42,5.21,70.2,0,67.76,2.55,0.09,2024-03-02
S105870,8.52,10.46,5.55,6.62,43.87,7.79,60.09,0,55.28,2.09,1.84,2024-04-17
S105871,5.33,7.38,6.77,1.63,66.44,5.62,52.17,0,54.1,1.79,3.63,2024-02-03
S105872,5.72,6.28,1.35,5.05,19.89,4.27,45.47,1,67.47,1.8,2.29,2024-04-21
S105873,4.29,7.92,1.32,4.56,50.33,4.83,31.15,0,46.77,2.68,0.44,2024-03-24
S105874,6.25,9.1,0.7,6.15,64.55,1.0,53.91,3,43.69,36.41,10.67,2024-04-27
S105875,6.42,9.11,2.5,8.99,31.46,4.49,60.62,2,51.04,5.16,1.82,2024-02-08
S105876,6.3,7.91,2.85,6.11,16.99,4.26,58.24,0,58.84,2.02,4.61,2024-04-16
S105877,4.49,3.13,0.5,3.77,44.85,1.57,73.36,2,54.21,1.33,0.28,2024-02-12
S105878,7.79,7.66,0.81,3.11,53.52,8.54,38.78,1,64.58,2.23,5.1,2024-04-06
S105879,3.88,9.01,2.68,1.0,66.86,5.97,74.0,4,59.62,7.77,12.56,2024-02-20
S105880,4.97,4.22,1.63,6.29,67.57,5.81,74.19,3,43.21,1.86,3.53,2024-04-18
S105881,3.0,0.91,4.83,3.16,42.55,2.61,24.38,3,48.24,2.32,4.78,2024-04-14
S105882,7.82,7.44,0.59,6.61,64.11,4.9,81.3,4,50.59,3.66,2.67,2024-04-09
S105883,7.46,9.25,0.61,6.52,27.21,6.67,45.2,1,63.1,2.5,3.71,2024-04-01
S105884,6.03,3.27,2.18,7.59,32.43,6.75,44.24,6,49.8,0.87,11.79,2024-02-21
S105885,6.78,8.63,0.25,9.86,27.05,3.73,78.26,2,51.93,3.74,2.1,2024-03-02
S105886,4.52,4.12,0.77,6.28,0.28,5.55,55.18,1,62.79,1.87,0.19,2024-04-14
S105887,4.74,5.97,0.62,5.63,62.19,5.9,57.62,1,45.55,2.12,6.93,2024-03-17
S105888,4.9,8.42,0.02,7.73,31.86,3.72,21.33,0,43.63,2.06,13.04,2024-02-11
S105889,6.76,3.42,2.11,8.04,66.73,4.62,40.09,1,41.06,1.19,0.11,2024-03-19
S105890,5.74,7.76,0.95,7.68,72.05,3.7,39.41,1,30.39,1.68,0.02,2024-03-21
S105891,6.55,5.12,1.66,6.45,65.52,10.0,34.16,2,42.26,1.26,3.0,2024-02-04
S105892,4.76,10.09,1.06,6.97,49.1,6.57,27.68,0,42.21,2.71,4.19,2024-03-17
S105893,4.35,5.41,1.74,4.2,51.2,3.94,83.78,3,42.88,1.97,0.32,2024-04-03
S105894,6.91,6.86,5.4,7.05,35.67,9.61,53.19,2,62.25,1.49,0.14,2024-02-15
S105895,6.72,7.37,0.3,6.09,72.14,7.79,78.18,2,47.31,1.74,14.28,2024-02-08
S105896,6.94,5.12,2.96,7.21,6.39,8.03,76.71,0,63.25,1.32,15.19,2024-04-24
S105897,5.39,6.24,0.02,2.97,44.38,5.63,44.0,0,56.1,7.57,0.88,2024-06-03
S105898,6.69,5.63,1.38,6.48,30.88,6.18,85.66,2,55.23,1.32,8.22,2024-02-21
S105899,4.05,9.43,2.78,5.32,49.26,5.98,59.46,1,53.22,2.01,9.01,2024-02-11
S105900,4.72,4.93,1.84,7.52,26.25,1.88,80.79,2,49.77,1.12,4.27,2024-03-15
S105901,6.77,5.35,2.46,7.41,22.31,8.31,65.12,2,65.15,1.12,0.25,2024-02-16
S105902,4.93,4.82,0.39,5.97,90.92,2.27,52.57,0,30.97,1.46,6.21,2024-03-12
S105903,4.54,5.66,3.22,4.84,33.44,4.4,48.63,1,58.91,22.63,0.92,2024-04-22
S105904,4.94,7.86,1.63,4.14,33.18,3.91,68.4,2,56.86,1.75,11.99,2024-03-13
S105905,8.7,6.505,0.43,6.53,48.04,5.31,65.91,1,55.55,2.17,12.29,2024-02-02
S105906,5.69,5.67,0.21,6.31,18.98,3.58,56.27,1,61.83,1.24,1.08,2024-04-01
S105907,6.75,5.01,0.37,5.64,33.93,5.56,44.13,2,59.78,1.94,0.83,2024-04-19
S105908,6.07,5.85,1.69,6.63,33.23,2.61,54.12,1,50.52,1.09,4.01,2024-03-31
S105909,9.83,8.36,0.87,8.24,85.1,3.24,85.11,4,33.65,2.62,1.76,2024-03-04
S105910,6.17,5.54,1.54,1.2,37.76,4.23,47.98,2,74.4,1.51,6.61,2024-02-20
S105911,7.85,9.05,1.02,7.66,49.53,3.07,80.43,1,52.92,2.11,0.6,2024-03-07
S105912,7.7,12.05,0.18,8.54,75.64,8.43,43.59,1,37.85,3.36,9.64,2024-02-26
S105913,6.96,6.25,0.16,3.99,55.17,8.42,68.81,1,57.33,1.71,13.89,2024-04-14
S105914,6.36,10.31,4.16,6.84,87.55,4.19,31.9,0,35.82,4.65,3.47,2024-04-25
S105915,4.15,2.91,1.07,5.33,19.11,2.77,65.56,2,53.72,0.94,1.42,2024-02-26
S105916,7.16,5.65,3.81,6.73,38.11,3.88,48.45,2,60.98,2.55,3.1,2024-04-07
S105917,9.51,8.33,1.68,4.98,31.37,7.5,69.29,2,73.41,2.24,2.33,2024-04-14
S105918,7.14,7.74,0.35,8.46,41.75,3.51,74.39,1,48.31,2.77,7.33,2024-03-26
S105919,9.31,4.4,1.58,5.36,26.06,6.84,62.83,1,70.73,1.13,0.53,2024-02-16
S105920,7.41,8.35,0.19,9.89,35.32,4.72,56.63,1,53.47,2.12,3.7,2024-03-19
S105921,7.7,13.22,0.49,2.75,91.29,8.44,64.67,3,43.95,9.67,0.15,2024-03-04
S105922,5.69,8.4,1.05,5.83,30.3,10.0,68.88,2,53.25,33.6,2.67,2024-03-09
S105923,6.19,3.78,2.72,4.12,25.04,4.97,76.71,3,69.51,0.89,0.03,2024-02-05
S105924,7.07,4.51,3.06,3.45,0.0,9.1,100.0,1,81.31,1.22,7.69,2024-02-08
S105925,8.01,4.74,0.16,6.73,69.75,5.98,94.44,0,45.68,0.97,0.88,2024-02-24
S105926,4.89,7.1,3.2,10.0,15.43,8.21,48.16,2,53.56,2.34,2.72,2024-02-02
S105927,4.31,10.66,0.58,6.35,70.08,3.57,60.85,2,37.34,2.86,3.79,2024-04-01
S105928,6.21,8.84,0.29,5.86,37.72,7.21,55.22,2,59.09,1.62,3.35,2024-04-28
S105929,6.21,11.83,0.41,6.64,18.22,3.19,90.98,1,58.09,47.32,3.92,2024-04-04
S105930,7.05,7.22,2.27,6.18,22.66,2.6,59.0,1,67.21,2.54,7.24,2024-02-25
S105931,8.84,7.84,0.27,6.66,62.45,7.5,43.06,3,54.59,1.64,4.03,2024-03-18
S105932,5.56,10.69,0.34,5.8,22.19,4.37,51.9,1,58.37,7.66,16.05,2024-03-12
S105933,9.08,6.81,2.94,7.6,42.87,7.9,57.33,1,64.75,2.62,1.35,2024-03-28
S105934,7.2,10.51,4.44,6.01,60.86,7.07,75.32,1,50.43,4.84,2.33,2024-03-27
S105935,6.41,9.81,0.44,5.87,56.69,5.03,52.91,3,49.7,3.8,3.27,2024-02-03
S105936,3.94,4.27,1.1,10.0,77.28,3.35,50.99,0,23.41,0.84,5.51,2024-04-14
S105937,8.53,5.84,0.7,5.14,73.19,5.85,62.33,0,44.95,15.36,2.57,2024-03-26
S105938,8.94,6.11,2.93,8.68,67.5,7.3,38.72,1,44.84,3.25,0.29,2024-04-23
S105939,7.07,5.83,0.17,5.6,27.84,7.89,44.89,1,64.5,2.85,1.34,2024-02-10
S105940,7.11,7.2,0.11,6.71,33.47,2.08,66.08,2,58.47,1.82,1.41,2024-03-03
S105941,5.76,6.505,0.7,6.64,51.91,5.46,94.52,4,46.53,1.16,0.33,2024-02-26
S105942,3.58,10.1,0.74,4.81,40.41,3.34,49.03,2,51.2,3.16,3.6,2024-04-10
S105943,5.21,8.23,1.68,7.63,54.55,5.39,58.58,2,43.0,8.88,0.17,2024-04-21
S105944,4.27,6.505,0.33,6.01,38.9,4.86,61.33,2,52.99,4.27,2.37,2024-04-06
S105945,4.37,8.75,2.69,6.36,63.81,5.31,40.58,1,45.61,8.31,0.95,2024-04-19
S105946,5.13,3.77,0.04,3.48,19.94,1.72,65.65,1,71.84,0.7,1.29,2024-09-02
S105947,5.51,8.73,0.42,10.0,36.59,5.54,58.39,1,44.96,13.16,2.63,2024-03-20
S105948,7.08,4.9,3.52,5.85,28.79,10.0,64.03,1,66.2,0.88,9.84,2024-04-29
S105949,8.23,11.1,1.1,4.22,35.0,2.95,56.96,3,66.97,5.53,2.0,2024-01-04
S105950,6.03,2.86,0.02,7.51,80.0,4.28,46.05,0,31.14,1.21,0.55,2024-02-25
S105951,7.48,9.54,0.62,6.02,0.0,5.4,52.02,2,71.09,6.94,1.41,2024-04-22
S105952,5.83,4.36,0.53,6.63,32.35,4.46,61.19,3,60.06,17.45,8.88,2024-03-25
S105953,5.88,6.63,0.28,6.24,41.93,4.03,64.04,0,57.02,1.69,2.68,2024-02-04
S105954,6.82,8.48,0.56,2.79,51.23,4.41,52.14,2,55.99,2.58,9.32,2024-04-21
S105955,5.42,3.82,3.63,6.78,41.49,2.25,68.19,2,44.61,3.53,0.12,2024-03-20
S105956,6.68,5.36,1.42,6.33,21.14,3.63,73.82,1,60.63,1.06,0.41,2024-02-18
S105957,5.62,8.15,0.03,3.62,63.04,3.75,65.12,2,54.59,2.89,0.7,2024-04-17
S105958,5.06,3.11,2.03,6.61,36.83,5.6,37.65,0,55.7,1.39,6.94,2024-02-01
S105959,5.35,1.43,0.24,5.85,42.6,6.37,73.83,3,53.74,0.41,0.46,2024-07-04
S105960,8.5,7.43,0.37,5.35,25.69,6.16,54.57,0,68.32,2.09,8.15,2024-02-20
S105961,6.66,8.8,1.85,4.45,40.79,5.35,65.95,2,59.2,1.65,4.07,2024-04-06
S105962,5.65,10.3,1.61,7.61,70.28,5.64,56.95,2,28.55,5.38,3.93,2024-03-03
S105963,6.56,7.7,0.4,4.29,46.86,5.74,72.32,1,57.11,2.1,0.04,2024-03-30
S105964,5.21,7.33,1.08,5.87,37.17,7.31,67.75,0,52.14,2.36,3.04,2024-03-12
S105965,5.62,9.28,1.45,5.7,31.03,7.99,78.87,2,69.41,3.3,0.06,2024-03-02
S105966,5.78,6.79,1.12,8.7,31.11,6.66,53.15,2,44.81,2.84,3.76,2024-03-29
