student_id,enrollment_date,family_income_lpa,cgpa,backlogs,failed_subjects,at_risk_flag,previous_cgpa,previous_semester_percentage,previous_subject_avg,weak_subject_count,subject_consistency,performance_band,previous_internal_marks,previous_assignment_score,previous_midterm_score,lowest_subject_score,assignment_completion_rate,practice_questions,next_semester_marks,attendance_percentage,study_hours_daily,self_learning_hours,study_hours_per_week,last_sync_time,sleep_hours,screen_time,gaming_hours,stress_level,burnout_score,motivation_level,adaptability_score,gym_frequency,wellness_score,screen_to_study_ratio,extracurricular_hours,survey_date,resume_score,communication_skills,aptitude_score,mock_interview_score,development_projects_count,ai_ml_projects,git_hub_repos,ai_tool_usage_frequency,prompt_engineering_skill,hackathons_participated,preferred_domain,career_goal,submitted_at
S106282,2022-01-12,14.1,6.47,0,1,1,8.2,81.26,77.52,3,89.99,Average,38.51,79.42,66.82,71.09,83.02,45,52.72,75.81,3.53,0.5,11.77,2024-03-17 00:00:00,4.03,11.35,1.96,6.28,49.64,5.88,58.29,4,40.52,3.22,1.79,2024-02-21,9.95,75.36,45.65,47.19,2,0,5,7.05,46.18,1,Product/Management,Startup/Entrepreneurship,2024-01-23 00:00:00
S106283,2022-05-31,5.7,7.39,0,2,1,8.32,81.49,60.09,3,49.57,At_Risk,40.1,76.96,89.06,29.29,68.29,51,46.31,60.89,3.82,4.77,11.88,2024-05-22 00:00:00,6.59,8.5,2.51,2.47,62.55,5.26,55.17,4,54.73,2.22,15.44,2024-03-12,39.72,72.93,59.51,77.36,3,1,1,6.71,26.82,1,Data Science,Job,2024-12-02 00:00:00
S106284,2021-09-12,1.0,7.12,0,0,0,6.23,59.0,73.95,0,72.54,At_Risk,36.44,71.05,55.52,56.23,84.2,68,46.48,69.83,4.06,2.52,0.0,2024-07-05 00:00:00,5.85,2.38,1.94,7.01,45.41,8.63,71.37,0,48.05,0.59,1.13,2024-02-06,69.7,83.71,43.15,71.1,2,0,4,7.12,52.37,1,Core Engineering,Higher Studies,2024-01-11 00:00:00
S106285,2021-07-28,4.0,6.49,0,0,1,6.2,54.34,79.65,1,45.28,Average,37.42,77.44,58.55,46.81,91.07,93,56.85,70.94,3.88,3.06,15.62,2024-01-27 00:00:00,6.37,8.58,0.92,4.69,55.79,4.1,76.82,5,57.75,2.21,1.27,2024-02-13,31.54,75.14,17.34,49.73,7,2,4,5.96,57.83,1,Core Engineering,Job,2023-12-27 00:00:00
S106286,2021-09-20,5.6,5.51,1,2,1,5.65,50.92,82.62,0,90.0,At_Risk,36.77,60.84,70.14,72.59,83.05,77,31.86,61.4,2.64,5.25,12.89,2024-05-21 14:05:39,3.0,7.68,1.77,5.12,36.29,6.18,56.8,0,49.42,2.91,4.97,2024-05-03,72.88,25.41,45.15,61.13,1,1,2,8.99,24.45,2,Web Development,Job,2024-09-01 00:00:00
S106287,2023-08-16,7.0,6.03,0,0,1,7.91,73.0,72.96,0,84.88,Good,35.0,98.99,75.51,65.5,91.18,8,74.3,62.61,5.0,0.35,9.97,2024-04-18 00:00:00,4.47,9.7,1.53,8.9,77.61,8.84,45.0,0,29.79,1.94,13.31,2024-04-24,20.08,55.73,80.66,35.38,1,2,2,0.83,39.93,0,Core Engineering,Higher Studies,2024-01-31 00:00:00
S106288,2022-08-26,10.4,7.45,1,0,0,8.88,85.5,45.59,1,90.14,Good,41.03,45.84,73.43,34.77,86.66,80,75.84,83.56,2.85,2.42,15.65,2024-01-16 00:00:00,4.1,9.65,0.47,4.91,10.77,6.24,21.41,0,65.55,3.38,4.02,2024-03-04,100.0,46.94,81.83,24.82,2,2,6,3.29,36.77,1,Product/Management,Job,2024-02-18 00:00:00
S106289,2022-05-08,3.2,7.9,1,0,1,6.59,69.42,64.16,0,90.84,Average,37.89,87.43,65.52,58.61,84.27,17,50.58,77.99,0.0,0.37,14.96,2024-03-04 00:00:00,6.19,6.54,2.44,4.83,50.95,6.47,73.46,0,46.53,26.17,4.06,2024-08-04,79.19,57.37,28.29,61.83,2,2,3,3.59,41.07,0,Core Engineering,Higher Studies,2023-12-11 00:00:00
S106290,2022-07-20,4.5,6.19,1,0,1,6.69,60.8,65.27,1,62.15,At_Risk,27.95,72.84,60.11,41.46,61.76,61,33.61,90.56,4.03,0.38,12.22,2024-01-14 00:00:00,6.17,4.97,0.57,5.06,53.22,1.0,53.33,1,52.59,1.23,17.56,2024-04-10,77.51,81.64,49.06,28.07,2,1,4,7.26,71.94,0,AI/ML,Job,2024-12-03 00:00:00
S106291,2021-01-09,2.9,6.82,1,0,1,8.91,81.0,69.14,3,95.55,Average,39.23,79.26,70.31,62.87,78.04,71,61.23,68.37,1.74,0.18,15.06,2024-04-28 00:00:00,6.77,5.51,2.28,8.48,50.15,10.0,43.83,1,49.21,3.16,0.48,2024-04-14,57.97,56.92,51.1,70.63,4,1,2,4.82,33.91,0,Core Engineering,Job,2024-10-04 00:00:00
S106292,2022-09-23,1.0,6.46,1,0,0,7.66,72.31,34.53,1,62.27,At_Risk,36.98,81.92,13.79,3.46,100.0,46,28.31,66.71,2.12,0.71,10.93,2024-02-29 00:00:00,7.92,5.75,4.22,6.05,35.36,6.18,57.13,0,59.81,2.71,0.36,2024-03-11,45.59,59.8,77.99,45.96,3,0,4,5.37,42.03,2,Web Development,Job,2024-03-15 07:04:43
S106293,2021-12-17,2.4,6.88,2,1,0,7.57,76.01,57.62,0,66.21,At_Risk,39.89,78.33,94.91,33.78,87.35,43,43.77,73.66,9.54,1.54,6.82,2024-01-29 00:00:00,10.0,3.48,1.28,5.29,49.41,5.59,79.84,1,61.64,0.36,4.28,2024-03-23,37.86,58.94,44.24,52.84,2,1,3,5.86,75.79,0,Data Science,Higher Studies,2024-02-24 16:08:18
S106294,2023-05-06,2.9,7.66,1,0,0,5.45,46.0,65.63,0,90.16,At_Risk,34.17,57.83,62.03,57.32,97.53,44,45.76,55.44,4.44,4.21,28.73,2024-05-28 00:00:00,5.49,6.7,0.42,8.13,50.03,7.48,33.61,1,43.18,1.51,0.52,2024-04-27,57.99,77.09,62.84,31.37,2,1,6,6.3,79.26,0,Product/Management,Job,2024-02-08 00:00:00
S106295,2021-10-19,3.2,6.91,0,0,0,7.88,80.7,73.74,3,90.47,Average,41.49,65.71,67.92,66.32,100.0,21,59.66,83.92,0.59,3.35,11.53,2024-02-04 00:00:00,7.19,6.16,0.11,7.0,34.79,2.99,54.73,2,54.14,10.42,0.42,2024-03-29,79.22,58.68,53.75,56.11,5,0,6,2.99,63.43,1,Product/Management,Job,2024-01-18 00:00:00
S106296,2022-08-24,1.0,6.53,3,0,0,5.79,54.34,97.36,1,77.36,At_Risk,34.51,48.23,98.59,83.52,62.31,130,44.33,91.0,3.31,1.38,16.86,2024-04-26 00:00:00,7.48,4.77,1.63,6.52,44.25,5.89,84.24,0,53.21,1.44,2.58,2024-04-25,39.28,48.72,55.95,50.74,2,1,4,5.66,79.45,0,Cybersecurity,Startup/Entrepreneurship,2024-08-04 00:00:00
S106297,2023-07-11,6.9,8.37,1,0,0,5.53,49.56,76.57,1,80.94,Average,40.79,65.52,53.14,61.86,100.0,53,67.32,69.15,3.42,3.02,33.18,2024-04-13 00:00:00,6.08,0.0,0.07,6.79,29.25,6.25,74.62,3,56.33,0.0,12.99,2024-03-13,65.43,62.33,38.85,61.21,1,0,6,1.65,53.07,0,AI/ML,Startup/Entrepreneurship,2024-02-27 00:00:00
S106298,2021-11-09,6.9,4.58,0,0,1,6.55,55.82,55.04,2,84.39,At_Risk,31.35,74.84,100.0,45.92,94.6,56,43.4,76.25,2.27,4.88,12.1,2024-03-23 00:00:00,4.85,7.71,1.75,3.73,51.11,5.81,71.18,3,52.68,3.39,4.26,2024-03-20,44.54,85.56,47.11,71.85,3,3,1,8.33,48.15,0,Data Science,Job,2023-11-21 00:00:00
S106299,2022-03-06,3.8,6.88,1,0,0,6.24,62.1,57.2,3,86.85,At_Risk,31.9,79.11,76.83,47.08,97.43,16,43.69,65.87,4.63,1.12,18.22,2024-03-20 00:00:00,7.43,4.23,0.19,9.77,63.28,7.37,62.03,1,42.52,0.91,0.68,2024-02-03,60.25,67.53,57.74,56.97,0,0,1,2.31,81.96,0,AI/ML,Higher Studies,2024-01-22 00:00:00
S106300,2023-07-19,1.0,6.97,0,1,0,6.71,63.08,59.15,0,55.06,Average,39.82,75.87,72.14,33.98,69.95,52,60.62,61.0,2.49,3.7,31.29,2024-02-19 00:00:00,7.47,4.53,1.33,9.61,51.38,3.7,64.53,4,38.11,1.82,2.4,2024-04-02,51.6,57.27,37.21,20.51,5,0,4,1.54,31.65,1,Product/Management,Higher Studies,2023-11-12 00:00:00
S106301,2022-11-04,25.1,9.43,1,2,1,5.13,49.39,62.91,1,76.47,At_Risk,32.35,43.67,75.3,43.39,90.86,46,19.41,89.98,1.96,0.07,3.45,2024-03-10 00:00:00,7.0,8.9,0.41,4.73,55.34,3.61,39.5,0,58.96,4.55,3.86,2024-03-06,42.48,58.82,51.86,30.51,4,0,2,6.2,42.73,0,AI/ML,Job,2023-11-30 00:00:00
S106302,2023-08-25,30.1,8.69,0,0,0,8.25,74.74,70.94,1,62.85,Average,50.0,61.57,51.54,48.33,67.98,43,66.23,85.19,4.0,8.0,24.34,2024-01-16 00:00:00,5.23,4.21,2.28,7.26,21.65,5.41,40.69,0,58.76,1.05,5.97,2024-02-27,54.94,48.62,74.76,59.05,5,3,3,4.4,32.61,3,Product/Management,Job,2024-03-29 00:00:00
S106303,2023-06-25,3.5,7.44,1,1,1,8.47,79.15,55.73,1,55.22,At_Risk,39.53,60.07,38.62,29.14,82.24,47,39.51,92.5,7.84,0.91,16.55,2024-02-27 00:00:00,3.14,8.98,4.68,7.67,33.72,10.0,43.78,1,48.13,1.15,6.5,2024-02-27,93.36,46.37,65.24,75.62,1,1,5,3.83,22.11,3,Product/Management,Job,2024-02-05 00:00:00
S106304,2022-11-01,3.0,6.18,1,1,0,4.47,40.5,65.16,1,57.91,At_Risk,35.2,50.35,46.11,35.92,85.05,23,14.96,61.0,5.06,2.22,11.46,2024-04-22 00:00:00,4.79,6.08,0.38,2.42,45.68,3.02,74.51,1,49.93,1.2,2.11,2024-11-03,40.6,37.78,84.42,64.29,3,0,3,3.1,89.33,1,Product/Management,Job,2024-04-01 00:00:00
S106305,2022-08-21,4.4,8.0,1,1,0,8.27,78.18,65.41,2,82.46,Good,41.56,57.46,82.4,53.41,76.42,127,73.6,65.71,4.13,3.55,15.34,2024-03-15 00:00:00,7.91,1.71,2.49,3.61,22.81,7.95,67.2,6,73.0,0.41,3.62,2024-03-19,51.96,54.88,59.69,35.23,3,1,5,8.97,85.88,0,Data Science,Higher Studies,2024-04-01 00:00:00
S106306,2022-03-30,35.6,7.45,0,0,1,5.95,53.81,72.4,2,56.34,At_Risk,31.15,70.02,50.03,44.57,97.26,17,28.79,67.54,2.98,0.18,12.47,2024-01-13 00:00:00,7.89,5.85,1.64,10.0,66.04,4.55,53.16,2,35.71,1.97,2.2,2024-04-17,50.12,49.45,63.47,49.57,0,1,4,4.35,45.92,0,Cybersecurity,Job,2024-04-06 00:00:00
S106307,2022-09-26,4.1,4.2,1,0,0,8.11,71.0,62.7,1,85.14,Good,42.38,91.21,38.53,54.72,72.2,62,78.33,72.28,6.11,0.37,26.03,2024-03-22 00:00:00,4.83,4.79,0.5,5.95,39.77,7.9,50.2,3,49.13,0.79,0.38,2024-02-17,68.72,33.78,68.44,84.44,2,0,4,9.18,36.97,0,AI/ML,Job,2024-01-21 00:00:00
S106308,2022-10-27,4.9,8.21,0,0,0,6.91,76.57,58.04,2,85.3,Average,42.16,55.7,63.73,51.42,49.82,31,64.06,81.07,1.02,2.35,14.89,2024-02-02 00:00:00,6.59,6.77,0.95,5.32,56.94,4.73,73.92,1,42.94,6.63,1.68,2024-02-05,60.54,68.53,49.99,55.32,2,1,7,9.58,55.09,1,Core Engineering,Startup/Entrepreneurship,2024-02-10 00:00:00
S106309,2022-09-10,1.4,6.5,1,0,0,7.04,61.0,58.85,2,72.64,Average,45.03,53.07,74.2,38.59,76.34,102,52.49,42.89,2.75,0.98,19.88,2024-03-04 00:00:00,8.04,5.73,0.51,2.46,14.83,5.75,60.19,2,80.23,2.09,5.09,2024-02-22,63.51,51.25,46.01,52.24,6,0,1,2.5,46.46,1,AI/ML,Job,2023-12-16 00:00:00
S106310,2021-12-18,11.2,8.12,2,2,0,6.76,64.94,73.1,1,60.6,At_Risk,31.47,61.01,65.62,46.36,98.8,94,32.08,89.34,5.46,2.59,11.3,2024-04-25 00:00:00,8.08,7.25,6.28,5.23,3.26,4.53,78.44,0,78.66,1.33,1.18,2024-04-07,91.82,48.67,63.05,76.28,1,1,7,6.03,41.93,2,AI/ML,Higher Studies,2023-11-30 00:00:00
S106311,2022-12-15,1.8,6.07,1,2,1,8.58,74.38,58.57,3,53.24,Average,25.22,75.06,74.7,24.6,100.0,96,53.97,76.88,4.12,2.48,17.05,2024-05-13 00:00:00,4.95,8.23,1.63,5.44,32.28,4.49,63.83,0,51.78,2.0,16.42,2024-04-05,36.02,62.93,53.5,100.0,4,0,2,4.78,58.17,0,Product/Management,Higher Studies,2024-04-06 00:00:00
S106312,2021-08-18,5.9,4.21,0,0,0,5.39,43.2,77.09,1,76.02,Average,30.12,88.36,83.48,59.31,99.74,173,50.75,80.8,4.52,3.79,12.32,2024-03-17 00:00:00,5.99,6.8,1.85,6.78,30.58,5.85,55.48,3,54.55,1.51,2.08,2024-03-12,69.5,52.55,67.42,49.14,0,2,2,4.68,52.43,1,Product/Management,Job,2024-01-05 00:00:00
S106313,2023-04-18,4.2,4.35,2,1,1,7.79,74.4,72.76,0,74.33,At_Risk,32.75,68.7,74.14,55.27,96.0,121,49.86,73.37,0.0,0.54,5.06,2024-03-17 00:00:00,6.15,9.37,0.93,8.13,72.42,3.67,51.41,0,35.07,37.49,0.3,2024-11-02,51.38,43.65,64.8,22.21,1,2,3,3.47,62.58,0,AI/ML,Higher Studies,2024-03-13 00:00:00
S106314,2022-10-05,2.3,7.8,0,0,0,8.43,80.8,53.84,2,62.29,Average,48.34,48.31,62.54,30.86,74.32,56,67.39,66.59,4.25,1.19,24.16,2024-02-23 00:00:00,4.71,3.93,0.42,5.57,57.58,6.37,47.38,2,45.33,0.92,2.21,2024-04-01,21.62,39.61,38.91,85.53,1,0,5,6.82,62.02,3,Cybersecurity,Job,2024-03-26 00:00:00
S106315,2022-03-14,10.6,6.22,1,0,0,7.93,80.39,84.1,0,58.5,Average,50.0,51.5,56.29,51.04,100.0,40,62.65,83.27,3.88,3.81,17.44,2024-05-04 00:00:00,8.66,6.34,0.17,4.56,87.95,6.31,54.86,0,49.84,1.64,0.58,2024-04-27,88.05,51.82,69.21,62.34,2,0,3,6.17,64.65,0,AI/ML,Job,2023-11-16 21:29:34
S106316,2022-08-23,2.6,6.2,0,0,0,10.0,96.6,69.04,1,57.87,Excellent,37.76,72.82,77.33,43.45,90.26,162,94.81,100.0,3.95,0.15,20.4,2024-02-18 00:00:00,3.79,7.28,0.53,4.36,52.24,7.5,73.17,3,50.06,1.84,15.1,2024-04-20,60.83,56.2,57.23,55.03,3,0,6,4.86,42.45,1,AI/ML,Higher Studies,2023-06-12 00:00:00
S106317,2022-07-08,6.4,7.01,0,0,1,6.31,59.4,59.34,2,57.78,At_Risk,35.08,84.93,69.41,30.17,90.85,139,46.34,76.43,3.61,2.03,9.9,2024-04-11 00:00:00,6.82,7.27,0.71,6.92,92.71,3.31,52.82,1,36.12,2.01,6.3,2024-02-18,57.3,44.84,56.53,69.68,4,1,4,2.14,53.75,3,Product/Management,Higher Studies,2024-03-22 00:00:00
S106318,2023-07-15,1.5,7.46,2,0,1,8.24,74.52,91.79,2,75.77,Good,32.2,97.24,51.23,71.23,89.42,203,72.7,74.26,1.29,1.0,23.29,2024-04-16 00:00:00,7.68,10.72,0.0,3.62,60.5,3.34,41.28,0,58.58,8.3,6.91,2024-03-23,58.34,51.62,43.23,49.87,0,0,5,7.78,22.07,0,Data Science,Higher Studies,2024-02-25 00:00:00
S106319,2021-08-18,8.7,5.75,2,0,0,6.86,71.2,67.84,0,66.55,Good,41.6,52.26,85.83,42.37,62.63,146,75.03,85.6,4.17,2.15,18.27,2024-03-11 00:00:00,6.88,5.76,0.2,6.38,76.55,5.38,63.82,2,40.71,1.38,0.15,2024-02-08,60.72,73.32,44.41,66.55,3,2,3,5.6,44.56,0,Data Science,Higher Studies,2024-01-19 00:00:00
S106320,2022-08-31,5.4,8.51,0,0,1,8.6,85.45,72.66,1,89.83,Excellent,50.0,72.1,69.19,64.08,85.76,11,93.54,87.5,4.06,3.19,16.05,2024-02-11 00:00:00,7.29,8.33,1.11,9.24,39.66,8.1,93.89,2,50.37,2.05,0.83,2024-02-04,81.06,63.07,98.61,56.92,1,1,4,2.33,46.49,1,Data Science,Startup/Entrepreneurship,2024-03-13 00:00:00
S106321,2023-04-25,1.0,3.53,0,1,1,6.99,61.42,68.2,1,68.09,At_Risk,49.29,54.55,75.45,49.45,58.18,32,47.48,93.21,0.0,5.85,22.2,2024-04-23 00:00:00,3.13,6.19,0.03,4.5,33.5,3.33,65.21,1,51.07,24.76,1.87,2024-04-11,34.87,73.48,68.46,76.86,3,2,10,9.3,72.6,1,Data Science,Startup/Entrepreneurship,2024-04-01 00:00:00
S106322,2022-01-28,4.2,6.74,0,0,0,6.5,61.86,86.74,0,62.36,Average,44.1,56.52,58.73,55.54,92.4,28,60.15,70.89,3.59,0.78,12.7,2024-02-13 00:00:00,6.33,6.62,0.12,3.48,68.39,9.04,68.16,0,47.16,1.84,6.46,2024-03-18,72.53,95.91,26.05,42.56,2,1,3,5.57,29.07,1,Cybersecurity,Job,2024-01-31 00:00:00
S106323,2023-11-02,3.7,6.18,1,0,0,8.7,83.21,91.15,1,83.89,Excellent,43.99,55.25,83.09,81.26,85.04,38,88.48,88.32,2.62,0.34,24.06,2024-02-25 00:00:00,6.68,3.3,3.38,5.68,38.82,8.1,63.0,4,55.55,1.26,4.03,2024-04-18,52.34,66.47,59.5,33.53,2,2,2,9.27,36.29,1,Core Engineering,Job,2024-03-18 00:00:00
S106324,2023-03-09,6.1,7.51,0,0,0,6.36,59.05,71.36,1,51.02,At_Risk,41.66,64.99,39.63,42.64,70.52,28,44.14,68.4,2.28,2.35,10.36,2024-02-04 00:00:00,6.66,6.52,5.75,3.06,22.83,9.12,39.58,1,69.63,2.86,1.73,2024-03-29,74.91,63.38,38.12,26.78,4,1,4,1.05,44.99,1,Data Science,Job,2024-01-01 00:00:00
S106325,2022-04-11,1.4,6.97,0,0,0,5.16,52.1,68.93,1,53.03,At_Risk,34.62,56.77,91.81,36.26,96.89,123,44.27,75.89,2.32,2.4,15.23,2024-03-31 00:00:00,4.43,4.99,1.16,6.33,28.32,3.86,58.59,0,50.17,2.15,2.78,2024-04-29,54.95,73.36,73.56,35.04,3,2,5,3.0,42.51,1,Core Engineering,Job,2023-12-12 00:00:00
S106326,2021-09-18,9.5,6.63,0,0,0,6.33,63.44,80.15,0,50.71,At_Risk,29.11,100.0,33.98,47.61,74.62,97,48.86,94.91,4.26,3.53,8.44,2024-02-03 00:00:00,5.93,12.18,1.31,4.49,40.12,3.52,86.66,2,56.4,2.86,7.74,2024-04-29,53.82,35.89,73.6,80.06,2,0,4,7.68,35.0,0,Data Science,Higher Studies,2023-12-07 12:10:40
S106327,2021-11-05,1.3,7.43,1,0,0,7.8,73.38,61.72,0,46.24,At_Risk,34.83,63.1,42.97,27.7,74.99,18,48.09,67.87,2.19,0.61,6.96,2024-01-13 00:00:00,5.12,5.01,0.42,8.5,1.75,5.48,55.1,1,61.8,2.29,8.47,2024-04-28,42.18,46.3,60.74,52.37,1,0,3,3.24,55.04,1,Core Engineering,Higher Studies,2024-03-19 00:00:00
S106328,2023-06-03,2.0,6.85,0,0,1,8.81,82.57,71.21,2,78.4,Average,38.38,84.82,69.03,60.91,88.01,16,62.57,78.39,3.21,0.23,11.74,2024-02-21 00:00:00,8.21,8.1,0.6,7.49,44.74,6.75,54.49,1,56.18,2.52,0.73,2024-03-19,47.6,86.2,69.18,33.67,6,1,3,6.6,68.04,1,Core Engineering,Job,2023-12-30 00:00:00
S106329,2023-06-29,9.0,9.13,0,0,1,7.14,73.87,59.53,1,57.09,Average,23.37,60.11,56.51,26.62,79.76,20,58.15,81.73,3.54,0.71,13.87,2024-03-14 00:00:00,5.35,10.27,2.02,2.97,31.26,7.26,57.42,1,68.97,2.9,3.76,2024-03-14,20.72,89.31,77.79,65.53,3,0,4,2.46,69.32,1,AI/ML,Higher Studies,2023-06-12 00:00:00
S106330,2021-08-16,6.9,6.24,1,0,0,8.71,86.51,92.6,2,66.17,Good,33.78,100.0,59.75,66.44,83.5,30,80.58,71.4,4.22,0.52,18.86,2024-02-18 00:00:00,6.08,8.66,1.88,5.96,32.53,7.14,61.01,3,62.26,2.05,4.24,2024-03-24,72.73,78.09,67.26,88.39,5,0,7,5.54,52.9,1,Web Development,Job,2023-11-22 00:00:00
S106331,2021-03-10,1.0,6.19,1,0,1,5.23,50.02,82.12,0,39.44,At_Risk,28.39,75.09,56.5,47.14,95.49,92,28.69,90.76,3.37,0.62,10.5,2024-03-06 00:00:00,6.02,4.57,0.68,6.49,44.42,4.18,59.83,0,47.77,1.35,0.38,2024-02-20,32.77,59.44,74.33,49.26,3,2,3,5.73,41.04,2,Cybersecurity,Higher Studies,2024-05-02 00:00:00
S106332,2022-05-22,2.1,10.0,0,0,0,6.42,54.51,91.18,0,55.26,Average,43.11,82.55,52.47,58.11,68.92,37,66.85,66.99,1.13,0.07,19.11,2024-05-22 00:00:00,5.98,5.12,3.76,5.38,26.99,9.75,60.12,0,66.46,4.54,0.37,2024-04-22,53.36,62.61,75.15,62.64,1,0,3,9.8,52.96,1,AI/ML,Startup/Entrepreneurship,2023-12-30 00:00:00
S106333,2023-02-10,1.0,5.69,0,1,0,6.62,64.31,61.62,1,62.07,At_Risk,30.6,61.13,70.07,36.36,67.65,44,40.6,78.68,0.82,1.33,12.76,2024-04-23 00:00:00,8.64,6.505,1.02,4.76,49.82,8.59,58.88,3,58.61,12.37,5.53,2024-04-28,66.62,48.44,49.47,67.59,2,1,5,2.83,62.26,0,Web Development,Higher Studies,2024-01-18 00:00:00
S106334,2021-09-13,6.4,6.73,0,0,1,6.85,67.88,79.81,0,45.4,Average,37.63,84.65,64.22,47.47,76.51,3,51.93,62.8,1.65,0.34,11.54,2024-03-09 00:00:00,8.3,3.44,2.01,4.01,48.05,5.36,77.24,2,61.81,2.08,1.99,2024-04-16,76.98,97.76,89.13,39.65,3,1,1,2.71,46.3,2,Cybersecurity,Higher Studies,2023-12-04 00:00:00
S106335,2023-03-02,5.6,5.46,0,0,1,7.11,56.52,73.5,0,78.96,Average,29.4,75.02,79.16,60.51,79.06,52,62.64,80.65,0.48,0.17,19.41,2024-01-18 00:00:00,6.8,6.63,2.88,7.31,54.42,7.54,79.29,2,44.69,13.71,2.22,2024-03-22,79.38,69.91,54.5,82.44,3,0,1,1.79,48.95,2,Web Development,Job,2024-08-01 00:00:00
S106336,2021-05-07,6.1,5.78,0,0,0,7.9,76.04,71.97,4,59.71,Average,47.78,64.32,66.28,43.07,89.63,47,64.75,63.82,3.66,1.04,11.19,2024-04-18 00:00:00,5.81,9.56,2.2,4.73,38.59,7.82,21.03,4,61.99,2.61,4.93,2024-03-06,65.55,75.85,54.24,52.89,1,0,6,10.0,76.03,0,Data Science,Job,2024-01-10 00:00:00
S106337,2022-05-09,1.0,8.3,0,0,0,6.42,59.34,89.52,0,62.29,Average,21.39,53.8,58.33,68.76,100.0,92,64.38,69.13,6.52,0.09,27.78,2024-03-04 00:00:00,5.66,2.28,1.29,2.95,71.72,5.48,36.96,1,43.87,0.35,9.94,2024-03-26,45.12,61.43,75.08,55.86,1,0,3,10.0,74.95,4,AI/ML,Startup/Entrepreneurship,2023-12-10 00:00:00
S106338,2022-09-19,1.0,7.04,1,0,0,7.18,67.33,56.14,2,55.32,Average,38.81,66.44,77.39,27.12,79.36,56,65.24,77.01,2.99,0.32,18.03,2024-09-05 00:00:00,3.69,4.44,2.26,4.33,22.66,6.7,63.3,3,59.79,1.49,1.9,2024-02-18,55.64,51.85,62.07,39.24,2,1,4,4.68,43.09,2,Cybersecurity,Job,2023-11-18 00:00:00
S106339,2022-04-27,6.9,8.01,0,1,0,6.94,62.31,60.13,1,44.32,At_Risk,24.78,65.15,35.68,28.15,80.54,103,33.96,59.15,5.27,3.07,5.43,2024-05-21 00:00:00,6.38,4.04,0.26,3.44,47.55,4.92,43.82,4,58.3,0.77,5.92,2024-03-21,40.32,27.76,49.28,33.23,0,0,6,7.68,47.87,1,Cybersecurity,Startup/Entrepreneurship,2024-02-10 00:00:00
S106340,2021-07-21,4.1,5.34,1,0,1,5.8,54.47,61.06,0,59.78,At_Risk,30.93,83.04,23.69,34.68,70.23,101,33.76,60.14,0.06,0.83,14.17,2024-04-18 00:00:00,6.72,5.06,0.85,1.92,61.83,2.41,34.02,3,55.87,20.25,1.06,2024-03-09,77.55,59.06,60.93,65.62,1,0,5,2.45,67.21,3,Product/Management,Higher Studies,2024-02-26 00:00:00
S106341,2022-03-24,6.9,8.74,0,0,0,6.85,70.66,49.23,1,65.66,At_Risk,36.65,66.52,39.59,27.63,68.41,78,43.02,61.52,3.24,1.04,10.47,2024-01-05 00:00:00,6.04,7.94,1.59,7.45,51.1,3.73,62.76,0,46.79,2.45,2.13,2024-03-21,51.59,92.59,60.91,61.43,2,2,4,8.17,29.27,4,AI/ML,Higher Studies,2024-01-27 00:00:00
S106342,2021-08-30,9.1,4.52,1,0,0,6.81,62.94,42.1,3,96.13,At_Risk,37.04,41.18,59.5,36.1,90.16,35,22.16,74.07,5.26,2.3,3.51,2024-02-13 00:00:00,4.99,3.92,0.56,5.03,53.04,3.76,41.53,2,49.14,0.75,0.2,2024-03-22,40.7,65.64,75.5,55.11,3,0,4,7.33,20.4,1,Product/Management,Job,2023-11-03 00:00:00
S106343,2023-08-04,1.0,6.37,0,0,0,6.79,68.32,65.79,1,70.4,Average,36.83,79.69,71.26,44.85,80.59,5,55.03,61.87,5.21,0.45,22.41,2024-04-29 00:00:00,7.94,4.8,0.37,3.2,44.42,4.93,39.46,2,72.14,0.92,9.46,2024-06-03,100.0,60.77,64.71,63.17,3,1,3,4.26,49.65,2,Web Development,Job,2023-12-04 00:00:00
S106344,2022-02-13,1.5,6.37,1,0,0,7.04,63.67,77.68,2,81.51,At_Risk,36.21,89.4,22.26,67.04,98.71,22,48.68,73.7,5.0,6.07,22.57,2024-04-10 00:00:00,7.36,9.19,0.6,3.76,34.82,6.57,52.06,2,59.21,1.84,20.0,2024-04-01,66.78,52.97,62.67,45.8,5,1,2,4.93,65.04,1,Data Science,Higher Studies,2023-11-10 00:00:00
S106345,2023-01-01,1.0,7.81,0,0,0,7.1,70.47,65.1,5,50.86,At_Risk,29.87,45.01,64.81,34.05,97.07,213,28.32,68.0,6.35,3.35,9.93,2024-04-12 00:00:00,6.51,8.96,0.06,3.36,59.93,4.16,100.0,1,57.3,1.41,5.08,2024-03-16,37.98,68.57,26.7,65.59,0,0,1,2.66,35.27,1,Web Development,Job,2024-02-26 00:00:00
S106346,2022-11-10,9.0,8.69,0,0,0,6.44,61.0,57.37,4,71.57,At_Risk,33.69,97.07,59.33,32.96,93.04,169,39.6,80.1,1.99,3.79,19.97,2024-05-27 00:00:00,8.49,5.48,1.6,3.22,16.08,5.3,46.35,3,73.99,2.75,11.17,2024-06-04,27.57,100.0,49.89,68.01,1,0,5,7.86,65.25,0,AI/ML,Higher Studies,2024-01-01 00:00:00
