student_id,sleep_hours,screen_time_hours,gaming_hours,study_hours_daily,stress_level,burnout_score,gym_frequency_per_week,motivation_level,physical_activity_hours_sehaj,stress_level_sehaj,lifestyle_risk_flag
STU11990,6.1,8.5,0.0,11.0,80,65,5,78,,,High Risk
STU11991,6.6,5.9,6.8,8.7,61,36,0,66,,,Normal
STU11992,3.5,11.0,0.8,3.3,15,74,2,75,,,High Risk
STU11993,4.7,9.0,5.1,7.3,36,70,6,73,,,High Risk
STU11994,6.3,2.9,5.7,6.0,77,33,2,56,,,High Risk
STU11995,6.1,9.1,2.3,5.1,75,54,3,67,,,Normal
STU11996,5.1,7.6,1.0,10.8,67,51,1,71,,,Normal
STU11997,6.8,3.4,6.2,7.9,72,56,6,88,,,Normal
STU11998,6.7,7.5,6.5,9.2,67,66,0,60,,,Normal
STU11999,8.7,3.8,3.6,8.8,54,25,3,52,,,Normal
STU12000,7.5,6.5,2.5,7.8,48,19,6,79,,,Normal
STU12001,5.3,7.1,0.0,10.5,26,52,0,82,,,Normal
STU12002,6.4,5.7,1.4,7.1,22,30,5,41,,,Normal
STU12003,6.6,8.6,4.0,6.1,45,50,1,100,,,Normal
STU12004,4.8,8.0,2.9,8.3,42,64,6,82,3.8,Low,High Risk
STU12005,6.0,9.0,2.9,7.8,41,44,3,57,,,Normal
STU12006,7.4,8.0,1.8,8.0,67,14,1,100,,,Normal
STU12007,5.9,8.2,0.7,6.3,59,47,3,97,,,Normal
STU12008,6.7,8.0,0.0,7.6,70,45,5,77,,,Normal
STU12009,6.3,9.2,4.8,9.3,63,47,3,47,,,Normal
STU12010,5.5,4.4,3.8,8.0,49,72,1,77,,,Normal
STU12011,7.6,7.6,1.6,10.3,47,43,5,88,,,Normal
STU12012,7.3,4.7,0.6,8.7,53,54,0,41,,,Normal
STU12013,6.1,5.7,1.7,9.7,66,36,5,70,,,Normal
STU12014,5.3,4.6,4.9,11.1,11,67,6,81,,,Normal
STU12015,8.2,6.1,4.4,8.0,61,36,6,35,,,Normal
STU12016,6.1,7.7,3.1,8.4,54,68,3,59,,,Normal
STU12017,6.4,7.7,0.6,7.1,46,31,2,65,,,Normal
STU12018,7.6,3.4,3.6,6.9,75,26,0,75,,,Normal
STU12019,6.5,2.2,1.3,8.5,62,53,4,62,,,Normal
STU12020,7.7,6.6,2.2,5.4,61,26,5,94,1.8,High,Normal
STU12021,4.9,10.2,2.5,6.1,35,64,4,72,,,High Risk
STU12022,7.7,6.5,2.4,8.7,98,46,4,70,6.3,High,High Risk
STU12023,5.7,8.2,5.6,10.1,80,45,4,100,,,High Risk
STU12024,5.9,6.2,4.3,6.2,38,28,2,84,,,Normal
STU12025,6.6,4.5,3.1,11.7,92,44,1,84,,,High Risk
STU12026,7.9,7.0,5.7,8.0,34,26,4,59,,,Normal
STU12027,4.3,8.6,3.2,6.6,53,26,3,87,,,High Risk
STU12028,6.1,4.4,3.3,5.8,69,30,3,100,,,Normal
STU12029,7.8,7.3,1.7,6.4,100,73,0,75,,,High Risk
STU12030,6.3,4.9,2.4,7.8,27,20,6,49,,,Normal
STU12031,5.2,6.3,0.0,4.6,13,26,6,63,,,Normal
STU12032,6.6,6.7,1.3,4.6,70,20,3,62,,,Normal
STU12033,4.9,7.1,2.8,6.7,30,29,2,70,,,High Risk
STU12034,6.1,4.2,1.9,9.3,49,37,1,62,,,Normal
STU12035,3.5,5.7,1.9,7.4,53,33,5,55,,,High Risk
STU12036,4.2,3.1,4.9,8.2,47,47,0,74,5.7,Low,High Risk
STU12037,5.9,5.6,0.6,11.3,28,74,3,69,,,Normal
STU12038,6.1,8.8,4.7,5.4,7,31,0,83,,,Normal
STU12039,6.8,6.6,4.1,8.0,27,31,0,65,,,Normal
STU12040,7.3,12.4,1.6,6.4,64,56,3,70,,,Normal
STU12041,5.6,6.8,5.0,6.7,51,40,2,84,,,Normal
STU12042,7.3,8.2,0.9,11.2,80,19,0,59,,,High Risk
STU12043,3.9,7.9,2.6,7.8,37,68,6,60,,,High Risk
STU12044,6.4,6.7,5.9,7.7,54,70,4,43,,,Normal
STU12045,6.1,6.8,2.9,5.2,68,34,5,76,4.1,Low,Normal
STU12046,5.1,7.9,3.7,6.0,16,29,3,65,,,Normal
STU12047,6.5,6.3,0.3,10.2,41,29,2,80,,,Normal
STU12048,5.1,6.5,2.5,8.4,9,24,3,63,,,Normal
STU12049,6.2,8.4,4.8,7.7,64,23,6,59,4.3,High,Normal
STU12050,3.4,10.0,2.3,8.9,90,22,3,98,,,High Risk
STU12051,6.0,10.3,8.2,8.5,99,64,4,65,,,High Risk
STU12052,5.2,13.8,5.2,6.4,55,47,3,63,3.9,Moderate,Normal
STU12053,5.7,5.2,3.0,7.5,81,50,1,59,,,High Risk
STU12054,6.0,6.5,5.9,5.8,51,29,2,68,,,Normal
STU12055,4.8,8.4,3.0,6.8,22,81,4,35,,,High Risk
STU12056,5.5,9.3,0.5,5.9,41,29,4,68,,,Normal
STU12057,6.6,5.8,1.5,8.5,52,24,5,78,,,Normal
STU12058,6.5,6.9,0.9,10.9,62,30,3,91,,,Normal
STU12059,6.4,7.0,0.0,7.0,19,55,4,91,,,Normal
STU12060,8.0,5.6,2.2,9.6,69,39,1,47,,,Normal
STU12061,7.3,7.1,5.1,7.8,91,40,3,61,,,High Risk
STU12062,8.3,3.3,2.7,6.6,41,37,3,77,,,Normal
STU12063,6.8,6.3,1.8,9.1,39,47,6,71,,,Normal
STU12064,3.9,7.7,0.3,8.5,82,73,5,69,,,High Risk
STU12065,7.2,4.5,1.3,9.4,68,26,2,62,,,Normal
STU12066,6.9,7.6,0.0,8.5,71,49,3,52,5.2,Moderate,Normal
STU12067,6.9,6.2,1.5,8.4,58,49,3,60,,,Normal
STU12068,5.2,6.6,2.3,8.8,37,37,5,61,,,Normal
STU12069,5.5,8.7,3.8,8.6,0,72,1,48,,,Normal
STU12070,6.1,6.8,4.0,5.9,68,80,6,50,,,High Risk
STU12071,5.5,7.3,0.0,8.6,63,58,3,52,,,Normal
STU12072,6.3,6.1,2.9,4.3,62,9,0,62,,,Normal
STU12073,5.1,8.2,1.0,7.7,84,34,1,76,,,High Risk
STU12074,5.0,8.0,2.1,6.3,29,30,3,47,,,Normal
STU12075,6.3,8.9,0.0,4.7,63,54,1,75,,,Normal
STU12076,5.5,6.6,4.1,7.7,85,68,5,65,,,High Risk
STU12077,6.6,6.3,2.4,7.7,35,57,2,49,1.3,High,Normal
STU12078,6.0,2.4,3.4,7.8,50,55,6,91,,,Normal
STU12079,4.7,6.1,3.5,9.4,33,44,0,80,,,High Risk
STU12080,6.4,7.7,0.7,9.9,37,13,1,55,,,Normal
STU12081,7.0,9.7,4.9,9.3,71,22,5,62,,,Normal
STU12082,6.5,3.8,4.1,8.2,50,0,0,59,,,Normal
STU12083,5.6,9.6,0.0,8.6,53,48,6,66,,,Normal
STU12084,5.2,7.5,0.9,9.4,59,72,2,64,,,Normal
STU12085,6.4,9.4,0.4,8.6,61,57,3,100,,,Normal
STU12086,6.5,4.7,4.8,9.0,68,25,1,62,,,Normal
STU12087,5.7,5.1,2.0,8.8,56,38,3,53,,,Normal
STU12088,6.4,6.3,2.5,8.6,46,2,4,100,,,Normal
STU12089,5.3,7.7,1.3,10.2,82,35,5,51,,,High Risk
STU12090,6.0,9.3,1.3,9.0,55,43,3,67,,,Normal
STU12091,5.2,5.1,4.4,10.7,93,55,0,48,,,High Risk
STU12092,6.4,5.9,3.0,7.8,38,69,6,56,,,Normal
STU12093,6.1,6.1,1.0,7.4,83,45,4,75,,,High Risk
STU12094,5.3,7.7,3.4,6.2,95,2,6,59,,,High Risk
STU12095,5.8,7.9,6.3,5.8,27,27,5,78,,,Normal
STU12096,5.8,7.0,3.5,8.0,43,41,6,55,,,Normal
STU12097,5.6,4.3,3.6,6.2,58,59,3,86,,,Normal
STU12098,4.3,6.1,3.2,4.9,42,48,3,70,,,High Risk
STU12099,5.7,9.2,3.8,7.4,66,32,4,100,,,Normal
STU12100,5.8,5.1,1.3,8.1,42,49,1,78,,,Normal
STU12101,4.6,8.4,2.0,9.3,67,67,2,70,0.8,High,High Risk
STU12102,6.1,3.4,0.0,7.9,71,29,4,42,,,Normal
STU12103,5.7,7.2,0.0,8.0,55,36,0,66,,,Normal
STU12104,7.1,8.7,2.0,9.0,70,42,0,56,,,Normal
STU12105,6.4,9.0,1.7,7.6,38,59,3,76,,,Normal
STU12106,4.7,3.8,3.7,1.8,57,35,3,58,,,High Risk
STU12107,4.8,8.0,1.0,6.8,55,74,3,59,,,High Risk
STU12108,5.8,8.2,1.8,10.2,30,65,6,48,,,Normal
STU12109,5.9,7.1,2.4,9.0,58,29,2,78,,,Normal
STU12110,6.9,5.3,0.0,7.1,24,26,6,97,0.6,High,Normal
STU12111,4.2,6.8,0.0,10.9,44,50,3,75,,,High Risk
STU12112,5.6,4.7,3.5,6.6,73,47,1,55,4.1,High,Normal
STU12113,6.3,10.0,1.5,6.9,71,19,3,85,,,Normal
STU12114,7.0,6.1,5.6,8.5,86,34,4,77,,,High Risk
STU12115,4.1,10.9,1.8,6.9,85,43,3,83,,,High Risk
STU12116,6.2,8.9,1.7,7.4,62,34,0,52,,,Normal
STU12117,5.8,5.2,0.0,9.7,72,49,6,87,,,Normal
STU12118,7.1,6.9,2.6,8.9,68,49,3,88,,,Normal
STU12119,3.9,5.0,3.4,7.0,71,51,6,87,,,High Risk
STU12120,5.6,6.9,2.5,8.6,64,25,1,62,6.5,Low,Normal
STU12121,6.4,9.0,2.1,10.0,69,72,0,73,,,Normal
STU12122,6.3,6.8,2.6,7.0,29,65,4,73,,,Normal
STU12123,5.7,7.0,3.9,7.1,94,32,1,65,,,High Risk
STU12124,8.0,8.1,1.7,7.4,100,44,6,63,3.6,High,High Risk
STU12125,7.0,8.0,3.6,10.5,35,30,3,66,,,Normal
STU12126,6.1,9.1,1.8,7.6,66,19,4,100,,,Normal
STU12127,5.3,4.1,2.5,7.4,81,41,0,59,4.6,Moderate,High Risk
STU12128,4.6,6.7,6.1,8.1,65,46,5,78,,,High Risk
STU12129,8.0,3.2,3.0,8.6,62,50,4,100,,,Normal
STU12130,6.5,10.9,2.5,8.1,39,42,5,100,,,Normal
STU12131,6.9,7.1,3.7,8.2,59,80,2,56,,,High Risk
STU12132,5.2,6.4,3.5,10.2,17,57,6,70,,,Normal
STU12133,7.4,4.2,2.7,9.0,51,18,6,61,,,Normal
STU12134,6.0,8.7,2.1,8.4,54,61,1,87,,,Normal
STU12135,4.7,9.5,3.9,7.2,71,54,2,46,,,High Risk
STU12136,5.7,7.7,4.4,7.9,42,65,1,57,,,Normal
STU12137,3.9,4.6,0.0,8.9,46,60,0,74,,,High Risk
STU12138,5.2,9.6,2.3,5.3,59,44,0,50,,,Normal
STU12139,8.0,3.0,2.6,7.7,100,34,1,63,,,High Risk
STU12140,5.3,11.8,2.1,9.0,82,46,4,40,,,High Risk
STU12141,3.9,4.3,2.5,8.8,56,15,5,99,,,High Risk
STU12142,6.6,8.0,3.1,10.7,62,40,0,54,,,Normal
STU12143,6.2,9.4,0.1,6.1,78,44,3,80,5.0,Moderate,High Risk
STU12144,5.1,7.2,0.4,5.9,75,48,5,54,4.8,Low,Normal
STU12145,6.8,7.2,2.5,7.2,55,42,5,60,,,Normal
STU12146,4.7,7.9,2.1,6.0,30,89,1,55,,,High Risk
STU12147,6.5,7.7,1.0,7.9,33,49,1,100,,,Normal
STU12148,6.1,7.5,3.3,7.8,57,44,1,37,,,Normal
STU12149,5.8,6.3,2.9,8.0,10,40,3,68,,,Normal
STU12150,6.1,7.5,5.9,9.6,68,64,1,62,,,Normal
STU12151,5.3,7.8,6.1,9.9,75,42,2,85,,,Normal
STU12152,7.4,8.4,0.4,8.2,51,29,4,64,,,Normal
STU12153,6.2,6.3,2.5,8.5,64,52,4,58,,,Normal
STU12154,6.5,5.7,0.9,9.1,64,23,4,65,,,Normal
STU12155,7.7,3.7,1.7,8.0,67,31,6,68,,,Normal
STU12156,5.0,5.0,1.7,10.1,92,66,0,84,,,High Risk
STU12157,5.6,7.8,3.3,7.0,56,36,5,47,,,Normal
STU12158,5.6,9.7,0.9,8.4,65,48,5,70,,,Normal
STU12159,6.0,2.8,1.3,6.8,48,61,1,51,,,Normal
STU12160,5.3,6.5,0.5,7.1,77,65,2,77,,,High Risk
STU12161,5.1,8.0,2.4,6.9,57,47,4,68,,,Normal
STU12162,5.4,8.6,5.7,7.8,43,48,0,66,,,Normal
STU12163,6.4,5.5,4.2,8.1,90,81,0,50,,,High Risk
STU12164,5.1,10.8,2.1,9.3,44,53,5,58,,,Normal
STU12165,6.3,6.2,3.1,8.2,57,73,6,56,,,Normal
STU12166,4.9,7.9,1.2,5.5,58,65,1,61,,,High Risk
STU12167,6.9,3.8,3.2,6.6,60,58,3,58,,,Normal
STU12168,6.5,7.5,0.7,9.0,54,48,4,69,,,Normal
STU12169,5.6,6.3,3.0,8.6,65,71,2,65,,,Normal
STU12170,6.9,8.8,3.8,7.1,64,70,1,100,,,Normal
STU12171,7.0,10.4,2.6,7.5,54,38,5,49,,,Normal
STU12172,6.0,6.4,2.9,9.0,61,29,1,67,,,Normal
STU12173,5.8,5.7,3.8,8.1,27,62,2,67,,,Normal
STU12174,6.4,8.8,2.3,7.9,53,40,4,59,,,Normal
STU12175,4.7,7.5,1.9,7.0,62,50,1,100,,,High Risk
STU12176,6.1,9.6,2.7,7.0,64,25,2,78,,,Normal
STU12177,5.8,9.6,1.6,6.9,26,34,6,59,,,Normal
STU12178,6.4,7.9,2.8,6.9,52,34,3,90,,,Normal
STU12179,5.6,8.7,3.5,8.6,65,77,6,60,,,High Risk
STU12180,4.1,2.0,0.5,6.5,56,20,4,52,4.1,High,High Risk
STU12181,6.6,8.9,0.5,7.1,91,55,3,87,,,High Risk
STU12182,5.0,5.5,0.9,9.2,98,52,6,50,,,High Risk
STU12183,5.8,6.5,0.5,7.9,44,46,2,68,,,Normal
STU12184,5.3,4.3,4.4,7.1,11,84,1,100,,,High Risk
STU12185,4.2,8.8,2.6,6.4,41,61,2,57,,,High Risk
STU12186,7.2,9.4,0.0,7.6,56,34,1,67,,,Normal
STU12187,5.0,3.4,1.3,9.2,47,28,3,68,,,Normal
STU12188,6.4,7.1,0.1,5.2,61,65,0,70,,,Normal
STU12189,5.5,6.5,4.4,8.2,7,57,1,60,,,Normal
STU12190,5.4,7.8,4.3,9.1,78,36,2,92,,,High Risk
STU12191,6.5,11.2,3.4,5.5,74,23,3,51,,,Normal
STU12192,5.7,6.4,0.4,8.6,66,54,6,99,0.5,High,Normal
STU12193,5.9,5.4,5.6,8.5,34,50,6,76,,,Normal
STU12194,6.8,7.7,4.4,8.7,31,19,2,58,,,Normal
STU12195,5.5,9.1,5.5,9.5,59,43,4,76,,,Normal
STU12196,5.6,7.3,2.8,10.6,74,56,5,61,,,Normal
STU12197,6.4,4.6,0.7,8.4,29,54,3,61,,,Normal
STU12198,6.3,9.0,4.3,5.8,74,37,5,64,,,Normal
STU12199,6.2,6.4,3.5,5.7,79,49,1,85,,,High Risk
STU12200,5.7,7.4,2.1,9.4,76,25,3,69,,,High Risk
STU12201,6.2,6.3,5.1,7.4,51,62,5,74,,,Normal
STU12202,6.2,4.2,2.6,7.8,3,52,0,91,,,Normal
STU12203,6.9,7.7,1.5,6.0,40,53,1,77,,,Normal
STU12204,4.9,10.4,0.0,8.2,43,51,5,66,,,High Risk
STU12205,7.0,8.7,1.0,9.4,83,25,3,81,,,High Risk
STU12206,5.7,7.4,1.6,7.5,77,48,4,84,,,High Risk
STU12207,4.5,5.8,1.9,9.6,44,24,2,83,,,High Risk
STU12208,8.7,8.4,3.0,6.8,39,25,4,67,,,Normal
STU12209,4.3,5.9,4.2,8.0,38,32,0,32,5.8,Moderate,High Risk
STU12210,5.4,6.8,4.9,8.0,90,84,2,70,,,High Risk
STU12211,5.4,5.2,5.5,8.0,39,28,1,58,,,Normal
STU12212,7.9,10.8,4.2,7.9,41,22,6,58,3.0,High,Normal
STU12213,7.3,7.5,0.4,5.9,66,51,2,65,,,Normal
STU12214,5.7,6.3,1.0,9.1,51,66,3,88,,,Normal
STU12215,6.7,7.3,4.8,7.6,53,25,3,60,1.3,High,Normal
STU12216,6.7,4.8,3.6,8.0,49,34,3,68,,,Normal
STU12217,5.7,7.4,3.6,9.8,74,74,4,81,,,Normal
STU12218,5.1,5.2,0.9,9.2,60,33,6,69,,,Normal
STU12219,5.1,6.0,5.8,4.6,61,70,6,76,,,Normal
STU12220,3.8,6.7,0.2,5.8,73,63,6,66,,,High Risk
STU12221,7.6,6.1,2.0,5.9,73,35,0,62,,,Normal
STU12222,5.8,6.1,4.5,9.0,51,49,4,86,,,Normal
STU12223,4.6,10.2,1.8,6.8,20,22,0,83,,,High Risk
STU12224,5.0,7.8,0.0,8.1,41,49,3,61,6.1,Moderate,Normal
STU12225,5.4,10.8,0.0,5.1,72,29,2,69,,,Normal
STU12226,5.8,11.4,2.1,6.9,48,0,3,71,,,Normal
STU12227,5.4,7.6,2.5,8.6,31,53,6,93,,,Normal
STU12228,5.0,9.3,3.5,7.9,48,74,2,80,,,Normal
STU12229,5.2,5.9,4.5,9.7,41,54,1,54,,,Normal
STU12230,7.0,5.2,0.7,8.1,30,44,1,83,5.0,High,Normal
STU12231,5.0,9.8,3.7,8.2,39,30,5,83,,,Normal
STU12232,6.6,10.5,2.9,7.3,62,73,0,71,,,Normal
STU12233,5.7,8.7,3.1,7.1,78,49,3,77,,,High Risk
STU12234,4.7,8.6,4.5,6.4,46,50,1,38,1.4,Low,High Risk
STU12235,7.7,5.8,3.7,6.8,88,58,5,56,1.9,Moderate,High Risk
STU12236,6.0,6.3,4.9,7.7,39,63,3,92,,,Normal
STU12237,4.3,6.3,2.0,6.2,31,67,6,51,,,High Risk
STU12238,5.4,8.9,0.0,8.0,75,21,6,87,,,Normal
STU12239,5.1,8.3,1.6,6.8,60,43,3,47,,,Normal
STU12240,5.7,4.7,2.2,7.8,51,47,5,48,,,Normal
STU12241,5.7,7.6,2.0,6.8,50,47,6,70,,,Normal
STU12242,5.1,8.0,3.7,6.3,54,50,4,76,,,Normal
STU12243,6.1,2.4,5.3,5.8,71,44,2,58,,,Normal
STU12244,5.6,6.3,3.4,8.5,45,25,6,88,,,Normal
STU12245,6.7,7.1,4.7,8.8,78,48,1,62,,,High Risk
STU12246,7.3,9.8,3.4,10.0,82,36,0,69,,,High Risk
STU12247,4.8,6.4,2.6,4.4,21,36,6,76,,,High Risk
STU12248,6.5,7.5,2.1,6.2,73,30,0,71,,,Normal
STU12249,6.9,9.6,2.1,8.9,58,23,1,82,,,Normal
STU12250,6.1,5.4,1.2,6.9,54,49,5,77,,,Normal
STU12251,5.6,8.4,1.4,7.3,87,30,3,67,,,High Risk
STU12252,5.1,5.3,1.2,5.7,68,10,6,77,,,Normal
STU12253,6.5,8.2,6.0,5.4,43,19,6,57,,,Normal
STU12254,5.5,9.9,2.5,9.2,53,48,3,90,,,Normal
STU12255,4.9,7.1,2.8,9.0,22,92,3,67,,,High Risk
STU12256,4.5,9.8,3.1,9.2,52,70,0,69,,,High Risk
STU12257,5.0,8.9,2.8,6.2,40,5,2,98,,,Normal
STU12258,7.0,5.4,0.2,7.2,59,62,1,67,,,Normal
STU12259,5.5,8.0,2.4,3.9,29,16,1,83,,,Normal
STU12260,6.8,6.8,4.1,8.3,22,23,4,82,,,Normal
STU12261,5.3,7.7,1.3,9.2,78,80,3,76,,,High Risk
STU12262,6.3,5.1,4.3,6.9,62,33,1,62,,,Normal
STU12263,7.0,6.8,4.9,8.4,55,12,5,58,,,Normal
STU12264,5.6,7.7,0.0,7.7,97,18,0,94,,,High Risk
STU12265,5.8,5.5,6.6,6.0,88,36,0,58,,,High Risk
STU12266,7.0,5.1,5.6,7.8,28,43,5,100,,,Normal
STU12267,5.2,5.8,0.1,8.6,65,57,0,90,4.2,High,Normal
STU12268,6.5,7.8,4.5,8.1,51,26,3,59,,,Normal
STU12269,6.0,6.9,0.0,8.8,68,26,6,74,,,Normal
STU12270,6.0,8.7,2.7,12.0,71,55,6,42,,,Normal
STU12271,4.7,7.7,5.5,7.8,51,16,3,73,,,High Risk
STU12272,6.1,9.6,4.8,11.0,72,24,3,71,,,Normal
STU12273,4.7,9.1,3.2,7.6,34,81,1,37,,,High Risk
STU12274,3.6,6.9,4.6,7.1,67,61,0,61,,,High Risk
STU12275,6.5,8.8,2.0,8.3,65,39,5,81,,,Normal
STU12276,6.5,6.1,2.1,9.0,59,30,6,76,,,Normal
STU12277,5.1,7.0,4.6,8.8,68,76,2,71,,,High Risk
STU12278,4.6,5.3,4.3,6.8,82,41,3,58,,,High Risk
STU12279,6.8,10.3,2.3,7.0,43,42,3,70,,,Normal
STU12280,6.8,2.5,1.4,10.6,43,24,3,56,,,Normal
STU12281,5.5,8.3,1.3,7.4,55,68,4,100,,,Normal
STU12282,7.5,10.3,0.0,9.4,22,62,6,87,,,Normal
STU12283,5.7,9.0,2.2,9.6,98,40,3,68,,,High Risk
STU12284,5.9,7.5,4.5,6.4,60,32,5,78,,,Normal
STU12285,3.7,6.3,0.0,12.0,63,37,5,74,,,High Risk
STU12286,5.5,7.2,0.9,6.7,54,41,0,89,,,Normal
STU12287,6.1,5.2,1.9,6.1,79,65,4,76,,,High Risk
STU12288,5.3,10.2,4.4,5.3,76,84,3,49,,,High Risk
STU12289,5.9,10.3,3.4,7.1,34,2,2,66,,,Normal
STU12290,7.9,7.4,1.0,4.6,49,47,5,64,,,Normal
STU12291,6.9,5.9,1.6,8.3,38,41,4,54,,,Normal
STU12292,7.7,7.7,3.0,9.8,58,54,1,100,,,Normal
STU12293,4.9,11.5,3.2,7.4,39,63,6,85,,,High Risk
STU12294,5.9,8.3,1.7,7.0,100,36,2,52,,,High Risk
STU12295,5.2,6.9,1.3,7.8,84,56,1,70,,,High Risk
STU12296,5.4,3.4,4.1,6.3,30,45,2,80,,,Normal
STU12297,6.1,4.0,2.2,7.9,54,8,4,77,,,Normal
STU12298,5.2,10.6,1.7,8.2,84,23,6,98,,,High Risk
STU12299,6.1,8.2,4.3,9.1,30,40,4,77,,,Normal
STU12300,7.5,5.4,5.0,9.6,66,40,4,82,,,Normal
STU12301,3.7,7.2,3.8,5.3,41,30,1,69,,,High Risk
STU12302,6.4,8.2,4.0,5.5,69,43,3,61,,,Normal
STU12303,6.4,8.0,0.1,9.4,98,10,4,84,,,High Risk
STU12304,5.0,5.9,2.6,5.7,54,21,5,85,,,Normal
STU12305,6.8,8.3,2.7,4.6,34,38,4,40,,,Normal
STU12306,6.2,7.7,0.3,8.7,29,75,6,70,,,Normal
STU12307,5.7,8.6,2.7,7.8,29,43,6,72,,,Normal
STU12308,8.3,6.9,0.0,8.9,33,40,1,81,,,Normal
STU12309,6.3,6.0,1.9,8.2,78,52,6,95,,,High Risk
STU12310,4.8,8.3,1.6,7.4,39,47,5,74,,,High Risk
STU12311,6.4,5.9,2.9,8.2,56,33,4,58,,,Normal
STU12312,4.9,8.1,3.6,7.7,62,25,5,71,,,High Risk
STU12313,4.8,6.4,0.0,6.7,64,59,3,82,,,High Risk
STU12314,5.6,5.1,2.0,4.8,60,28,5,81,,,Normal
STU12315,5.0,5.8,1.5,7.6,35,43,0,91,,,Normal
STU12316,6.1,7.0,4.9,6.9,56,64,3,73,,,Normal
STU12317,6.3,7.0,1.2,8.3,69,38,6,66,0.5,High,Normal
STU12318,5.5,7.5,1.3,8.3,81,46,4,47,7.1,Moderate,High Risk
STU12319,6.1,8.6,4.2,6.8,48,8,6,67,,,Normal
STU12320,3.4,7.2,2.3,6.0,54,34,4,66,,,High Risk
STU12321,7.7,10.1,1.4,11.2,100,65,5,100,,,High Risk
STU12322,6.5,4.3,0.0,8.3,30,31,1,67,,,Normal
STU12323,4.1,4.8,2.0,8.1,62,56,4,64,,,High Risk
STU12324,4.8,10.2,3.6,6.3,84,34,5,63,,,High Risk
STU12325,5.3,9.4,1.9,6.9,59,48,5,73,,,Normal
STU12326,5.9,3.1,3.3,9.0,51,61,5,66,,,Normal
STU12327,7.2,7.3,1.4,6.8,98,29,4,46,,,High Risk
STU12328,5.2,3.9,1.9,9.1,67,51,6,91,,,Normal
STU12329,4.8,10.4,4.0,4.8,62,32,0,67,,,High Risk
STU12330,4.6,6.0,1.4,5.2,52,64,2,73,2.0,High,High Risk
STU12331,4.9,4.9,0.6,10.0,89,62,2,56,3.9,Moderate,High Risk
STU12332,4.9,6.1,4.5,8.0,64,52,6,71,3.8,High,High Risk
STU12333,4.5,6.9,3.1,4.6,81,44,2,63,,,High Risk
STU12334,7.9,5.9,0.0,10.0,79,68,4,80,,,High Risk
STU12335,7.3,6.1,3.1,8.1,68,29,5,61,,,Normal
STU12336,7.7,4.5,0.0,10.9,67,47,6,67,0.6,High,Normal
STU12337,6.1,8.3,0.4,5.9,74,44,4,72,,,Normal
STU12338,5.1,4.9,5.2,7.6,57,39,5,52,,,Normal
STU12339,5.5,4.7,4.6,7.1,100,23,0,62,,,High Risk
STU12340,5.0,8.2,5.5,8.8,52,59,5,64,,,Normal
STU12341,5.5,6.9,0.2,7.3,32,48,5,68,,,Normal
STU12342,7.5,5.8,4.1,8.9,59,20,5,75,,,Normal
STU12343,6.6,6.5,0.3,7.3,100,58,0,80,,,High Risk
STU12344,5.9,8.4,5.5,9.0,30,30,4,97,,,Normal
STU12345,6.7,8.6,1.8,8.1,77,58,0,98,,,High Risk
STU12346,6.8,10.2,0.4,7.2,76,67,6,90,,,High Risk
STU12347,4.6,10.9,3.0,6.4,50,34,6,67,,,High Risk
STU12348,6.3,8.2,1.0,11.4,76,62,5,82,,,High Risk
STU12349,6.9,10.0,3.6,8.6,39,34,4,77,,,Normal
STU12350,6.3,6.1,1.8,8.2,13,34,3,79,,,Normal
STU12351,4.8,4.8,2.4,6.2,66,0,6,62,,,High Risk
STU12352,5.2,7.4,0.7,6.4,34,44,5,80,,,Normal
STU12353,5.1,4.8,1.8,7.6,29,25,0,68,,,Normal
STU12354,6.7,5.1,3.2,6.0,48,14,2,60,2.5,High,Normal
STU12355,6.1,4.9,5.0,6.2,44,80,2,55,0.7,Low,High Risk
STU12356,4.9,9.4,0.0,8.2,36,64,0,67,,,High Risk
STU12357,7.1,7.1,0.9,8.5,56,46,2,65,2.5,High,Normal
STU12358,4.2,5.7,0.6,5.2,78,61,6,66,,,High Risk
STU12359,7.0,6.9,3.1,7.8,26,46,1,50,,,Normal
STU12360,5.0,8.3,1.3,8.2,64,28,3,74,,,Normal
STU12361,6.8,6.9,2.1,8.6,69,24,0,88,,,Normal
STU12362,6.7,8.5,0.3,8.8,42,34,4,76,,,Normal
STU12363,6.5,9.6,3.2,8.5,53,42,6,77,,,Normal
STU12364,8.1,8.1,4.3,5.1,82,48,6,64,,,High Risk
STU12365,4.9,6.8,1.3,5.8,100,41,0,81,,,High Risk
STU12366,6.2,6.3,2.0,6.6,55,43,6,56,8.2,High,Normal
STU12367,6.4,8.6,1.6,5.9,36,22,0,59,,,Normal
STU12368,5.4,6.4,3.3,8.5,20,54,6,83,,,Normal
STU12369,7.5,4.7,1.2,8.4,80,49,0,67,,,High Risk
STU12370,5.5,10.8,1.8,7.3,33,51,3,54,,,Normal
STU12371,8.8,3.9,1.8,5.5,79,12,6,70,,,High Risk
STU12372,6.8,7.6,3.2,5.0,75,23,3,87,4.5,Moderate,Normal
STU12373,6.1,5.5,2.3,6.8,50,6,0,69,3.8,High,Normal
STU12374,6.1,7.6,0.3,8.2,41,43,1,64,,,Normal
STU12375,8.5,4.9,2.2,8.0,62,30,1,59,,,Normal
STU12376,5.4,6.4,1.2,7.6,39,13,2,69,,,Normal
