student_id,cgpa,backlogs,internships,dsa_problems_solved,github_repos,coding_skills_sakhare,communication_skills,aptitude_score,mock_interview_score,placement_status,company_type,work_mode,salary_lpa,offer_count,layoffs_risk_score
STU10432,6.82,0,5,534,22.0,,95,79,83.0,Placed,Service-Based,Onsite,23.93,2,55
STU10433,7.86,0,4,685,18.0,2.0,88,85,72.0,Placed,MNC,Onsite,22.37,2,47
STU10434,7.57,3,6,536,30.0,4.0,85,78,97.0,Placed,Product-Based,Onsite,21.61,1,51
STU10435,7.51,0,4,449,15.0,,100,85,82.0,Placed,Startup,Onsite,17.67,1,27
STU10436,7.09,0,4,650,32.0,10.0,98,80,88.0,Placed,Startup,Remote,23.07,1,65
STU10437,8.67,2,2,731,18.0,8.0,98,94,100.0,Placed,Product-Based,Onsite,20.36,1,49
STU10438,6.88,0,2,272,23.0,10.0,83,84,100.0,Placed,Startup,Remote,17.63,3,4
STU10439,6.72,1,0,741,9.0,,89,100,78.0,Placed,Startup,Hybrid,15.16,2,0
STU10440,6.72,0,1,537,5.0,,65,92,68.0,Placed,Product-Based,Hybrid,17.97,1,22
STU10441,7.78,0,2,752,6.0,5.0,80,83,81.0,Placed,MNC,Remote,13.51,2,24
STU10442,5.2,0,5,459,15.0,9.0,78,88,77.0,Placed,Service-Based,Onsite,14.31,1,42
STU10443,5.57,0,4,615,26.0,,100,67,65.0,Placed,Product-Based,Hybrid,15.32,1,16
STU10444,6.44,3,4,710,10.0,,66,100,90.0,Placed,Startup,Onsite,16.24,3,0
STU10445,7.3,0,2,715,15.0,,90,76,100.0,Placed,MNC,Hybrid,13.76,2,50
STU10446,6.38,0,0,599,10.0,9.0,82,67,68.0,Placed,MNC,Hybrid,11.85,1,38
STU10447,7.66,1,1,564,14.0,,85,78,71.0,Placed,MNC,Hybrid,15.94,1,37
STU10448,6.4,2,1,598,11.0,,87,89,87.0,Placed,Service-Based,Hybrid,15.68,1,1
STU10449,8.7,3,3,660,26.0,10.0,98,78,88.0,Placed,MNC,Hybrid,21.6,3,20
STU10450,8.51,0,3,922,0.0,,100,89,66.0,Placed,Product-Based,Hybrid,19.89,3,33
STU10451,6.81,0,2,634,32.0,,92,100,97.0,Placed,Service-Based,Remote,19.91,1,58
STU10452,7.48,0,2,806,17.0,3.0,75,71,64.0,Placed,Product-Based,Hybrid,21.01,3,51
STU10453,6.3,1,1,572,8.0,1.0,83,73,100.0,Placed,MNC,Remote,15.38,2,54
STU10454,7.05,1,2,678,12.0,9.0,93,95,89.0,Placed,Startup,Onsite,15.72,1,65
STU10455,8.78,0,3,680,13.0,9.0,100,84,99.0,Placed,Product-Based,Hybrid,19.91,2,23
STU10456,7.87,0,4,916,30.0,3.0,64,79,64.0,Placed,MNC,Onsite,22.32,3,45
STU10457,7.37,2,4,587,13.0,6.0,83,87,72.0,Placed,Startup,Onsite,17.03,2,52
STU10458,5.82,3,1,663,7.0,4.0,78,82,87.0,Placed,Service-Based,Onsite,16.5,2,29
STU10459,7.56,0,1,814,8.0,,80,82,90.0,Placed,Startup,Remote,19.58,3,51
STU10460,6.73,0,3,732,21.0,,99,81,79.0,Placed,MNC,Onsite,20.84,2,36
STU10461,6.76,0,0,766,0.0,5.0,80,64,88.0,Placed,MNC,Hybrid,12.63,1,39
STU10462,7.01,0,1,442,19.0,10.0,86,64,96.0,Placed,Service-Based,Hybrid,14.7,1,6
STU10463,7.08,0,1,479,23.0,,90,72,99.0,Placed,Startup,Hybrid,16.49,2,10
STU10464,9.25,2,4,639,27.0,,93,100,100.0,Placed,MNC,Hybrid,25.19,1,33
STU10465,5.34,0,5,704,25.0,10.0,68,47,81.0,Placed,Product-Based,Onsite,15.87,2,66
STU10466,8.86,0,4,881,16.0,,100,94,87.0,Placed,Service-Based,Onsite,22.48,3,18
STU10467,7.18,0,3,715,17.0,,100,70,98.0,Placed,Startup,Onsite,18.5,2,31
STU10468,7.52,0,5,590,32.0,9.0,94,93,91.0,Placed,Product-Based,Hybrid,17.64,2,36
STU10469,8.39,0,2,773,20.0,,88,84,100.0,Placed,Product-Based,Hybrid,22.35,3,15
STU10470,8.18,0,2,706,16.0,3.0,91,72,93.0,Placed,Product-Based,Remote,23.57,1,17
STU10471,6.94,1,3,639,18.0,9.0,84,75,76.0,Placed,Service-Based,Hybrid,17.48,1,29
STU10472,6.03,0,1,683,20.0,,96,65,75.0,Placed,MNC,Hybrid,17.98,3,20
STU10473,8.25,0,3,792,11.0,,90,65,81.0,Placed,Service-Based,Hybrid,14.29,3,10
STU10474,7.04,0,4,910,10.0,,100,80,100.0,Placed,MNC,Onsite,19.46,1,51
STU10475,6.88,0,2,652,4.0,4.0,100,100,83.0,Placed,MNC,Onsite,14.84,1,15
STU10476,8.43,0,3,570,18.0,3.0,100,80,100.0,Placed,Startup,Onsite,21.49,3,34
STU10477,8.02,1,0,792,11.0,,65,94,75.0,Placed,Service-Based,Remote,19.39,1,59
STU10478,7.65,2,2,649,21.0,,84,77,94.0,Placed,Product-Based,Remote,20.41,2,27
STU10479,6.98,0,2,717,9.0,,87,62,100.0,Placed,Service-Based,Hybrid,17.2,1,13
STU10480,5.98,0,0,522,15.0,,77,62,66.0,Placed,Service-Based,Remote,19.91,3,38
STU10481,7.18,0,2,627,22.0,8.0,88,85,89.0,Placed,MNC,Hybrid,22.55,2,17
STU10482,8.45,0,3,711,19.0,,84,84,64.0,Placed,Service-Based,Remote,21.73,1,28
STU10483,7.42,0,1,575,8.0,,100,86,87.0,Placed,Product-Based,Hybrid,15.27,2,32
STU10484,7.38,0,4,515,24.0,,100,71,100.0,Placed,MNC,Remote,16.51,3,26
STU10485,7.13,0,3,771,9.0,,100,70,95.0,Placed,MNC,Remote,21.12,2,38
STU10486,8.55,3,5,508,20.0,1.0,98,70,94.0,Placed,Service-Based,Hybrid,22.8,1,14
STU10487,8.38,0,5,543,25.0,,100,68,100.0,Placed,MNC,Hybrid,26.84,2,38
STU10488,9.07,0,0,772,7.0,5.0,85,93,84.0,Placed,Service-Based,Hybrid,18.76,1,32
STU10489,7.54,0,4,556,23.0,1.0,77,70,100.0,Placed,Product-Based,Onsite,24.5,2,24
STU10490,7.84,2,4,816,16.0,6.0,75,93,59.0,Placed,Product-Based,Hybrid,21.32,2,44
STU10491,8.13,0,3,799,15.0,8.0,81,84,88.0,Placed,Service-Based,Remote,19.3,1,52
STU10492,8.06,0,4,719,20.0,10.0,71,89,75.0,Placed,Startup,Hybrid,25.03,1,33
STU10493,5.8,3,3,780,39.0,4.0,87,82,81.0,Placed,MNC,Hybrid,16.0,3,33
STU10494,7.27,0,2,683,25.0,10.0,81,71,98.0,Placed,Service-Based,Hybrid,19.57,2,29
STU10495,8.21,0,8,714,26.0,,100,90,95.0,Placed,MNC,Hybrid,21.79,3,21
STU10496,7.68,0,1,667,23.0,,85,100,66.0,Placed,MNC,Onsite,26.14,2,39
STU10497,7.71,2,3,587,21.0,1.0,100,60,100.0,Placed,Product-Based,Remote,23.9,3,26
STU10498,7.55,0,1,567,24.0,,70,85,95.0,Placed,Product-Based,Onsite,15.34,2,31
STU10499,7.8,0,2,682,21.0,,100,100,88.0,Placed,Product-Based,Remote,21.6,2,60
STU10500,7.17,0,3,452,16.0,9.0,82,92,65.0,Placed,Product-Based,Onsite,16.48,3,47
STU10501,7.2,0,3,526,22.0,5.0,79,57,45.0,Placed,Startup,Onsite,15.27,1,27
STU10502,8.66,0,6,817,24.0,,88,83,100.0,Placed,MNC,Hybrid,21.97,2,53
STU10503,8.01,0,0,766,9.0,,80,75,79.0,Placed,Service-Based,Remote,15.27,3,24
STU10504,8.47,0,2,723,1.0,9.0,99,90,81.0,Placed,Service-Based,Onsite,18.74,2,46
STU10505,7.18,0,2,723,4.0,,80,76,90.0,Placed,Product-Based,Remote,14.01,1,52
STU10506,7.42,2,2,502,14.0,3.0,98,82,90.0,Placed,Service-Based,Onsite,16.91,1,19
STU10507,6.51,1,0,815,10.0,,87,93,76.0,Placed,MNC,Onsite,16.87,2,41
STU10508,7.83,0,0,712,20.0,8.0,89,99,89.0,Placed,Product-Based,Remote,18.06,2,47
STU10509,7.27,0,4,846,21.0,,100,89,83.0,Placed,Service-Based,Remote,18.59,1,44
STU10510,6.66,0,1,560,17.0,,68,78,90.0,Placed,MNC,Hybrid,17.03,1,36
STU10511,7.98,0,2,726,17.0,,98,90,97.0,Placed,MNC,Onsite,20.35,2,51
STU10512,6.98,2,5,483,24.0,7.0,70,86,84.0,Placed,Service-Based,Onsite,23.96,3,9
STU10513,6.03,1,0,584,3.0,,79,71,57.0,Placed,Service-Based,Hybrid,14.47,2,20
STU10514,6.48,1,2,366,19.0,3.0,100,85,60.0,Placed,Product-Based,Remote,15.46,3,48
STU10515,7.61,0,0,429,4.0,,84,76,88.0,Placed,Service-Based,Remote,14.43,3,47
STU10516,7.9,0,3,757,24.0,1.0,95,90,50.0,Placed,Startup,Onsite,20.88,3,45
STU10517,8.59,0,4,750,38.0,,84,87,88.0,Placed,Startup,Remote,21.37,3,27
STU10518,6.12,0,2,581,12.0,7.0,79,63,86.0,Placed,Service-Based,Hybrid,17.31,1,37
STU10519,7.17,0,3,874,20.0,,76,83,60.0,Placed,Product-Based,Hybrid,19.15,2,52
STU10520,9.66,0,2,824,25.0,6.0,74,58,74.0,Placed,MNC,Remote,19.8,2,49
STU10521,6.37,0,1,692,0.0,10.0,61,86,73.0,Placed,Startup,Hybrid,13.98,3,59
STU10522,8.56,0,3,601,31.0,,76,85,91.0,Placed,Product-Based,Remote,22.79,1,14
STU10523,8.07,1,4,760,26.0,2.0,93,70,86.0,Placed,MNC,Remote,21.67,3,23
STU10524,7.61,0,1,479,9.0,10.0,96,91,58.0,Placed,Startup,Onsite,13.83,2,22
STU10525,8.05,0,5,699,31.0,2.0,84,93,100.0,Placed,Service-Based,Remote,22.94,3,33
STU10526,7.19,0,3,880,13.0,,87,98,87.0,Placed,Startup,Hybrid,21.01,2,66
STU10527,7.09,1,3,715,20.0,,95,54,77.0,Placed,Service-Based,Onsite,22.96,3,28
STU10528,6.51,0,2,692,13.0,4.0,85,81,52.0,Placed,Startup,Onsite,14.06,1,58
STU10529,6.07,1,5,701,27.0,,62,74,100.0,Placed,Service-Based,Remote,18.79,3,47
STU10530,8.82,0,4,779,11.0,10.0,93,99,100.0,Placed,Startup,Hybrid,23.69,3,52
STU10531,7.8,0,3,620,13.0,,76,76,64.0,Placed,Product-Based,Remote,20.06,3,13
STU10532,7.97,3,2,556,22.0,10.0,86,100,61.0,Placed,Product-Based,Onsite,17.68,3,41
STU10533,7.3,0,2,742,15.0,7.0,100,96,100.0,Placed,MNC,Hybrid,16.14,1,45
STU10534,7.51,0,6,710,26.0,,94,90,84.0,Placed,MNC,Onsite,24.61,3,19
STU10535,8.1,2,4,508,16.0,,88,91,91.0,Placed,Startup,Remote,20.78,1,39
STU10536,5.44,0,1,349,0.0,,82,96,75.0,Not Placed,Not Placed,,0.0,0,43
STU10537,6.61,1,1,591,14.0,9.0,75,65,67.0,Placed,Service-Based,Remote,17.95,2,33
STU10538,9.77,1,5,445,18.0,6.0,75,57,68.0,Placed,Startup,Remote,26.01,1,28
STU10539,9.09,1,3,669,1.0,,85,95,90.0,Placed,Service-Based,Remote,19.41,2,43
STU10540,7.08,0,3,657,18.0,,93,72,99.0,Placed,Startup,Onsite,20.09,3,20
STU10541,8.12,1,2,745,26.0,6.0,61,94,91.0,Placed,Startup,Remote,18.0,1,46
STU10542,8.09,1,2,633,23.0,,78,77,68.0,Placed,Product-Based,Remote,22.0,1,31
STU10543,7.13,0,2,730,15.0,,96,91,73.0,Placed,Service-Based,Remote,22.43,2,35
STU10544,6.32,0,5,587,33.0,,100,47,74.0,Placed,Product-Based,Onsite,18.98,1,29
STU10545,7.96,0,3,590,28.0,2.0,87,63,100.0,Placed,Service-Based,Onsite,20.15,2,30
STU10546,7.07,1,1,456,17.0,,100,86,88.0,Placed,Service-Based,Remote,14.41,3,59
STU10547,7.31,0,3,690,27.0,,95,81,88.0,Placed,Product-Based,Remote,22.82,2,46
STU10548,7.55,0,2,915,2.0,8.0,100,95,100.0,Placed,MNC,Remote,16.76,3,25
STU10549,7.03,2,1,625,8.0,,82,52,85.0,Placed,Startup,Remote,20.01,3,47
STU10550,8.33,0,3,701,31.0,,100,75,85.0,Placed,Product-Based,Remote,19.09,3,54
STU10551,7.23,1,5,605,25.0,8.0,78,80,70.0,Placed,MNC,Hybrid,18.09,2,27
STU10552,7.63,0,1,697,22.0,4.0,95,80,72.0,Placed,Product-Based,Onsite,20.78,2,19
STU10553,8.35,0,1,560,29.0,,100,85,100.0,Placed,Product-Based,Remote,19.34,1,61
STU10554,7.11,2,3,582,15.0,,86,72,86.0,Placed,Service-Based,Remote,19.63,2,53
STU10555,7.74,0,4,743,18.0,9.0,100,56,100.0,Placed,Product-Based,Onsite,24.15,3,27
STU10556,7.95,0,2,636,32.0,,73,99,100.0,Placed,MNC,Hybrid,18.72,3,26
STU10557,6.84,0,1,563,16.0,10.0,98,86,85.0,Placed,Startup,Onsite,16.82,1,31
STU10558,7.8,0,1,551,11.0,8.0,84,88,100.0,Placed,Service-Based,Onsite,19.98,1,21
STU10559,9.04,0,3,497,30.0,7.0,91,71,64.0,Placed,Startup,Remote,24.1,1,29
STU10560,6.94,2,2,856,10.0,4.0,72,100,85.0,Placed,MNC,Remote,17.94,1,33
STU10561,7.81,0,6,582,27.0,,75,63,97.0,Placed,Service-Based,Remote,24.33,2,22
STU10562,7.69,0,2,911,22.0,5.0,82,81,60.0,Placed,Startup,Hybrid,17.51,2,44
STU10563,7.96,0,1,491,11.0,,84,94,70.0,Placed,Startup,Hybrid,16.34,3,67
STU10564,8.25,0,7,795,17.0,1.0,72,92,80.0,Placed,Product-Based,Hybrid,27.42,2,25
STU10565,7.27,1,3,773,30.0,,86,83,81.0,Placed,Service-Based,Onsite,21.42,2,30
STU10566,7.37,0,1,907,10.0,,99,86,91.0,Placed,Product-Based,Remote,14.3,1,28
STU10567,7.23,2,2,347,23.0,,100,100,97.0,Placed,Product-Based,Hybrid,16.8,1,39
STU10568,7.35,0,7,715,36.0,4.0,75,67,73.0,Placed,Service-Based,Hybrid,26.91,3,51
STU10569,5.87,0,2,625,28.0,9.0,100,91,83.0,Placed,Service-Based,Onsite,14.7,3,20
STU10570,7.55,0,0,626,10.0,,99,94,72.0,Placed,MNC,Hybrid,17.7,1,39
STU10571,8.4,3,4,617,27.0,,77,96,85.0,Placed,MNC,Remote,24.24,3,27
STU10572,8.35,0,6,836,37.0,1.0,91,98,78.0,Placed,Service-Based,Onsite,26.19,1,43
STU10573,7.56,2,0,550,2.0,,75,91,86.0,Placed,Service-Based,Onsite,14.14,3,57
STU10574,5.75,0,3,592,20.0,,85,48,73.0,Placed,Startup,Hybrid,15.16,3,7
STU10575,7.79,1,2,765,5.0,,83,91,42.0,Placed,Startup,Remote,15.79,3,46
STU10576,7.53,0,5,601,26.0,9.0,100,70,94.0,Placed,Startup,Onsite,20.89,3,26
STU10577,7.13,1,5,714,10.0,5.0,80,100,65.0,Placed,Product-Based,Remote,26.42,3,57
STU10578,6.86,0,1,763,18.0,4.0,81,64,77.0,Placed,MNC,Onsite,16.84,2,51
STU10579,7.06,0,2,533,5.0,,83,90,99.0,Placed,MNC,Hybrid,16.56,1,9
STU10580,5.07,0,2,391,12.0,,83,77,95.0,Placed,Service-Based,Remote,15.46,2,31
STU10581,8.08,0,3,787,20.0,9.0,95,90,61.0,Placed,MNC,Onsite,19.42,2,47
STU10582,7.74,0,3,628,18.0,,83,87,70.0,Placed,Service-Based,Hybrid,18.07,3,24
STU10583,8.29,3,3,747,17.0,9.0,82,95,83.0,Placed,Product-Based,Remote,26.4,3,11
STU10584,8.21,0,4,650,13.0,1.0,90,84,93.0,Placed,Startup,Hybrid,21.14,1,50
STU10585,7.49,3,3,678,23.0,6.0,93,87,92.0,Placed,Service-Based,Onsite,18.35,1,44
STU10586,6.69,0,2,575,12.0,,74,51,65.0,Placed,Startup,Hybrid,13.79,2,63
STU10587,6.88,3,6,652,23.0,4.0,71,100,54.0,Placed,Product-Based,Remote,23.99,2,54
STU10588,6.28,0,4,395,29.0,9.0,97,54,95.0,Placed,MNC,Hybrid,17.39,2,46
STU10589,5.99,1,4,428,17.0,,55,100,100.0,Placed,Startup,Hybrid,19.1,1,28
STU10590,8.82,0,3,765,18.0,5.0,91,100,84.0,Placed,Product-Based,Onsite,25.76,1,22
STU10591,7.52,0,3,878,19.0,,84,78,97.0,Placed,Product-Based,Onsite,20.7,1,61
STU10592,7.16,0,4,477,18.0,,95,87,93.0,Placed,MNC,Remote,18.75,2,59
STU10593,6.94,0,3,921,18.0,,74,79,45.0,Placed,MNC,Hybrid,18.29,1,24
STU10594,6.77,1,0,410,22.0,3.0,76,100,99.0,Placed,Product-Based,Remote,12.85,3,18
STU10595,7.58,2,5,499,28.0,2.0,77,87,85.0,Placed,MNC,Onsite,16.83,3,73
STU10596,7.19,1,4,506,10.0,9.0,77,100,83.0,Placed,MNC,Onsite,20.76,2,30
STU10597,5.88,0,2,681,18.0,,96,60,69.0,Placed,Product-Based,Hybrid,16.46,3,0
STU10598,6.78,0,1,519,2.0,,88,64,93.0,Placed,MNC,Remote,17.33,3,47
STU10599,6.42,0,2,496,21.0,,74,44,63.0,Placed,Product-Based,Remote,16.92,2,40
STU10600,7.53,0,3,785,14.0,,100,81,94.0,Placed,Startup,Hybrid,20.93,1,34
STU10601,6.88,0,8,513,31.0,9.0,56,93,53.0,Placed,Startup,Hybrid,22.75,3,27
STU10602,6.18,0,2,671,20.0,1.0,84,92,73.0,Placed,Startup,Remote,16.87,3,37
STU10603,6.9,0,2,455,14.0,,81,76,82.0,Placed,Startup,Remote,16.42,3,0
STU10604,8.06,1,0,598,28.0,,100,82,99.0,Placed,Product-Based,Onsite,18.54,3,25
STU10605,8.11,1,3,399,18.0,5.0,81,93,94.0,Placed,MNC,Remote,18.95,2,26
STU10606,7.01,0,1,524,18.0,,100,68,100.0,Placed,MNC,Onsite,12.56,2,25
STU10607,7.12,0,2,668,12.0,8.0,95,69,80.0,Placed,Service-Based,Onsite,17.75,3,30
STU10608,8.58,0,3,697,14.0,,86,100,80.0,Placed,Product-Based,Remote,21.09,2,47
STU10609,7.91,1,0,739,2.0,7.0,83,90,74.0,Placed,MNC,Onsite,12.07,2,63
STU10610,7.06,0,1,489,29.0,,85,95,91.0,Placed,Service-Based,Onsite,14.76,2,36
STU10611,7.0,0,1,658,10.0,8.0,90,83,83.0,Placed,Product-Based,Onsite,17.07,1,29
STU10612,6.94,0,2,729,14.0,10.0,93,93,93.0,Placed,Product-Based,Hybrid,17.57,3,39
STU10613,7.9,0,8,546,31.0,3.0,87,100,86.0,Placed,Product-Based,Onsite,27.89,3,40
STU10614,6.66,2,1,583,18.0,,92,78,75.0,Placed,Service-Based,Hybrid,14.03,2,47
STU10615,7.33,0,6,734,19.0,10.0,97,93,99.0,Placed,Startup,Remote,23.19,1,16
STU10616,6.75,3,1,695,13.0,8.0,95,79,97.0,Placed,Service-Based,Onsite,19.29,1,16
STU10617,7.26,0,1,649,17.0,5.0,71,65,69.0,Placed,Product-Based,Onsite,18.96,2,58
STU10618,6.84,0,4,508,27.0,8.0,90,76,100.0,Placed,Product-Based,Hybrid,15.19,1,48
STU10619,8.57,0,6,723,18.0,10.0,82,90,98.0,Placed,Startup,Onsite,18.13,1,29
STU10620,6.66,0,1,632,16.0,,76,91,46.0,Placed,Product-Based,Remote,15.74,2,22
STU10621,9.07,0,3,539,6.0,10.0,98,56,83.0,Placed,Service-Based,Remote,21.65,1,29
STU10622,8.18,1,2,734,15.0,7.0,96,100,78.0,Placed,MNC,Hybrid,22.6,2,35
STU10623,7.6,0,3,596,11.0,,100,81,85.0,Placed,Service-Based,Hybrid,17.53,2,37
STU10624,7.6,0,6,748,34.0,,90,83,88.0,Placed,MNC,Remote,22.42,3,42
STU10625,8.16,0,3,853,25.0,,92,65,91.0,Placed,MNC,Remote,23.97,2,30
STU10626,7.15,0,0,356,16.0,,100,68,100.0,Placed,MNC,Remote,15.17,2,39
STU10627,6.7,0,4,527,21.0,10.0,85,49,93.0,Placed,Product-Based,Remote,22.13,1,8
STU10628,7.77,0,4,793,27.0,,86,100,68.0,Placed,Startup,Onsite,26.55,1,39
STU10629,7.51,0,3,532,17.0,,97,74,74.0,Placed,Service-Based,Hybrid,18.72,2,4
STU10630,8.7,0,3,601,36.0,2.0,95,72,93.0,Placed,Product-Based,Onsite,23.2,2,63
STU10631,8.61,0,5,613,25.0,,97,60,100.0,Placed,Product-Based,Hybrid,24.89,3,27
STU10632,7.31,1,3,555,23.0,5.0,89,79,82.0,Placed,Product-Based,Onsite,19.86,1,16
STU10633,8.8,0,3,868,12.0,7.0,94,58,83.0,Placed,Startup,Remote,22.03,3,29
STU10634,6.55,1,3,447,22.0,,82,100,82.0,Placed,Startup,Remote,17.75,2,7
STU10635,7.83,0,5,660,45.0,,88,79,82.0,Placed,Product-Based,Onsite,26.47,2,11
STU10636,8.77,0,3,693,18.0,10.0,88,97,71.0,Placed,Product-Based,Remote,21.07,1,21
STU10637,7.96,0,2,552,6.0,7.0,77,76,69.0,Placed,MNC,Onsite,20.72,1,10
STU10638,8.63,0,6,503,36.0,,98,70,89.0,Placed,Product-Based,Hybrid,25.66,1,13
STU10639,8.15,0,4,654,5.0,,86,99,94.0,Placed,MNC,Remote,18.72,3,46
STU10640,8.26,0,5,697,29.0,,97,100,87.0,Placed,Startup,Hybrid,23.39,1,29
STU10641,7.62,0,2,489,18.0,9.0,68,86,47.0,Placed,Startup,Onsite,18.52,2,50
STU10642,8.43,0,4,738,18.0,,100,79,99.0,Placed,Product-Based,Remote,19.61,2,28
STU10643,6.82,0,3,797,20.0,,100,95,80.0,Placed,Product-Based,Hybrid,19.68,3,56
STU10644,5.54,0,4,303,16.0,,95,87,76.0,Placed,Startup,Onsite,12.9,3,43
STU10645,6.42,0,4,539,16.0,,93,37,73.0,Placed,Product-Based,Onsite,13.9,2,51
STU10646,6.45,0,1,595,20.0,9.0,70,100,83.0,Placed,MNC,Hybrid,17.36,2,30
STU10647,8.11,0,0,750,25.0,,86,41,69.0,Placed,Startup,Hybrid,17.7,1,31
STU10648,7.75,0,7,823,28.0,,87,100,56.0,Placed,MNC,Remote,21.59,1,26
STU10649,7.72,0,4,553,11.0,,87,94,98.0,Placed,Startup,Remote,20.83,1,35
STU10650,7.83,0,3,729,33.0,3.0,83,84,92.0,Placed,Service-Based,Onsite,20.64,1,18
STU10651,6.34,0,1,577,16.0,10.0,77,85,73.0,Placed,Startup,Onsite,17.28,1,25
STU10652,7.47,2,3,877,22.0,,90,64,64.0,Placed,Startup,Remote,20.24,3,8
STU10653,5.96,1,1,658,20.0,9.0,79,77,78.0,Placed,Startup,Remote,16.94,3,27
STU10654,8.72,1,8,650,21.0,,77,73,81.0,Placed,Service-Based,Remote,22.25,3,24
STU10655,6.71,0,0,671,6.0,,71,71,53.0,Placed,Product-Based,Onsite,13.18,1,13
STU10656,6.6,0,4,652,31.0,1.0,92,78,85.0,Placed,Product-Based,Onsite,22.75,1,18
STU10657,5.93,0,2,577,4.0,10.0,75,82,41.0,Placed,Product-Based,Hybrid,14.59,3,32
STU10658,6.61,0,4,616,12.0,1.0,64,69,76.0,Placed,Service-Based,Remote,18.57,1,61
STU10659,8.28,3,5,582,35.0,4.0,92,83,75.0,Placed,Service-Based,Remote,26.52,3,58
STU10660,5.8,3,1,708,1.0,,88,77,69.0,Placed,Product-Based,Hybrid,12.72,1,41
STU10661,7.03,0,2,607,6.0,,87,98,98.0,Placed,Product-Based,Remote,15.98,2,42
STU10662,7.91,0,3,701,27.0,5.0,98,85,88.0,Placed,Service-Based,Onsite,21.91,3,56
STU10663,7.12,0,2,474,22.0,1.0,95,64,93.0,Placed,MNC,Onsite,16.95,1,32
STU10664,7.58,1,2,623,27.0,9.0,83,88,83.0,Placed,MNC,Remote,20.95,2,36
STU10665,5.97,0,2,420,7.0,,100,85,100.0,Placed,Service-Based,Remote,15.63,1,43
STU10666,6.75,2,6,673,13.0,,88,97,79.0,Placed,MNC,Onsite,21.26,2,14
STU10667,7.04,0,2,537,18.0,,86,98,83.0,Placed,Product-Based,Onsite,24.56,1,35
STU10668,7.96,0,0,697,15.0,9.0,87,95,77.0,Placed,Service-Based,Remote,19.63,1,46
STU10669,6.62,0,5,554,23.0,,100,77,94.0,Placed,MNC,Hybrid,19.55,3,26
STU10670,6.43,1,3,548,15.0,,78,80,75.0,Placed,MNC,Onsite,19.87,2,33
STU10671,7.93,3,7,689,31.0,,100,100,85.0,Placed,MNC,Remote,27.3,2,35
STU10672,9.0,0,4,530,16.0,7.0,100,100,68.0,Placed,Product-Based,Remote,24.25,2,43
STU10673,7.1,0,3,594,23.0,,97,47,100.0,Placed,Product-Based,Remote,24.43,3,33
STU10674,8.09,0,2,542,18.0,,90,100,75.0,Placed,Service-Based,Remote,16.28,1,0
STU10675,7.39,0,6,850,31.0,10.0,76,82,65.0,Placed,MNC,Remote,22.67,3,37
STU10676,7.78,0,1,677,12.0,4.0,93,71,82.0,Placed,Product-Based,Onsite,16.53,3,38
STU10677,6.38,0,5,601,20.0,6.0,100,84,83.0,Placed,Product-Based,Hybrid,20.51,3,30
STU10678,7.87,0,3,559,12.0,,84,93,73.0,Placed,Service-Based,Onsite,20.18,3,37
STU10679,7.51,0,2,448,16.0,2.0,99,67,98.0,Placed,Startup,Hybrid,19.11,1,40
STU10680,6.59,1,1,571,20.0,7.0,91,87,79.0,Placed,Product-Based,Remote,13.22,3,30
STU10681,7.94,0,4,760,15.0,,78,53,67.0,Placed,MNC,Hybrid,16.95,3,56
STU10682,8.72,0,2,553,15.0,7.0,100,100,78.0,Placed,Product-Based,Onsite,20.72,1,60
STU10683,7.52,1,3,469,26.0,2.0,100,97,91.0,Placed,Startup,Onsite,21.03,1,32
STU10684,7.58,0,4,525,19.0,,100,51,62.0,Placed,MNC,Hybrid,15.84,2,34
STU10685,7.85,0,4,697,21.0,,80,100,83.0,Placed,Service-Based,Onsite,24.4,1,40
STU10686,8.12,0,2,658,24.0,,100,84,100.0,Placed,Service-Based,Hybrid,19.99,3,23
STU10687,6.88,0,4,715,11.0,1.0,82,83,94.0,Placed,Service-Based,Remote,18.1,2,9
STU10688,8.35,0,5,672,15.0,,92,83,100.0,Placed,Startup,Onsite,23.75,2,40
STU10689,7.0,0,1,663,15.0,,99,68,100.0,Placed,MNC,Remote,20.18,2,21
STU10690,7.13,0,2,649,12.0,9.0,96,84,80.0,Placed,MNC,Hybrid,16.92,1,21
STU10691,7.91,0,1,726,5.0,,100,90,88.0,Placed,Startup,Hybrid,15.57,2,35
STU10692,8.4,1,3,547,18.0,,70,98,76.0,Placed,Startup,Hybrid,21.73,1,48
STU10693,7.72,0,4,698,23.0,5.0,90,86,97.0,Placed,Product-Based,Remote,18.17,1,52
STU10694,8.06,0,2,698,22.0,,87,100,64.0,Placed,Startup,Hybrid,21.22,3,8
STU10695,7.09,3,4,766,22.0,7.0,84,96,85.0,Placed,MNC,Hybrid,21.54,2,31
STU10696,7.01,0,4,729,35.0,4.0,84,59,82.0,Placed,Service-Based,Hybrid,20.94,1,41
STU10697,7.43,0,6,552,20.0,,86,100,72.0,Placed,MNC,Remote,17.13,3,30
STU10698,6.42,0,1,646,6.0,,93,78,81.0,Placed,MNC,Onsite,13.56,3,36
STU10699,6.88,0,5,714,28.0,,60,73,98.0,Placed,MNC,Onsite,22.72,1,48
STU10700,6.92,1,3,662,25.0,6.0,84,67,99.0,Placed,Service-Based,Hybrid,20.3,3,41
STU10701,7.27,0,1,692,7.0,,73,63,51.0,Placed,Service-Based,Remote,14.92,1,44
