uci_ref_id,subject_id,subject_name,grade_period,marks,max_marks,percentage,source,is_synthetic,master_student_id
UCI_0344,por,Portuguese,G3,11,20,55.0,UCI_Student_Performance,False,
UCI_0345,mat,Mathematics,G1,13,20,65.0,UCI_Student_Performance,False,
UCI_0345,mat,Mathematics,G2,13,20,65.0,UCI_Student_Performance,False,
UCI_0345,mat,Mathematics,G3,13,20,65.0,UCI_Student_Performance,False,
UCI_0345,por,Portuguese,G1,8,20,40.0,UCI_Student_Performance,False,
UCI_0345,por,Portuguese,G2,9,20,45.0,UCI_Student_Performance,False,
UCI_0345,por,Portuguese,G3,10,20,50.0,UCI_Student_Performance,False,
UCI_0346,mat,Mathematics,G1,8,20,40.0,UCI_Student_Performance,False,
UCI_0346,mat,Mathematics,G2,7,20,35.0,UCI_Student_Performance,False,
UCI_0346,mat,Mathematics,G3,8,20,40.0,UCI_Student_Performance,False,
UCI_0346,por,Portuguese,G1,9,20,45.0,UCI_Student_Performance,False,
UCI_0346,por,Portuguese,G2,10,20,50.0,UCI_Student_Performance,False,
UCI_0346,por,Portuguese,G3,9,20,45.0,UCI_Student_Performance,False,
UCI_0347,mat,Mathematics,G1,8,20,40.0,UCI_Student_Performance,False,
UCI_0347,mat,Mathematics,G2,8,20,40.0,UCI_Student_Performance,False,
UCI_0347,mat,Mathematics,G3,8,20,40.0,UCI_Student_Performance,False,
UCI_0347,por,Portuguese,G1,8,20,40.0,UCI_Student_Performance,False,
UCI_0347,por,Portuguese,G2,9,20,45.0,UCI_Student_Performance,False,
UCI_0347,por,Portuguese,G3,10,20,50.0,UCI_Student_Performance,False,
UCI_0348,mat,Mathematics,G1,13,20,65.0,UCI_Student_Performance,False,
UCI_0348,mat,Mathematics,G2,11,20,55.0,UCI_Student_Performance,False,
UCI_0348,mat,Mathematics,G3,11,20,55.0,UCI_Student_Performance,False,
UCI_0348,por,Portuguese,G1,10,20,50.0,UCI_Student_Performance,False,
UCI_0348,por,Portuguese,G2,11,20,55.0,UCI_Student_Performance,False,
UCI_0348,por,Portuguese,G3,11,20,55.0,UCI_Student_Performance,False,
UCI_0349,mat,Mathematics,G1,10,20,50.0,UCI_Student_Performance,False,
UCI_0349,mat,Mathematics,G2,9,20,45.0,UCI_Student_Performance,False,
UCI_0349,mat,Mathematics,G3,9,20,45.0,UCI_Student_Performance,False,
UCI_0349,por,Portuguese,G1,10,20,50.0,UCI_Student_Performance,False,
UCI_0349,por,Portuguese,G2,10,20,50.0,UCI_Student_Performance,False,
UCI_0349,por,Portuguese,G3,10,20,50.0,UCI_Student_Performance,False,
UCI_0350,mat,Mathematics,G1,12,20,60.0,UCI_Student_Performance,False,
UCI_0350,mat,Mathematics,G2,13,20,65.0,UCI_Student_Performance,False,
UCI_0350,mat,Mathematics,G3,13,20,65.0,UCI_Student_Performance,False,
UCI_0350,por,Portuguese,G1,12,20,60.0,UCI_Student_Performance,False,
UCI_0350,por,Portuguese,G2,12,20,60.0,UCI_Student_Performance,False,
UCI_0350,por,Portuguese,G3,12,20,60.0,UCI_Student_Performance,False,
UCI_0351,mat,Mathematics,G1,12,20,60.0,UCI_Student_Performance,False,
UCI_0351,mat,Mathematics,G2,12,20,60.0,UCI_Student_Performance,False,
UCI_0351,mat,Mathematics,G3,11,20,55.0,UCI_Student_Performance,False,
UCI_0351,por,Portuguese,G1,15,20,75.0,UCI_Student_Performance,False,
UCI_0351,por,Portuguese,G2,14,20,70.0,UCI_Student_Performance,False,
UCI_0351,por,Portuguese,G3,15,20,75.0,UCI_Student_Performance,False,
UCI_0352,mat,Mathematics,G1,10,20,50.0,UCI_Student_Performance,False,
UCI_0352,mat,Mathematics,G2,10,20,50.0,UCI_Student_Performance,False,
UCI_0352,mat,Mathematics,G3,10,20,50.0,UCI_Student_Performance,False,
UCI_0352,por,Portuguese,G1,14,20,70.0,UCI_Student_Performance,False,
UCI_0352,por,Portuguese,G2,13,20,65.0,UCI_Student_Performance,False,
UCI_0352,por,Portuguese,G3,14,20,70.0,UCI_Student_Performance,False,
UCI_0353,mat,Mathematics,G1,18,20,90.0,UCI_Student_Performance,False,
UCI_0353,mat,Mathematics,G2,16,20,80.0,UCI_Student_Performance,False,
UCI_0353,mat,Mathematics,G3,16,20,80.0,UCI_Student_Performance,False,
UCI_0353,por,Portuguese,G1,19,20,95.0,UCI_Student_Performance,False,
UCI_0353,por,Portuguese,G2,17,20,85.0,UCI_Student_Performance,False,
UCI_0353,por,Portuguese,G3,18,20,90.0,UCI_Student_Performance,False,
UCI_0354,mat,Mathematics,G1,11,20,55.0,UCI_Student_Performance,False,
UCI_0354,mat,Mathematics,G2,11,20,55.0,UCI_Student_Performance,False,
UCI_0354,mat,Mathematics,G3,10,20,50.0,UCI_Student_Performance,False,
UCI_0354,por,Portuguese,G1,13,20,65.0,UCI_Student_Performance,False,
UCI_0354,por,Portuguese,G2,12,20,60.0,UCI_Student_Performance,False,
UCI_0354,por,Portuguese,G3,13,20,65.0,UCI_Student_Performance,False,
UCI_0355,mat,Mathematics,G1,16,20,80.0,UCI_Student_Performance,False,
UCI_0355,mat,Mathematics,G2,15,20,75.0,UCI_Student_Performance,False,
UCI_0355,mat,Mathematics,G3,15,20,75.0,UCI_Student_Performance,False,
UCI_0355,por,Portuguese,G1,15,20,75.0,UCI_Student_Performance,False,
UCI_0355,por,Portuguese,G2,14,20,70.0,UCI_Student_Performance,False,
UCI_0355,por,Portuguese,G3,15,20,75.0,UCI_Student_Performance,False,
UCI_0356,mat,Mathematics,G1,12,20,60.0,UCI_Student_Performance,False,
UCI_0356,mat,Mathematics,G2,11,20,55.0,UCI_Student_Performance,False,
UCI_0356,mat,Mathematics,G3,12,20,60.0,UCI_Student_Performance,False,
UCI_0356,por,Portuguese,G1,13,20,65.0,UCI_Student_Performance,False,
UCI_0356,por,Portuguese,G2,13,20,65.0,UCI_Student_Performance,False,
UCI_0356,por,Portuguese,G3,13,20,65.0,UCI_Student_Performance,False,
UCI_0357,mat,Mathematics,G1,10,20,50.0,UCI_Student_Performance,False,
UCI_0357,mat,Mathematics,G2,10,20,50.0,UCI_Student_Performance,False,
UCI_0357,mat,Mathematics,G3,10,20,50.0,UCI_Student_Performance,False,
UCI_0357,por,Portuguese,G1,8,20,40.0,UCI_Student_Performance,False,
UCI_0357,por,Portuguese,G2,10,20,50.0,UCI_Student_Performance,False,
UCI_0357,por,Portuguese,G3,9,20,45.0,UCI_Student_Performance,False,
UCI_0358,mat,Mathematics,G1,13,20,65.0,UCI_Student_Performance,False,
UCI_0358,mat,Mathematics,G2,13,20,65.0,UCI_Student_Performance,False,
UCI_0358,mat,Mathematics,G3,13,20,65.0,UCI_Student_Performance,False,
UCI_0358,por,Portuguese,G1,15,20,75.0,UCI_Student_Performance,False,
UCI_0358,por,Portuguese,G2,16,20,80.0,UCI_Student_Performance,False,
UCI_0358,por,Portuguese,G3,16,20,80.0,UCI_Student_Performance,False,
UCI_0359,mat,Mathematics,G1,7,20,35.0,UCI_Student_Performance,False,
UCI_0359,mat,Mathematics,G2,6,20,30.0,UCI_Student_Performance,False,
UCI_0359,mat,Mathematics,G3,0,20,0.0,UCI_Student_Performance,False,
UCI_0359,por,Portuguese,G1,8,20,40.0,UCI_Student_Performance,False,
UCI_0359,por,Portuguese,G2,8,20,40.0,UCI_Student_Performance,False,
UCI_0359,por,Portuguese,G3,9,20,45.0,UCI_Student_Performance,False,
UCI_0360,mat,Mathematics,G1,11,20,55.0,UCI_Student_Performance,False,
UCI_0360,mat,Mathematics,G2,10,20,50.0,UCI_Student_Performance,False,
UCI_0360,mat,Mathematics,G3,10,20,50.0,UCI_Student_Performance,False,
UCI_0360,por,Portuguese,G1,10,20,50.0,UCI_Student_Performance,False,
UCI_0360,por,Portuguese,G2,10,20,50.0,UCI_Student_Performance,False,
UCI_0360,por,Portuguese,G3,10,20,50.0,UCI_Student_Performance,False,
UCI_0361,mat,Mathematics,G1,14,20,70.0,UCI_Student_Performance,False,
UCI_0361,mat,Mathematics,G2,12,20,60.0,UCI_Student_Performance,False,
UCI_0361,mat,Mathematics,G3,11,20,55.0,UCI_Student_Performance,False,
UCI_0361,por,Portuguese,G1,7,20,35.0,UCI_Student_Performance,False,
UCI_0361,por,Portuguese,G2,5,20,25.0,UCI_Student_Performance,False,
UCI_0361,por,Portuguese,G3,0,20,0.0,UCI_Student_Performance,False,
UCI_0362,mat,Mathematics,G1,14,20,70.0,UCI_Student_Performance,False,
UCI_0362,mat,Mathematics,G2,12,20,60.0,UCI_Student_Performance,False,
UCI_0362,mat,Mathematics,G3,12,20,60.0,UCI_Student_Performance,False,
UCI_0362,por,Portuguese,G1,9,20,45.0,UCI_Student_Performance,False,
UCI_0362,por,Portuguese,G2,10,20,50.0,UCI_Student_Performance,False,
UCI_0362,por,Portuguese,G3,10,20,50.0,UCI_Student_Performance,False,
UCI_0363,mat,Mathematics,G1,13,20,65.0,UCI_Student_Performance,False,
UCI_0363,mat,Mathematics,G2,11,20,55.0,UCI_Student_Performance,False,
UCI_0363,mat,Mathematics,G3,11,20,55.0,UCI_Student_Performance,False,
UCI_0363,por,Portuguese,G1,10,20,50.0,UCI_Student_Performance,False,
UCI_0363,por,Portuguese,G2,11,20,55.0,UCI_Student_Performance,False,
UCI_0363,por,Portuguese,G3,12,20,60.0,UCI_Student_Performance,False,
UCI_0364,mat,Mathematics,G1,6,20,30.0,UCI_Student_Performance,False,
UCI_0364,mat,Mathematics,G2,5,20,25.0,UCI_Student_Performance,False,
UCI_0364,mat,Mathematics,G3,5,20,25.0,UCI_Student_Performance,False,
UCI_0364,por,Portuguese,G1,7,20,35.0,UCI_Student_Performance,False,
UCI_0364,por,Portuguese,G2,8,20,40.0,UCI_Student_Performance,False,
UCI_0364,por,Portuguese,G3,9,20,45.0,UCI_Student_Performance,False,
UCI_0365,mat,Mathematics,G1,19,20,95.0,UCI_Student_Performance,False,
UCI_0365,mat,Mathematics,G2,18,20,90.0,UCI_Student_Performance,False,
UCI_0365,mat,Mathematics,G3,19,20,95.0,UCI_Student_Performance,False,
UCI_0365,por,Portuguese,G1,15,20,75.0,UCI_Student_Performance,False,
UCI_0365,por,Portuguese,G2,17,20,85.0,UCI_Student_Performance,False,
UCI_0365,por,Portuguese,G3,17,20,85.0,UCI_Student_Performance,False,
UCI_0366,mat,Mathematics,G1,8,20,40.0,UCI_Student_Performance,False,
UCI_0366,mat,Mathematics,G2,8,20,40.0,UCI_Student_Performance,False,
UCI_0366,mat,Mathematics,G3,10,20,50.0,UCI_Student_Performance,False,
UCI_0366,por,Portuguese,G1,10,20,50.0,UCI_Student_Performance,False,
UCI_0366,por,Portuguese,G2,11,20,55.0,UCI_Student_Performance,False,
UCI_0366,por,Portuguese,G3,12,20,60.0,UCI_Student_Performance,False,
UCI_0367,mat,Mathematics,G1,8,20,40.0,UCI_Student_Performance,False,
UCI_0367,mat,Mathematics,G2,9,20,45.0,UCI_Student_Performance,False,
UCI_0367,mat,Mathematics,G3,10,20,50.0,UCI_Student_Performance,False,
UCI_0367,por,Portuguese,G1,13,20,65.0,UCI_Student_Performance,False,
UCI_0367,por,Portuguese,G2,14,20,70.0,UCI_Student_Performance,False,
UCI_0367,por,Portuguese,G3,14,20,70.0,UCI_Student_Performance,False,
UCI_0368,mat,Mathematics,G1,15,20,75.0,UCI_Student_Performance,False,
UCI_0368,mat,Mathematics,G2,15,20,75.0,UCI_Student_Performance,False,
UCI_0368,mat,Mathematics,G3,15,20,75.0,UCI_Student_Performance,False,
UCI_0368,por,Portuguese,G1,16,20,80.0,UCI_Student_Performance,False,
UCI_0368,por,Portuguese,G2,16,20,80.0,UCI_Student_Performance,False,
UCI_0368,por,Portuguese,G3,16,20,80.0,UCI_Student_Performance,False,
UCI_0369,mat,Mathematics,G1,10,20,50.0,UCI_Student_Performance,False,
UCI_0369,mat,Mathematics,G2,10,20,50.0,UCI_Student_Performance,False,
UCI_0369,mat,Mathematics,G3,10,20,50.0,UCI_Student_Performance,False,
UCI_0369,por,Portuguese,G1,8,20,40.0,UCI_Student_Performance,False,
UCI_0369,por,Portuguese,G2,9,20,45.0,UCI_Student_Performance,False,
UCI_0369,por,Portuguese,G3,9,20,45.0,UCI_Student_Performance,False,
UCI_0370,mat,Mathematics,G1,15,20,75.0,UCI_Student_Performance,False,
UCI_0370,mat,Mathematics,G2,14,20,70.0,UCI_Student_Performance,False,
UCI_0370,mat,Mathematics,G3,14,20,70.0,UCI_Student_Performance,False,
UCI_0370,por,Portuguese,G1,17,20,85.0,UCI_Student_Performance,False,
UCI_0370,por,Portuguese,G2,18,20,90.0,UCI_Student_Performance,False,
UCI_0370,por,Portuguese,G3,19,20,95.0,UCI_Student_Performance,False,
UCI_0371,mat,Mathematics,G1,7,20,35.0,UCI_Student_Performance,False,
UCI_0371,mat,Mathematics,G2,6,20,30.0,UCI_Student_Performance,False,
UCI_0371,mat,Mathematics,G3,7,20,35.0,UCI_Student_Performance,False,
UCI_0371,por,Portuguese,G1,7,20,35.0,UCI_Student_Performance,False,
UCI_0371,por,Portuguese,G2,7,20,35.0,UCI_Student_Performance,False,
UCI_0371,por,Portuguese,G3,0,20,0.0,UCI_Student_Performance,False,
UCI_0372,mat,Mathematics,G1,11,20,55.0,UCI_Student_Performance,False,
UCI_0372,mat,Mathematics,G2,11,20,55.0,UCI_Student_Performance,False,
UCI_0372,mat,Mathematics,G3,10,20,50.0,UCI_Student_Performance,False,
UCI_0372,por,Portuguese,G1,14,20,70.0,UCI_Student_Performance,False,
UCI_0372,por,Portuguese,G2,15,20,75.0,UCI_Student_Performance,False,
UCI_0372,por,Portuguese,G3,16,20,80.0,UCI_Student_Performance,False,
UCI_0373,mat,Mathematics,G1,6,20,30.0,UCI_Student_Performance,False,
UCI_0373,mat,Mathematics,G2,5,20,25.0,UCI_Student_Performance,False,
UCI_0373,mat,Mathematics,G3,0,20,0.0,UCI_Student_Performance,False,
UCI_0373,por,Portuguese,G1,5,20,25.0,UCI_Student_Performance,False,
UCI_0373,por,Portuguese,G2,8,20,40.0,UCI_Student_Performance,False,
UCI_0373,por,Portuguese,G3,0,20,0.0,UCI_Student_Performance,False,
UCI_0374,mat,Mathematics,G1,6,20,30.0,UCI_Student_Performance,False,
UCI_0374,mat,Mathematics,G2,5,20,25.0,UCI_Student_Performance,False,
UCI_0374,mat,Mathematics,G3,5,20,25.0,UCI_Student_Performance,False,
UCI_0374,por,Portuguese,G1,7,20,35.0,UCI_Student_Performance,False,
UCI_0374,por,Portuguese,G2,7,20,35.0,UCI_Student_Performance,False,
UCI_0374,por,Portuguese,G3,0,20,0.0,UCI_Student_Performance,False,
UCI_0375,mat,Mathematics,G1,10,20,50.0,UCI_Student_Performance,False,
UCI_0375,mat,Mathematics,G2,9,20,45.0,UCI_Student_Performance,False,
UCI_0375,mat,Mathematics,G3,10,20,50.0,UCI_Student_Performance,False,
UCI_0375,por,Portuguese,G1,14,20,70.0,UCI_Student_Performance,False,
UCI_0375,por,Portuguese,G2,17,20,85.0,UCI_Student_Performance,False,
UCI_0375,por,Portuguese,G3,15,20,75.0,UCI_Student_Performance,False,
UCI_0376,mat,Mathematics,G1,6,20,30.0,UCI_Student_Performance,False,
UCI_0376,mat,Mathematics,G2,5,20,25.0,UCI_Student_Performance,False,
UCI_0376,mat,Mathematics,G3,6,20,30.0,UCI_Student_Performance,False,
UCI_0376,por,Portuguese,G1,7,20,35.0,UCI_Student_Performance,False,
UCI_0376,por,Portuguese,G2,9,20,45.0,UCI_Student_Performance,False,
UCI_0376,por,Portuguese,G3,10,20,50.0,UCI_Student_Performance,False,
UCI_0377,mat,Mathematics,G1,7,20,35.0,UCI_Student_Performance,False,
UCI_0377,mat,Mathematics,G2,5,20,25.0,UCI_Student_Performance,False,
UCI_0377,mat,Mathematics,G3,0,20,0.0,UCI_Student_Performance,False,
UCI_0377,por,Portuguese,G1,10,20,50.0,UCI_Student_Performance,False,
UCI_0377,por,Portuguese,G2,11,20,55.0,UCI_Student_Performance,False,
UCI_0377,por,Portuguese,G3,10,20,50.0,UCI_Student_Performance,False,
UCI_0378,mat,Mathematics,G1,7,20,35.0,UCI_Student_Performance,False,
UCI_0378,mat,Mathematics,G2,9,20,45.0,UCI_Student_Performance,False,
UCI_0378,mat,Mathematics,G3,8,20,40.0,UCI_Student_Performance,False,
UCI_0378,por,Portuguese,G1,15,20,75.0,UCI_Student_Performance,False,
UCI_0378,por,Portuguese,G2,15,20,75.0,UCI_Student_Performance,False,
UCI_0378,por,Portuguese,G3,16,20,80.0,UCI_Student_Performance,False,
UCI_0379,mat,Mathematics,G1,6,20,30.0,UCI_Student_Performance,False,
UCI_0379,mat,Mathematics,G2,5,20,25.0,UCI_Student_Performance,False,
UCI_0379,mat,Mathematics,G3,0,20,0.0,UCI_Student_Performance,False,
UCI_0379,por,Portuguese,G1,7,20,35.0,UCI_Student_Performance,False,
UCI_0379,por,Portuguese,G2,8,20,40.0,UCI_Student_Performance,False,
UCI_0379,por,Portuguese,G3,7,20,35.0,UCI_Student_Performance,False,
UCI_0380,mat,Mathematics,G1,6,20,30.0,UCI_Student_Performance,False,
UCI_0380,mat,Mathematics,G2,5,20,25.0,UCI_Student_Performance,False,
UCI_0380,mat,Mathematics,G3,0,20,0.0,UCI_Student_Performance,False,
UCI_0380,por,Portuguese,G1,11,20,55.0,UCI_Student_Performance,False,
UCI_0380,por,Portuguese,G2,12,20,60.0,UCI_Student_Performance,False,
UCI_0380,por,Portuguese,G3,9,20,45.0,UCI_Student_Performance,False,
UCI_0381,mat,Mathematics,G1,14,20,70.0,UCI_Student_Performance,False,
UCI_0381,mat,Mathematics,G2,16,20,80.0,UCI_Student_Performance,False,
UCI_0381,mat,Mathematics,G3,16,20,80.0,UCI_Student_Performance,False,
UCI_0381,por,Portuguese,G1,10,20,50.0,UCI_Student_Performance,False,
UCI_0381,por,Portuguese,G2,10,20,50.0,UCI_Student_Performance,False,
UCI_0381,por,Portuguese,G3,10,20,50.0,UCI_Student_Performance,False,
UCI_0382,mat,Mathematics,G1,11,20,55.0,UCI_Student_Performance,False,
UCI_0382,mat,Mathematics,G2,12,20,60.0,UCI_Student_Performance,False,
UCI_0382,mat,Mathematics,G3,10,20,50.0,UCI_Student_Performance,False,
UCI_0382,por,Portuguese,G1,10,20,50.0,UCI_Student_Performance,False,
UCI_0382,por,Portuguese,G2,11,20,55.0,UCI_Student_Performance,False,
UCI_0382,por,Portuguese,G3,11,20,55.0,UCI_Student_Performance,False,
