master_student_id,coding_skill_score,aptitude_score,pl_communication_skill_score,logical_reasoning_score,hackathons_participated,github_repos,linkedin_connections,mock_interview_score,internships_count,projects_count,certifications_count,pl_extracurricular_score,pl_leadership_score,volunteer_experience,backlogs,college_tier,placement_status,salary_package_lpa,is_synthetic_placement_match,match_method
MSTU00671,65.53739712771622,64.58929380295122,66.06883949162113,65.80414861098227,1,7,998,73.07431147569058,3,0,1,57.68177743715774,92.12240122581704,No,2,Tier 2,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU00672,65.98822214268634,69.13497984726004,71.07866329840061,73.92176545281082,1,3,234,71.4084447921251,1,1,4,68.7131366351427,72.11625217736913,Yes,0,Tier 3,Placed,14.55,True,cgpa_band × branch_group × gender
MSTU00673,55.204155389814495,74.75645985653449,69.5094914497175,43.676743747876,0,2,671,70.21190925168735,2,1,3,68.70502552786266,52.36790373951007,No,1,Tier 1,Placed,11.13,True,cgpa_band × branch_group × gender
MSTU00674,64.28647161498992,89.00705626546214,50.013836668976765,46.22659158570954,1,7,103,65.80731577778612,1,5,1,71.28417559222073,23.372390051342023,No,0,Tier 2,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU00675,65.56109453196645,76.80378299558697,86.6560936623112,52.333267522121815,3,6,815,82.60425645956002,3,1,1,48.18328990338235,54.28491147762313,Yes,0,Tier 2,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU00676,77.70220026978265,60.61503067194885,51.22043808476485,72.22319946267329,1,1,660,68.5274424921943,1,8,1,44.214947916438206,83.01320260547891,No,0,Tier 2,Placed,14.57,True,cgpa_band × branch_group × gender
MSTU00677,98.30276667469946,76.40046247059487,75.7186980743476,61.05676389031037,1,5,277,57.9082667068957,5,5,1,11.50797440051428,69.08405475205726,No,0,Tier 3,Placed,15.5,True,cgpa_band × branch_group × gender
MSTU00678,51.30292216144008,90.89871459087972,64.61172904031304,64.31016141253771,0,0,416,96.125247820615,1,0,2,33.22432469184969,90.7668367704469,Yes,1,Tier 2,Placed,11.86,True,cgpa_band × branch_group × gender
MSTU00679,55.08602893520574,66.03603221482774,58.10639680824418,92.11486868809352,3,3,536,83.70747989284234,2,1,3,50.18518980049368,63.357810888265234,No,0,Tier 2,Placed,12.22,True,cgpa_band × branch_group × gender
MSTU00680,66.5882975195196,81.20128857593122,47.65407892099277,62.39148867867088,0,3,528,86.35344340224069,1,5,3,65.83639863176722,60.94150152597881,Yes,1,Tier 1,Placed,15.09,True,cgpa_band × branch_group × gender
MSTU00681,100.0,66.41806097663442,77.6052391084695,57.16448954162717,1,4,156,67.63946802146125,0,3,2,71.39316733183638,72.43367696389257,No,0,Tier 3,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU00682,52.070842588193784,73.96181442805074,85.63525583460618,69.21657235632128,0,3,756,67.9399635700499,1,2,4,50.87554827365801,27.034477434957516,Yes,1,Tier 3,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU00683,80.33349101600695,65.14909267529484,67.82136976449134,60.39596722281459,1,3,377,53.868587109507374,1,5,0,88.5364089858742,31.777664284517797,Yes,0,Tier 3,Placed,12.33,True,cgpa_band × branch_group × gender
MSTU00684,77.53757754391334,73.45173427923561,71.95371737284714,65.04100547503356,2,3,216,78.44646054880215,2,6,0,47.00598720365715,38.16602771342723,Yes,1,Tier 3,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU00685,100.0,60.62070829719965,70.61983322891508,81.18254316431143,0,2,426,70.06778563413796,5,1,1,46.81916968066132,40.65592518419832,No,1,Tier 2,Placed,17.48,True,cgpa_band × branch_group × gender
MSTU00686,63.18826145429287,80.98585313909801,68.58305749197274,62.07603219258068,0,2,102,55.397568165958326,3,5,1,83.50342785720888,47.63382260043781,No,0,Tier 2,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU00687,69.19537149925615,66.93503685160778,71.64640715585573,61.568281818067334,1,3,729,57.999609738403834,2,0,1,16.938977703258978,100.0,Yes,0,Tier 2,Placed,12.36,True,cgpa_band × branch_group × gender
MSTU00688,43.437514187564815,76.41976367124917,75.07675708078415,64.07973383712583,2,4,487,67.93813938174775,2,3,3,89.17658944218024,54.05188727463754,No,0,Tier 3,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU00689,68.46816058638733,76.10523968739443,61.18958832230844,81.72608187796543,1,3,348,43.42485040285825,1,1,3,78.527747036016,61.46350279901462,No,0,Tier 3,Placed,12.79,True,cgpa_band × branch_group × gender
MSTU00690,58.291262744810595,70.84147155869664,87.66432938597003,86.04871979465317,0,3,947,100.0,0,3,2,65.70008331351325,38.9325973456383,Yes,1,Tier 2,Placed,12.69,True,cgpa_band × branch_group × gender
MSTU00691,92.83482161695594,79.98322296255307,77.37156779432492,41.011148490575195,2,2,859,65.18558021841616,0,5,4,100.0,57.20280828971936,No,0,Tier 3,Placed,15.76,True,cgpa_band × branch_group × gender
MSTU00692,76.91155063572711,92.00013602661282,46.04181842592511,52.0263801348434,1,6,741,82.35144261374441,0,4,1,87.62124777560045,31.487803907055397,Yes,0,Tier 2,Placed,11.23,True,cgpa_band × branch_group × gender
MSTU00693,70.61144646969427,75.67271632814676,89.82942226412028,62.66986689029709,2,2,247,66.76821920547178,2,1,5,46.05017217182629,3.5837651994428725,No,0,Tier 1,Placed,14.08,True,cgpa_band × branch_group × gender
MSTU00694,80.58861018592025,88.27245820353924,79.99989704367908,75.90894945222162,0,2,216,84.28675543369371,5,4,1,62.28411325287121,85.48816876089163,Yes,1,Tier 3,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU00695,69.54550944030854,55.83753541628515,100.0,66.92858209877463,2,3,886,81.74800579228997,3,4,2,80.5818459474828,35.95767321619837,Yes,0,Tier 2,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU00696,76.92548198749647,58.00783565875914,62.695590571411536,69.12892883056526,1,0,51,77.23114149481088,2,2,3,51.81163954204773,50.69863392347226,No,0,Tier 2,Placed,13.19,True,cgpa_band × branch_group × gender
MSTU00697,45.257796134267856,72.52708980102229,70.58279945647183,48.96990541612891,2,3,817,70.29959977352097,2,4,3,59.56876753718315,79.40957682915752,Yes,0,Tier 2,Placed,13.66,True,cgpa_band × branch_group × gender
MSTU00698,56.17816156654146,78.87789259845644,85.21186368721487,66.97262052076309,0,7,706,77.13418830390779,0,2,2,58.99114907370874,79.91026841476616,No,1,Tier 3,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU00699,83.5336862933439,72.32495627634104,59.698701325066565,63.87805815403845,1,8,164,73.61599537872739,1,7,2,59.95214184392806,38.39648037972995,No,0,Tier 1,Placed,15.06,True,cgpa_band × branch_group × gender
MSTU00700,83.49683004867664,75.62571314435357,39.89251617148945,74.56653036211782,0,2,709,50.0516884796603,2,2,4,36.95695699675413,0.0,No,2,Tier 3,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU00701,61.18671558895933,79.51068355016461,66.51679770535368,48.78437662533119,0,5,436,70.32867503468445,0,3,2,37.91091382598384,51.2593402262672,No,1,Tier 3,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU00702,74.19065869181816,58.85562817070877,56.129915086528825,95.46206791333212,1,4,549,62.36275005777827,2,1,1,62.01019915482255,56.712735413058155,No,1,Tier 2,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU00703,72.90605587307199,60.921592744217925,73.30536046750107,55.08814071505972,0,2,984,58.935555214215974,5,1,0,53.38085667247169,32.63969210769629,No,0,Tier 2,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU00704,51.95755770516548,70.24301026794133,70.85284462403271,41.96970350676461,0,5,186,83.3490018724181,1,3,4,87.02334085523923,68.714271873963,No,0,Tier 2,Placed,10.41,True,cgpa_band × branch_group × gender
MSTU00705,55.02971911209128,52.56050102813009,67.64317119239206,80.91470902649783,3,2,695,80.58324704805932,2,3,2,55.17369930541936,44.34365804262934,No,0,Tier 1,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU00706,77.31884041609779,38.684976802929185,75.16481750240966,52.37292299703741,1,9,453,53.900782916542255,1,4,2,14.753017702420792,68.1309361365089,No,1,Tier 2,Placed,15.54,True,cgpa_band × branch_group × gender
MSTU00707,61.90354294000945,48.61306708791459,82.47758044933607,81.44988161376985,1,6,277,74.55043735630085,3,7,3,49.60893721879043,40.89166285656548,No,0,Tier 2,Placed,13.43,True,cgpa_band × branch_group × gender
MSTU00708,63.24115529640941,56.31780107742619,65.16482251152429,89.31376873195813,1,5,890,70.46221825860648,2,1,2,74.19958784966042,45.301160246113085,No,1,Tier 3,Placed,13.21,True,cgpa_band × branch_group × gender
MSTU00709,73.88112081751981,52.45776727851628,85.7483753140326,62.84864066412022,0,1,118,70.65833514447841,0,3,1,39.07487883946181,66.00554162028511,Yes,0,Tier 2,Placed,14.83,True,cgpa_band × branch_group × gender
MSTU00710,67.91610738536856,55.62082575676175,56.517051888806535,71.32048441240688,2,4,666,73.15309354211335,5,2,1,98.846203762833,86.16619344739988,No,1,Tier 3,Placed,14.01,True,cgpa_band × branch_group × gender
MSTU00711,48.55166423181657,79.19479932483611,90.01816927932065,47.914030218478246,0,4,842,54.432219717640606,2,3,1,34.18846651011599,22.923033884413528,No,1,Tier 3,Placed,11.98,True,cgpa_band × branch_group × gender
MSTU00712,58.69123807900285,94.5229473294443,75.81625587304312,87.0547376243309,2,2,275,80.60633983609267,2,5,1,77.5134927964882,76.00508624104836,Yes,2,Tier 3,Placed,13.6,True,cgpa_band × branch_group × gender
MSTU00713,60.03664651095773,61.68963258357103,72.75281753380793,67.55901965650756,4,3,290,58.11188476288723,0,5,2,43.82925240572071,76.43804471629721,No,1,Tier 1,Placed,10.43,True,cgpa_band × branch_group × gender
MSTU00714,63.66603846247947,73.67566615351971,66.8634075241045,73.99844606337611,3,4,263,68.73656997386435,1,5,4,62.45154554193542,27.90430339851675,No,0,Tier 3,Placed,14.26,True,cgpa_band × branch_group × gender
MSTU00715,77.54637793858106,47.69258955554488,49.218644365541365,80.61823058347247,0,4,962,73.64255978928705,1,2,3,73.98869343868945,74.06343249666371,No,0,Tier 2,Placed,14.51,True,cgpa_band × branch_group × gender
MSTU00716,73.52430046764648,70.87746532540874,98.3868596827065,91.54806928069738,1,3,557,70.1269256166591,1,1,2,88.77837594411105,77.43556379005427,No,1,Tier 2,Placed,15.79,True,cgpa_band × branch_group × gender
MSTU00717,83.14626603927577,77.00584685405616,67.50234142336582,77.29766144814394,0,3,68,59.26869247375437,3,7,1,32.3380900608215,56.906439054807485,No,1,Tier 3,Placed,14.7,True,cgpa_band × branch_group × gender
MSTU00718,65.8172324181624,52.88989189595081,64.13278685951664,67.99148869112224,0,4,732,53.704986401268165,2,4,3,100.0,33.98928973201404,No,0,Tier 1,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU00719,88.09776388480455,66.58352272214647,87.20915685875437,70.43019965897383,2,2,829,55.66453241492867,2,6,2,56.15791460275164,84.49551925934868,Yes,0,Tier 3,Placed,12.65,True,cgpa_band × branch_group × gender
MSTU00720,83.00992102265097,69.48817822209006,87.89331311104111,63.46223348497367,1,3,618,74.10680876450131,2,3,3,89.44844804034764,49.73453895083798,No,1,Tier 2,Placed,14.11,True,cgpa_band × branch_group × gender
MSTU00721,65.2386785215152,49.62069992471039,91.70828662218054,65.07419623135289,0,3,323,80.46440058120817,1,6,1,67.96173254790648,49.728190906392825,No,0,Tier 2,Placed,12.29,True,cgpa_band × branch_group × gender
MSTU00722,54.910356702168656,64.13777015943748,65.04957703728144,56.29102011172283,1,8,88,68.29062174453709,0,4,2,41.75828008416204,47.84376792319502,Yes,0,Tier 2,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU00723,80.3258787387559,49.896257572002625,87.30024828403279,80.37541481416034,1,2,115,68.93071983176371,1,1,1,58.678532029987245,54.095240998509425,Yes,1,Tier 1,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU00724,50.2698344384575,45.517910664873384,57.90159131401127,57.14114794673394,2,3,307,65.34529600036156,1,3,2,93.99911451198264,43.48717978397353,No,0,Tier 2,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU00725,47.79104681606118,62.3033797737946,53.43343803344969,35.17049126910142,1,5,138,75.15668607247406,0,4,0,66.66373142775171,92.12221427442016,No,0,Tier 1,Placed,11.96,True,cgpa_band × branch_group × gender
MSTU00726,100.0,83.15473812566302,55.82241361405808,81.99508669283195,2,2,413,64.10790814807564,1,1,3,52.04185352596182,47.61016144656345,No,0,Tier 1,Placed,11.85,True,cgpa_band × branch_group × gender
MSTU00727,49.05999802198295,69.5228393579987,49.28243276071916,60.21973962422159,2,1,385,73.63998783173122,0,4,3,16.608095020741168,50.22795608724557,Yes,0,Tier 2,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU00728,79.00426059596961,53.95116138845351,64.08693922089539,66.5449871006252,0,4,803,82.30984030831966,1,3,0,26.15811802675456,39.83060274426903,No,3,Tier 2,Placed,12.57,True,cgpa_band × branch_group × gender
MSTU00729,82.06529394335861,77.07125643214886,72.22266623082747,37.97194608368437,1,3,603,74.57802172337264,0,2,1,52.97771048097746,80.58217703921689,No,2,Tier 1,Placed,14.61,True,cgpa_band × branch_group × gender
MSTU00730,87.05759202264075,35.53761166255587,51.27213113689359,65.2507780447995,0,7,82,65.012845589787,3,0,2,85.02524542091444,17.016779241624363,Yes,0,Tier 2,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU00731,41.016329045337486,38.73715279143278,69.37476469806161,64.12002938278991,1,6,970,85.58428662984028,1,4,0,86.75328526880165,43.14468456664658,No,0,Tier 1,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU00732,68.11918553659802,71.74362072976088,30.213814836583836,61.30352904426741,2,1,403,60.45317708576492,2,6,3,67.05428138777089,58.41792626165017,No,2,Tier 2,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU00733,59.32017664846342,70.04665486661847,77.11967822323776,70.09404083511426,3,5,64,56.009557666384,2,6,3,88.03520899369846,37.21114183463434,No,0,Tier 2,Placed,14.18,True,cgpa_band × branch_group × gender
MSTU00734,74.84052169062826,84.02007278391844,59.06687720025036,93.60342633204093,0,6,333,63.91404511055209,1,2,3,54.82270299117102,61.298305678894394,No,2,Tier 1,Placed,14.64,True,cgpa_band × branch_group × gender
MSTU00735,49.34820096063713,52.4005470805979,49.08024400303398,68.49384936653263,1,5,732,76.33011356235139,3,2,1,95.0554972577298,54.36222174989805,Yes,0,Tier 3,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU00736,100.0,67.5833703032115,84.96310864547546,41.72416430447998,0,6,86,71.72714488186828,0,3,2,100.0,67.58154564381394,Yes,0,Tier 1,Placed,14.43,True,cgpa_band × branch_group × gender
MSTU00737,67.56691290384568,73.71646138435312,57.61912788213921,88.04160527602087,0,4,203,80.44267376005456,3,1,6,55.96898466709441,44.34864947571151,No,0,Tier 2,Placed,15.59,True,cgpa_band × branch_group × gender
MSTU00738,76.52597450445202,55.741545222306726,88.1564482914178,72.03610752296787,0,4,686,60.96950141912035,3,3,0,27.666027313633833,40.425938426149145,Yes,0,Tier 3,Placed,12.53,True,cgpa_band × branch_group × gender
MSTU00739,53.75472306829554,50.64521240248213,78.84549080325634,70.28353950262135,0,1,530,78.47392999526275,2,2,2,86.65065408156877,91.44985626057549,No,2,Tier 3,Placed,13.53,True,cgpa_band × branch_group × gender
MSTU00740,70.79802613438717,53.73208838970032,77.65352835250108,66.00623641727607,2,7,230,72.94406819779992,3,5,3,53.090914051402045,84.76325586992846,Yes,0,Tier 2,Placed,14.66,True,cgpa_band × branch_group × gender
MSTU00741,55.87493752129976,73.63844176425586,49.736281945122954,67.41741497354025,1,1,429,76.97218141044574,1,3,0,66.35755249708944,37.93801611956684,No,0,Tier 1,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU00742,83.0309930652917,72.93093865320363,57.39516152279422,46.477384930994475,0,6,780,79.31741452036515,1,5,1,70.5242137071768,28.492927006648294,No,0,Tier 2,Placed,11.85,True,cgpa_band × branch_group × gender
MSTU00743,88.61605293394197,72.1499504192984,40.30497026221026,58.399743765767425,0,1,617,74.71734316760431,5,3,1,72.1578429830298,49.52855023643136,No,0,Tier 3,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU00744,95.47530858868193,38.31152465172345,74.13145302092356,63.4828530903208,1,1,724,78.65524775129755,3,3,4,72.42631392554725,55.93782185462957,Yes,1,Tier 2,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU00745,88.57147665758235,84.9862762945144,58.51527580334351,50.3185171505048,2,5,747,79.78683614167782,2,2,1,61.36730131805544,76.23276714619888,Yes,0,Tier 2,Placed,14.37,True,cgpa_band × branch_group × gender
MSTU00746,79.63108305649872,67.29609192363975,41.80139504899286,46.57317034507277,2,4,795,75.05850016124732,2,4,2,90.218386778204,72.30949780848633,No,0,Tier 3,Placed,12.56,True,cgpa_band × branch_group × gender
MSTU00747,80.26238601036101,47.76084513716021,78.61322367859674,85.03810276456468,0,8,459,81.72250390911559,0,3,2,57.89126058606829,46.5071246301745,Yes,0,Tier 2,Placed,9.06,True,cgpa_band × branch_group × gender
MSTU00748,73.48296361925648,60.67301562682872,58.33324902161367,56.12334842234062,1,3,145,85.88207954485347,2,3,2,73.96696871586381,70.27311289965776,No,1,Tier 3,Placed,13.13,True,cgpa_band × branch_group × gender
MSTU00749,72.34083048950471,59.42382418418415,64.14055955458865,64.83999313349995,0,0,649,72.86987335841172,1,3,3,81.21142487982704,34.064067430312704,Yes,1,Tier 2,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU00750,76.37136456904324,42.809926357827706,67.3386132378405,25.11636126086018,0,1,300,46.12228327131394,1,3,3,45.74823865364203,39.804598509237195,Yes,1,Tier 3,Placed,14.41,True,cgpa_band × branch_group × gender
MSTU00751,63.127051321408416,97.1568147451105,63.12639968539253,80.12408868927427,1,2,256,61.86750834208246,1,4,4,27.874186231791015,73.44851623654895,Yes,0,Tier 3,Placed,14.32,True,cgpa_band × branch_group × gender
MSTU00752,80.96266870754769,71.89500195569163,87.25732807844669,69.47390678145409,1,4,799,74.48965792448335,1,1,0,62.91298960695988,86.77567613831172,Yes,0,Tier 3,Placed,12.05,True,cgpa_band × branch_group × gender
MSTU00753,86.8219215277905,42.47838377413999,77.80016704643073,54.3721847192555,1,6,827,70.06165996263086,1,0,4,31.52538484052885,66.81410815562042,Yes,3,Tier 2,Placed,17.16,True,cgpa_band × branch_group × gender
MSTU00754,45.95684835647402,70.98634788628186,68.8921801812652,64.03917805805223,0,5,946,63.35456644823475,2,3,1,47.64324752169272,50.47222216581657,No,0,Tier 3,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU00755,60.8627829160164,56.23136775117878,59.988775202411745,65.4256079541842,2,5,621,84.20494668828675,2,3,2,55.67077293785508,43.614865651753426,Yes,1,Tier 2,Placed,15.08,True,cgpa_band × branch_group × gender
